"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted"
"NAGA",0.178506588187158,0.000121744911966603,0.195585509057349,0.000184367532890485,FALSE,FALSE
"AL158801.6",0.133763751788634,0.000121744911966603,0.137898523877108,0.000318501796457051,FALSE,FALSE
"AC104452.1",-0.274333851629516,0.000121744911966603,-0.273535668075545,0.000561759530382263,FALSE,FALSE
"NIPAL4",-0.361829560949315,0.000121744911966603,-0.402196266249318,9.38253573734418e-05,FALSE,FALSE
"OSBPL11",0.167875764832199,0.000121744911966603,0.136713218565955,0.00522912354902197,FALSE,FALSE
"ZNF106",0.166225116613315,0.000121745872210294,0.152796696371737,0.00184609864811771,FALSE,FALSE
"COPS7B",-0.0913971111657663,0.000121816386511445,-0.0753829109031874,0.00419610157659694,FALSE,FALSE
"LMNTD2",-0.253050905940175,0.000121942222344329,-0.251946462501743,0.000655391633415357,FALSE,FALSE
"ARVCF",-0.334920565542435,0.000123156780160209,-0.312265547912972,0.00112185582116096,FALSE,FALSE
"WHRN",-0.266685536868285,0.000123469516387056,-0.321763633512681,3.01345964736192e-05,FALSE,FALSE
"FAM120AOS",0.0863656351400347,0.000124009432956368,0.0763266199452083,0.0022509848456264,FALSE,FALSE
"PLXNC1",0.27761093751155,0.00012433394705113,0.234722221180742,0.00381759202360533,FALSE,FALSE
"RAD18",-0.129532799541328,0.000124427556113075,-0.128250642120698,0.000725813662834723,FALSE,FALSE
"STS",0.213402349495153,0.0001245384940574,0.130658475259032,0.0271556093089612,FALSE,FALSE
"AC084125.2",-0.296498492177077,0.00012463247853149,-0.308636239679814,0.000315488801325209,FALSE,FALSE
"TEPSIN",-0.115353621318762,0.00012463247853149,-0.114754617083837,0.000673236333038128,FALSE,FALSE
"IVD",-0.109348432294682,0.000124920335722321,-0.110797221415519,0.000383336258078417,FALSE,FALSE
"C1orf198",0.220575163283932,0.000125453085790834,0.203907251012267,0.00159112478117065,FALSE,FALSE
"MICU1",0.193585590072875,0.000125811178083678,0.206308284963856,0.000281877150905603,FALSE,FALSE
"RPL7AP31",-0.231246529229649,0.000125811178083678,-0.144415647170464,0.0302257315255461,FALSE,FALSE
"QSOX2",-0.134485524636437,0.000126028514470194,-0.119574090948828,0.00214252255869832,FALSE,FALSE
"ANKS6",-0.165171136996492,0.000126329112875158,-0.153709824581219,0.00159036137741808,FALSE,FALSE
"BRAP",0.098802573311744,0.000126329112875158,0.0900554214017478,0.00204760499249202,FALSE,FALSE
"PYGO2",-0.0909351858466917,0.000126329112875158,-0.0765738277622077,0.00336068403954448,FALSE,FALSE
"HDDC2",-0.182323782744147,0.000127326176750442,-0.153473188356996,0.00416549641799846,FALSE,FALSE
"PIGL",-0.16655945495874,0.000127921510317648,-0.166277123336534,0.000724807625173736,FALSE,FALSE
"SRGN",0.30621843521113,0.000128243859800786,0.262313408110721,0.00369368234278508,FALSE,FALSE
"MEAF6",-0.0863075037793399,0.00012915901908419,-0.0759618971340386,0.00243308125474696,FALSE,FALSE
"FADS2",0.492160096878464,0.000129840414844437,0.532782734670154,0.000175617563755071,FALSE,FALSE
"GDAP2",0.12188644403478,0.000129899529732475,0.0941465157484893,0.00798397350028394,FALSE,FALSE
"NATD1",0.279748159066048,0.000129899529732475,0.252208728857851,0.00250793085872028,FALSE,FALSE
"BCL3",0.306141418812488,0.000130870118601633,0.296455706285124,0.00113651485931656,FALSE,FALSE
"TNRC6C-AS1",-0.151764610968155,0.000131482262906944,-0.162752170757496,0.000233332159098471,FALSE,FALSE
"RNF130",0.209237813728948,0.000131543555052811,0.20759163735716,0.000815956723229962,FALSE,FALSE
"DKC1",-0.090156162742278,0.000131723172058823,-0.0675797739840946,0.00900325121013026,FALSE,FALSE
"PUS1",-0.132955742281557,0.000131873716815106,-0.103088291404009,0.00781187533417471,FALSE,FALSE
"AC073111.4",-0.168035641821601,0.000131873716815106,-0.148116821114334,0.00204648580488839,FALSE,FALSE
"PSMC1P9",0.187443442538976,0.000131873716815106,0.170559485770899,0.00185254242552801,FALSE,FALSE
"ERI1",0.174447862296804,0.000132411969215921,0.170234623346904,0.000810826102363543,FALSE,FALSE
"AC007728.2",0.181749876950816,0.000132541671458586,0.14396639315581,0.00683989288066368,FALSE,FALSE
"POMGNT1",-0.114384859941688,0.000132541671458586,-0.0988437687754825,0.00255149029368298,FALSE,FALSE
"TLR2",0.273383061724532,0.000132750350253775,0.224431888387343,0.00440985261876061,FALSE,FALSE
"MGST1",0.260719569877042,0.000134239161729119,0.275099530048457,0.000278026869675274,FALSE,FALSE
"AC034236.2",-0.213716272400885,0.000136269203019917,-0.18973892236196,0.00269898749629288,FALSE,FALSE
"KYNU",0.220292424090454,0.000136700785500417,0.237071969212574,0.000257864174708231,FALSE,FALSE
"ZNF213",0.184328427701886,0.000136710344570656,0.146584014473839,0.00752907232981495,FALSE,FALSE
"NEU1",0.141514190354339,0.000137932803052729,0.150783629342881,0.000326596951282507,FALSE,FALSE
"KPNB1",0.179745641176639,0.000138355032453535,0.159125583980718,0.00277244691696503,FALSE,FALSE
"PIGG",-0.0836180952722768,0.000138634240678336,-0.0908367264064579,0.000245286078302133,FALSE,FALSE
"NEMP1",-0.144747380050984,0.000138706318777539,-0.144409009015707,0.000760481032181111,FALSE,FALSE
"COQ6",-0.126054682997112,0.000139522493357441,-0.12818280461227,0.000593594154527218,FALSE,FALSE
"CRELD1",-0.172978664341317,0.000139522493357441,-0.166969909027673,0.00111379373368072,FALSE,FALSE
"ARF3",0.169499847674323,0.000141930594814063,0.185099240607201,0.00021883594084237,FALSE,FALSE
"DIP2B",0.166745857146897,0.000141930594814063,0.151389791928111,0.00203708448053889,FALSE,FALSE
"KLF4",0.235695014705888,0.000142191493941606,0.239829558797194,0.000622800972993018,FALSE,FALSE
"SH2D1B",-0.381314609328715,0.000142624712507271,-0.384220040651588,0.000501153462313359,FALSE,FALSE
"ZNF607",-0.177647910148082,0.000144008312662772,-0.183527164375775,0.000440947277808724,FALSE,FALSE
"AC066613.1",0.369958643105591,0.000144388793479503,0.285580162833575,0.00844912753747577,FALSE,FALSE
"BNIP2",0.131212774932981,0.000144388793479503,0.0998028877197131,0.00893916105937085,FALSE,FALSE
"CEP89",-0.100280722796327,0.000144388793479503,-0.0793433233498616,0.00718395591451458,FALSE,FALSE
"ITFG2",-0.0989664602086369,0.000144676288676707,-0.085162393540268,0.003654795127107,FALSE,FALSE
"TMEM170B",0.238014474368115,0.000144676288676707,0.213506240498554,0.00169393173258361,FALSE,FALSE
"AC019254.1",0.463700703410592,0.00014505043716412,0.421465360424733,0.00176894181991028,FALSE,FALSE
"PLPBP",0.0880851566436111,0.000145843373085464,0.0811742382606907,0.00169071996575127,FALSE,FALSE
"ZNF846",-0.166251025140329,0.000146804292561089,-0.187876693804754,0.000146086673755666,FALSE,FALSE
"SLC39A11",0.129158089570648,0.000147079233711365,0.147510540338584,6.39427596297964e-05,FALSE,FALSE
"HGF",0.250709300490299,0.000147963921118908,0.204814489764372,0.00543460699847511,FALSE,FALSE
"PDGFC",0.323955410170128,0.000149298700528209,0.33456914831677,0.000531794863721488,FALSE,FALSE
"MXI1",0.392665161969031,0.000150750374360592,0.209402570319894,0.0661812309941204,FALSE,FALSE
"ZDHHC2",0.170559927360075,0.000150750374360592,0.116254677412722,0.0171513841386177,FALSE,FALSE
"LINC01355",-0.159080830758759,0.000150750374360592,-0.180470217989925,0.000128366208466447,FALSE,FALSE
"ZNF3",-0.0755992718074859,0.000150750374360592,-0.0539528334665379,0.0141212025154664,FALSE,FALSE
"LRP10",0.242458455048706,0.000150750374360592,0.233611505482239,0.00123816789176406,FALSE,FALSE
"CYTH3",-0.184888955051337,0.000150750374360592,-0.195105779250554,0.000442058287468553,FALSE,FALSE
"EIF4EBP2",0.118910381835403,0.000150750374360592,0.0923015456695712,0.00853089223394656,FALSE,FALSE
"RAB14",0.0852606096994451,0.000151414896924028,0.0680883233559653,0.00586256455733054,FALSE,FALSE
"HP1BP3",-0.0873433394121904,0.000151414896924028,-0.0928580364027001,0.000329657310435895,FALSE,FALSE
"PCBP1",0.164451417256885,0.000152313324836876,0.156273247031553,0.00146774251557697,FALSE,FALSE
"TYSND1",-0.113692959239194,0.000152401137184137,-0.0944900394059502,0.00484147365195385,FALSE,FALSE
"CYP4F35P",-0.42226599162152,0.000152905336432595,-0.41001034836313,0.000849634785965232,FALSE,FALSE
"CHN1",0.312698187957445,0.000153163685469998,0.258193869812167,0.00516067253716706,FALSE,FALSE
"KLRC1",-0.46370212099319,0.000154256589845166,-0.465823112116307,0.000557365748998528,FALSE,FALSE
"AC125807.1",-0.371969391361852,0.000155410793629307,-0.249443249560546,0.0200506846197386,FALSE,FALSE
"ITPRID2",0.180374742966021,0.000155410793629307,0.139840086129515,0.00775655396592241,FALSE,FALSE
"CPD",0.256833097484555,0.000156254148702787,0.228118593076752,0.00315526424660403,FALSE,FALSE
"ZNF773",-0.127533395736326,0.000156254148702787,-0.121233688946397,0.00147159944492396,FALSE,FALSE
"SH2D3A",-0.168786104466041,0.000156330147272265,-0.167182439750537,0.000852832226463975,FALSE,FALSE
"ARL6IP4",-0.202603259167476,0.000156330181669183,-0.2051525953254,0.000541664120240548,FALSE,FALSE
"NMI",0.258961751665492,0.000156681888645773,0.225635763583624,0.00337636116727769,FALSE,FALSE
"ST3GAL3",-0.16372047666257,0.000157281612162235,-0.168088960131213,0.000379570733889835,FALSE,FALSE
"TBC1D2",0.210277137742211,0.000157281612162235,0.241970534209695,0.000104077415476325,FALSE,FALSE
"PELI2",0.215798643127762,0.00015881665362038,0.172538331441634,0.00701357813592164,FALSE,FALSE
"SETD7",0.159097763669385,0.000159594823317326,0.146207830316597,0.00204134799405422,FALSE,FALSE
"ILKAP",-0.0929530610383688,0.000161374117697377,-0.0684425310298747,0.0133414583189063,FALSE,FALSE
"HCP5",0.101543562646019,0.000161543270764656,0.0853765575432395,0.00525941392208684,FALSE,FALSE
"WDR91",-0.0968468112595411,0.000161955966314906,-0.100806479052068,0.000487799806061459,FALSE,FALSE
"LINC02033",0.231690195976655,0.000161997166550188,0.157338114086082,0.0221995593227834,FALSE,FALSE
"FANCD2",-0.144821762198334,0.000162539329586096,-0.162614869600386,0.000131745732939613,FALSE,FALSE
"BTN2A2",0.130554934893951,0.000162539329586096,0.12729044721916,0.00122100546689612,FALSE,FALSE
"RBCK1",0.206255207205041,0.000162539329586096,0.190758619037745,0.00187531353040948,FALSE,FALSE
"CTBS",0.235051935510485,0.000163765836269152,0.187584789371865,0.00760167529869927,FALSE,FALSE
"PGAP3",-0.139391064300244,0.000163765836269152,-0.116610089560893,0.00409436233580286,FALSE,FALSE
"WDR74",-0.110686763336703,0.000164284343852715,-0.0966822849786767,0.00334992474052328,FALSE,FALSE
"IL18R1",0.280355757372609,0.000165255049607244,0.241243583588783,0.0032609531396242,FALSE,FALSE
"TSPOAP1",-0.292481575373004,0.000165443431184301,-0.274144707136033,0.00117650360252795,FALSE,FALSE
"AC008555.4",-0.333826411867585,0.000166119383517713,-0.310740372706424,0.00159822965291778,FALSE,FALSE
"TRPV4",0.397499339893931,0.00016647545640557,0.386168196650042,0.00118963055797857,FALSE,FALSE
"KRI1",-0.129947178017799,0.000168482986963365,-0.120532353853992,0.00180454229040388,FALSE,FALSE
"HLA-A",0.175600918675327,0.000168507856764595,0.176886204490996,0.000912364662192186,FALSE,FALSE
"PGS1",0.24278311446654,0.0001691218142733,0.213869742032233,0.00275996732823803,FALSE,FALSE
"SYNE4",-0.215523954869788,0.000169255446287885,-0.220328814628729,0.000344898748224422,FALSE,FALSE
"CXorf21",0.232751646011378,0.000169255446287885,0.190498966954787,0.0051048691693435,FALSE,FALSE
"ACOT4",-0.322944766870365,0.000169703634292406,-0.335095428977518,0.000519387175710839,FALSE,FALSE
"EIF2AK2",0.378329918225642,0.000170750254735244,0.307408935249205,0.00480853341652866,FALSE,FALSE
"KLRK1",-0.296252532485996,0.000170750254735244,-0.32820119627138,0.000168720388648663,FALSE,FALSE
"ZNF548",-0.172069296665678,0.00017105583275143,-0.184602777867206,0.000324652570104751,FALSE,FALSE
"TMEM50A",0.122003171587154,0.000171597929920202,0.116359190811143,0.00159036137741808,FALSE,FALSE
"CCDC191",-0.165724107043041,0.000171608428906231,-0.143306792616446,0.00405619422412731,FALSE,FALSE
"ALAS2",0.834064210208646,0.000171976538092955,0.508854836191175,0.0318943792707215,FALSE,FALSE
"MOV10",0.28946930771419,0.000172085620297626,0.235167748438092,0.00586256455733054,FALSE,FALSE
"ITPR3",-0.22223828666235,0.00017221462778469,-0.227126872987132,0.00063565117039233,FALSE,FALSE
"DGKD",-0.116973368028709,0.000172798008272224,-0.102918216787766,0.00320093169512134,FALSE,FALSE
"MYRF",-0.512805654041993,0.000172798008272224,-0.409251966438883,0.00596979146085247,FALSE,FALSE
"TRMT61A",-0.162397675414559,0.000172798008272224,-0.119703827713613,0.0126837598302845,FALSE,FALSE
"AC012569.1",0.184283377932995,0.000173612005083688,0.182356045324071,0.000967950117110921,FALSE,FALSE
"VNN2",0.38978790901699,0.000174917793714759,0.34204593784465,0.00331119939897301,FALSE,FALSE
"GCSAML",0.350732742819221,0.00017587138515201,0.266468356364473,0.0118797614623844,FALSE,FALSE
"IFIT5",0.379320628961449,0.000176645086935438,0.287167979208851,0.00934010349048313,FALSE,FALSE
"AL627309.2",0.493446643135764,0.000177648914554496,0.390440663645696,0.00815587257820703,FALSE,FALSE
"ATF5",0.253852534938924,0.000178422139736137,0.266582506355536,0.000504459609971981,FALSE,FALSE
"LOXL3",0.22263726684694,0.000179292135971938,0.215083779505241,0.00132517303735972,FALSE,FALSE
"TNPO2",-0.084561024603797,0.000179429851037611,-0.0754233880659951,0.00269898749629288,FALSE,FALSE
"C11orf95",-0.140766224294955,0.000180432437455724,-0.145812674516999,0.000503526598189088,FALSE,FALSE
"AQP9",0.356689968717982,0.000180448828306908,0.307717165905618,0.00425414688499754,FALSE,FALSE
"IGSF8",-0.156798406145511,0.000180844237616333,-0.125902343634731,0.00645249984164876,FALSE,FALSE
"ABCB1",-0.197712135128371,0.000181073414843731,-0.227083563700459,0.000115441840771476,FALSE,FALSE
"LTBP3",-0.248395900661849,0.000181123419066087,-0.254171620224024,0.000572406948401914,FALSE,FALSE
"ZDHHC8",-0.141923662691127,0.000181500037399639,-0.117593107217088,0.00576327326368939,FALSE,FALSE
"C9orf72",0.256130940133174,0.000183242574977094,0.182379124970749,0.0193261212433245,FALSE,FALSE
"NFIC",0.19160977023042,0.00018417771647495,0.175514026450043,0.00269731870337715,FALSE,FALSE
"AC092135.3",0.350738803004731,0.00018417771647495,0.311025220853393,0.00321454919083531,FALSE,FALSE
"RMI2",0.355558980893325,0.000184776777670336,0.344815403970824,0.00130325252925316,FALSE,FALSE
"NAMPTP1",0.370088105033463,0.000184969794073586,0.31524816261266,0.00499566571003345,FALSE,FALSE
"WDR59",-0.0843773144308728,0.000185221315772411,-0.0820643788098226,0.00114377083327648,FALSE,FALSE
"POLR3E",-0.113648010034576,0.000185246745147807,-0.110894385629313,0.00124318849597484,FALSE,FALSE
"FANCA",0.260113717033307,0.000185623181705962,0.221918674649102,0.00466841497320684,FALSE,FALSE
"GSTA4",-0.280935507666648,0.000189152900529878,-0.284064885683394,0.000806391268404118,FALSE,FALSE
"IRAK2",0.174166180884983,0.000189152900529878,0.167917042760335,0.00155164122530745,FALSE,FALSE
"HLA-C",0.235068609184915,0.000189874863448378,0.242620953994135,0.000728085315341356,FALSE,FALSE
"SLC22A4",0.373383399311263,0.000190977650638314,0.32338908322074,0.00353777732420962,FALSE,FALSE
"REEP3",0.174693436351373,0.000192513244181916,0.122518353499136,0.012708708673531,FALSE,FALSE
"TFG",0.079367587689383,0.000192513244181916,0.088294891740504,0.000206043974333864,FALSE,FALSE
"ZNF329",-0.159176262270384,0.000192513244181916,-0.174892049637619,0.000220936421761343,FALSE,FALSE
"GFI1B",0.406455636825734,0.000192513244181916,0.341042556510557,0.00528254534614327,FALSE,FALSE
"AC022966.1",-0.124413824180606,0.000192513244181916,-0.109856508180159,0.003009475348589,FALSE,FALSE
"HMGN1",-0.14287293741791,0.000192513244181916,-0.126966341300364,0.00315723822427558,FALSE,FALSE
"AC040160.1",-0.183918956717777,0.000193363717030985,-0.170567047142761,0.00199881814031592,FALSE,FALSE
"H4C4",0.428659381801359,0.000193363717030985,0.363442665446813,0.00407708692367484,FALSE,FALSE
"NCAPH2",-0.125975858966955,0.000193371929812537,-0.0844551255866135,0.023323864188012,FALSE,FALSE
"ZSWIM6",0.169948408822953,0.000193371929812537,0.131218843216943,0.00815587257820703,FALSE,FALSE
"RPARP-AS1",-0.121356502861411,0.000193842202728849,-0.132932235100793,0.000257319845982446,FALSE,FALSE
"AC004148.1",-0.141401107902782,0.000194404127704444,-0.134660900506039,0.00118571320055613,FALSE,FALSE
"P2RY6",0.352727870994272,0.000194404127704444,0.304894568471814,0.00452675629404883,FALSE,FALSE
"RIT1",0.167386151385641,0.000194874153201941,0.12883059254572,0.0101904485012319,FALSE,FALSE
"AC023908.3",-0.159508246930242,0.000195091084915572,-0.166735096632979,0.000502010622784844,FALSE,FALSE
"ZFAND5",0.117439377088989,0.000196318750616063,0.088670348117569,0.0109215883551571,FALSE,FALSE
"RBM17",-0.0722911528930604,0.000196318750616063,-0.0559794843200665,0.0100037744301788,FALSE,FALSE
"C1orf159",-0.169612244751908,0.000197752440623953,-0.150118208995728,0.00313730960046897,FALSE,FALSE
"SCNN1D",-0.249759581734428,0.000198273713402875,-0.255728027872057,0.000648197789860632,FALSE,FALSE
"FN1",0.46415334542976,0.000198847379292692,0.372160817839669,0.0108010949797167,FALSE,FALSE
"CD33",0.182786122082679,0.000200833724785176,0.174176952016653,0.00174227916368377,FALSE,FALSE
"RUNDC1",0.111025246881583,0.000202140308587861,0.10039886356744,0.00281286707739935,FALSE,FALSE
"STX18",-0.0873516968535999,0.000202140308587861,-0.059559664220223,0.0250126136454576,FALSE,FALSE
"INO80B",-0.197844927349119,0.000202708722414772,-0.188924847630738,0.00155478392828737,FALSE,FALSE
"AC005747.1",0.248754526149539,0.000202708722414772,0.245740379681455,0.00111197619490625,FALSE,FALSE
"TREML2",0.269812466846286,0.000202708722414772,0.313197206757139,8.49287658936205e-05,FALSE,FALSE
"DANCR",-0.166649542307552,0.000203312091663389,-0.136629021263894,0.00629764838996753,FALSE,FALSE
"TNK1",-0.216005406789077,0.000203497909917072,-0.207443824661977,0.00158008488493244,FALSE,FALSE
"OSM",0.374863903676898,0.000203958045423454,0.326750729740729,0.0040875749997995,FALSE,FALSE
"JPT2",-0.0930208869928684,0.00020419723307236,-0.0793859306777733,0.00486072234815933,FALSE,FALSE
"OFD1",-0.137669089024968,0.00020463791070893,-0.160984179407453,4.26986928292419e-05,FALSE,FALSE
"AC092117.1",-0.263045815328186,0.000204762711926329,-0.246944197712003,0.0017565084581138,FALSE,FALSE
"ARRDC2",-0.105623898731696,0.00020504558729322,-0.104310667292741,0.000965382694269168,FALSE,FALSE
"SRSF6",-0.101350417863578,0.000205370109097793,-0.0935589794621905,0.00217973521256559,FALSE,FALSE
"WDFY3",0.324183723893965,0.000205370109097793,0.284622582318382,0.00326371337706954,FALSE,FALSE
"PSENEN",0.209141292206337,0.000205560649972363,0.244466643127021,0.000107807986433167,FALSE,FALSE
"GLI4",-0.149338167689225,0.000205992517146141,-0.13521136915456,0.00266386161052751,FALSE,FALSE
"CSNK1E",-0.115943038496493,0.000206152622339546,-0.102094151404314,0.00303949010786563,FALSE,FALSE
"GPD1L",-0.119044159913628,0.0002070727523758,-0.113316905525708,0.00185867392625204,FALSE,FALSE
"RAB3IL1",0.63842221386533,0.0002070727523758,0.472532975955573,0.0109215883551571,FALSE,FALSE
"C2orf68",0.0847477058837899,0.000207224476480198,0.0618290896789172,0.010596459079772,FALSE,FALSE
"MAPK8IP3",-0.123087384708281,0.000208261274111907,-0.120076169793322,0.00145161184031447,FALSE,FALSE
"RPAIN",-0.125552375492301,0.00020899407044772,-0.125334526719919,0.00112314481201914,FALSE,FALSE
"DAP",0.142102867129471,0.000209074194229484,0.144259327664796,0.000865370331432828,FALSE,FALSE
"ZNF205",0.301079559114771,0.000209413305520833,0.275563131971984,0.00249866167966733,FALSE,FALSE
"SEMA6B",0.513955328012415,0.000209899589441583,0.562536376251419,0.000194428276424798,FALSE,FALSE
"AC097369.2",-0.305064375855805,0.000211367034547966,-0.29009513886484,0.00142308496211855,FALSE,FALSE
"IFNGR2",0.228373954281081,0.00021233585957094,0.202542820264255,0.00396216783092426,FALSE,FALSE
"NLRC3",-0.148348327930363,0.000213183945342903,-0.162098292377886,0.000327275092926688,FALSE,FALSE
"HSD17B11",0.196508679259728,0.000214139880598638,0.166656160136694,0.00524466913227049,FALSE,FALSE
"AL121933.2",0.261431584144142,0.000214139880598638,0.192470179489365,0.0159897875231313,FALSE,FALSE
"PRR3",-0.0822958660905459,0.000214335789814717,-0.0721535840857015,0.00368587973918445,FALSE,FALSE
"ANKRD52",-0.118879658366563,0.000215193473531522,-0.0948654229172373,0.00878099517403994,FALSE,FALSE
"CNTLN",0.222955044295133,0.000216096341637516,0.256287533942702,0.000136836414042935,FALSE,FALSE
"ACTR3P2",0.200678545060044,0.000216208645279631,0.167439589366779,0.00553944497212432,FALSE,FALSE
"THOC7",0.144444570741751,0.000216251918093658,0.150599096900988,0.000659186622287661,FALSE,FALSE
