"gene","logFC","logCPM","F","PValue","FDR","sig"
"ECPAS",0.0169833644878191,5.9749065448924,0.517335644970053,0.47245079819123,0.592711652323114,FALSE
"AC091807.2",0.0479075715004728,0.686597822746411,0.51722330285162,0.472491242395216,0.59271747502105,FALSE
"TRAPPC1",0.0240717987373677,6.93240121014502,0.517111825795069,0.472546538277119,0.592741926138635,FALSE
"UBA52",0.0319034053228854,9.76853188792583,0.516889584000755,0.472641637194422,0.592816296973532,FALSE
"MGST2",-0.0363401088295125,3.84363583423424,0.516668949149326,0.47273626737865,0.592890068670723,FALSE
"STAT6",-0.0249431753180501,9.62671466102612,0.516296156085783,0.472895728811868,0.593045132223352,FALSE
"MXD3",0.042567365385067,5.37343595644093,0.516139579490827,0.472962825615956,0.593053706975558,FALSE
"AL133230.2",0.0467923256874865,0.137880944665625,0.516079526114625,0.472974212817777,0.593053706975558,FALSE
"DBF4P1",-0.0360928116219252,1.04849569293592,0.516005917835405,0.473016029067404,0.593061220933874,FALSE
"SDHAF4",-0.0342207476587093,1.91095534795045,0.515631437469704,0.473180721291283,0.593222782353441,FALSE
"AF235103.3",-0.0371883060211727,1.04487353921027,0.515527410787706,0.473221114573162,0.593228498542987,FALSE
"EXOC5P1",0.0351848421794603,1.44019805289724,0.515316462922599,0.473314224872329,0.59330029474986,FALSE
"SCAF8",0.0189141977203313,5.48218968126389,0.514577077796404,0.473633064002562,0.593648272084796,FALSE
"KDM4A",0.0197632046420063,4.61532630984624,0.514506196349264,0.473663547325162,0.593648272084796,FALSE
"HNRNPA1P49",-0.0560217644224265,0.402619792729497,0.514306064241496,0.473738522048865,0.593697292393562,FALSE
"HYAL1",-0.0386981635882538,0.809800895412089,0.513975935526406,0.473885013221917,0.593835924145699,FALSE
"EIF3L",-0.0237412817996522,7.50898767436714,0.513213024263121,0.474219428263858,0.594210008697258,FALSE
"RPL3P6",0.0678940687104343,0.431060395101399,0.512833702789983,0.474372114308851,0.594356342419059,FALSE
"ABHD17AP4",-0.0521742756591734,2.2825749684524,0.511927344924455,0.474773778524083,0.594743453027181,FALSE
"NPIPB11",-0.027951434639217,4.82688509942687,0.511898887925172,0.474785503087384,0.594743453027181,FALSE
"AL139020.1",-0.0752002455118446,2.22538858079112,0.51189228181492,0.474788853833115,0.594743453027181,FALSE
"FOXP4",0.029194761065618,4.23522419242508,0.511575800642658,0.474924898853141,0.594868858327438,FALSE
"AC008875.1",-0.0412657559280375,-0.054896137701704,0.511359806870105,0.475001512142502,0.594919808860578,FALSE
"EMC4",-0.0162882689353142,4.95279905443043,0.510965890184666,0.475188031794509,0.595108394459346,FALSE
"LRRC8C",-0.0216515803222747,6.07946245504587,0.510828290771556,0.475247420209351,0.595137748983798,FALSE
"FCGR2B",-0.0544702525306859,5.62944860089506,0.510352333209772,0.475453030566116,0.595350194465021,FALSE
"AC004233.2",0.0487990647334145,2.21855228348599,0.510166493957338,0.47553390890774,0.59540643336618,FALSE
"TACO1",-0.0186489248881933,3.70959801344461,0.508772689193869,0.476136657408077,0.59608152113236,FALSE
"RESF1",0.0376215776478875,9.04150403253215,0.508752698630664,0.476145094258793,0.59608152113236,FALSE
"IMPDH1P4",0.0526254379601836,0.303311989217013,0.508618701553529,0.476190952428616,0.59609385387189,FALSE
"DCK",-0.0232574535060037,5.95065498706338,0.50846924779463,0.476267907620912,0.596145108926674,FALSE
"CYB561D2",-0.0182746610105426,5.351718454031,0.508345422486855,0.476321581276158,0.596167216906842,FALSE
"DCTN3",-0.0191268380272198,5.60901890168297,0.50826003110136,0.476358588628075,0.596168463466721,FALSE
"HJURP",-0.0865191472845704,1.20948061263433,0.508041575436999,0.476450411641164,0.596238307107073,FALSE
"ADCK1",-0.0241775589283468,3.50584212949438,0.506607490839241,0.477076085082023,0.596970058797301,FALSE
"LINC02604",-0.034690763826821,3.39614226812429,0.506535832957236,0.477107269583031,0.596970058797301,FALSE
"SLBP",-0.0170701933067478,5.70955738541268,0.506124706251482,0.477285669964186,0.597148145877954,FALSE
"GCM1",0.0596736410194086,0.542079522100399,0.505971033792275,0.477343302832083,0.597175121165657,FALSE
"RTL8C",0.023119727986364,4.69439773716117,0.504721126375767,0.477896699421294,0.597822265295415,FALSE
"TUSC2",0.0184418962094129,5.31392828949919,0.504231888076214,0.478109940058227,0.598043827553,FALSE
"SDHA",-0.0186796469428868,4.26220360564704,0.503636108350788,0.478369946429592,0.598323848832116,FALSE
"ASH1L-AS1",0.0320555248273043,0.73621965173518,0.503245029083885,0.478533639608771,0.598483372646612,FALSE
"AL022311.1",0.0291469156511066,1.55419267292223,0.503135211664348,0.478587595164199,0.598505638158583,FALSE
"PPM1G",-0.0178488103147979,6.60750759149755,0.502961524503675,0.478664434570692,0.59852236054552,FALSE
"SLC16A1-AS1",0.0318689637828458,2.35019191619319,0.502942741428119,0.478673274154194,0.59852236054552,FALSE
"ALG3",-0.01753593679274,4.99767884461846,0.502726475617203,0.478767174324128,0.598594560149228,FALSE
"TLR3",-0.0521909757511316,1.29092422365399,0.50171766063943,0.479206051125386,0.599098034766709,FALSE
"EIF3LP3",0.0264545179593241,2.51360682074929,0.501428771561866,0.479335541630528,0.599214671274892,FALSE
"AL031775.1",0.0331308303419261,1.08252893468429,0.501110806163622,0.479470431981802,0.599338039977253,FALSE
"AC092809.4",-0.0217666727581916,3.4384533350524,0.5006487613991,0.47967697058629,0.599550943605589,FALSE
"HSP90B1",-0.0327644072823602,8.04454948625392,0.50035720587443,0.479804507856418,0.599665078330288,FALSE
"SCYL1",0.0266986397082764,6.71179075843444,0.499482065958523,0.480188615165448,0.600057699982773,FALSE
"AC009126.1",0.0278947193213327,1.3067566242004,0.49947132903962,0.480191145235384,0.600057699982773,FALSE
"ALYREF",0.0236295340248571,5.1977248419106,0.499000604645307,0.480400165474585,0.600273585888124,FALSE
"BRPF1",-0.0171027709828421,5.64348098995148,0.498759653526935,0.480506075855865,0.600360610248592,FALSE
"RBM12B",-0.0299984389929679,4.20994339691986,0.497699094235161,0.480972841545354,0.600862721019606,FALSE
"FBXO22",0.0263706179911523,3.9415442580678,0.497681730280649,0.480980536330524,0.600862721019606,FALSE
"ATP2C1",0.0130055297449762,5.70466256139595,0.497309618099898,0.481144310383093,0.601021961698642,FALSE
"PHF8",-0.0160603908592091,6.1677717021807,0.496940027240921,0.481307204773931,0.601180079601058,FALSE
"COX14",-0.0368152687678053,3.88461612081273,0.495895875113214,0.481768074276847,0.601710333432908,FALSE
"AC108704.2",0.0501861528714859,1.563454059484,0.495718417547029,0.481845368210855,0.601761471841483,FALSE
"AP001024.1",0.039956025541058,5.24732764849752,0.495562488921401,0.481915175469706,0.601803253368106,FALSE
"RPS4XP2",-0.0369776936259417,3.69823508887761,0.495405503854591,0.48198474090153,0.601844726627306,FALSE
"ARMCX7P",0.0429590889193316,-0.0377883366065043,0.494676443837947,0.482290827313583,0.602100180495994,FALSE
"ATRX",-0.0217964368944077,6.05460011469811,0.494666251296966,0.482311383346612,0.602100180495994,FALSE
"LGALSL-DT",0.0650682069902352,1.40813924399591,0.494637905166173,0.482322276951513,0.602100180495994,FALSE
"AC114956.2",-0.0486451335728476,-0.103748869284696,0.494575821137838,0.482334798776072,0.602100180495994,FALSE
"CTNND1",0.0349955989361998,1.48839832379409,0.493746975232198,0.482717124848078,0.602532006473644,FALSE
"RPL7AP30",0.0263310187103835,5.98828818889999,0.493357879599394,0.482890771306962,0.602703311141945,FALSE
"MPC2",0.021504477499179,4.37652000001865,0.493222203966791,0.482950993388161,0.602733033964644,FALSE
"PGM2L1",-0.0270398233900138,3.54380861498112,0.493081530503079,0.483013559053211,0.602762968121395,FALSE
"DYNLL1",-0.0256229788621394,6.29205953880359,0.493003723601767,0.483047798131474,0.602762968121395,FALSE
"ZNF365",-0.0590957453640511,0.926022327970538,0.492656940514754,0.483196606733348,0.60290321257692,FALSE
"BCL2A1",0.0833801133570737,4.72597550600606,0.492575518931317,0.483237811111992,0.602909184034896,FALSE
"BMP1",-0.0277254327957227,2.90640509165703,0.492462379972939,0.483288532775059,0.602927027889307,FALSE
"MPND",0.0247643433868194,4.0403022946969,0.491515544949325,0.483708690041192,0.603405724032246,FALSE
"ZNF703",0.0502299572232668,3.38089693471122,0.491361357618764,0.483777439304034,0.603446014743693,FALSE
"TRPV3",-0.0577724906246686,0.614431520680146,0.490518737699739,0.484143847859276,0.603845291322412,FALSE
"TTF2",-0.0263363638642384,3.92594305812166,0.490477530417015,0.484170486077541,0.603845291322412,FALSE
"AF230666.1",-0.0545323706903138,-0.0896018944685519,0.48981343618193,0.484449737655978,0.604132284989598,FALSE
"THAP1",0.0228631919838611,3.51780973024816,0.489765163113406,0.484487934161923,0.604132284989598,FALSE
"UBE2E3",-0.0196138712896656,4.58021134216064,0.489714981167595,0.484510078393651,0.604132284989598,FALSE
"CLN3",-0.0239272117485977,3.74371640343637,0.489524229673988,0.484595261679111,0.604192992702039,FALSE
"MIR9-3HG",-0.0546270161591274,2.31801070678855,0.48928444721015,0.484702570612252,0.604232168706878,FALSE
"AC022762.2",-0.0264718612437127,2.02274729534351,0.489216832132613,0.484732453437649,0.604232168706878,FALSE
"LNX2",-0.0228578675376574,3.41882095318351,0.489208499626168,0.484736178350712,0.604232168706878,FALSE
"C11orf58",0.0256867543002894,6.44878721660774,0.489067041165255,0.484798970395561,0.604264941642712,FALSE
"NAA25",-0.0214173763243805,4.59883185271336,0.488893456455618,0.484876481382569,0.60431605430162,FALSE
"NDUFV2",-0.036448991414195,0.167413996890364,0.487405725533525,0.485527662730338,0.605082087963019,FALSE
"ZSCAN29",-0.0183574912227979,4.8519883906289,0.487277923070785,0.485598338484535,0.605124613745688,FALSE
"BICDL2",0.0980817548555734,0.922988871112328,0.487166124828485,0.485643312305495,0.605135107272127,FALSE
"TRMT6",-0.0174248054048405,4.09114296496151,0.486305332608857,0.486033873330302,0.605576185217366,FALSE
"NOC2LP1",-0.0282038891792605,1.95469272642643,0.485248714479432,0.486507752915827,0.606087489541473,FALSE
"MEMO1",0.0318062790163785,1.3075762475886,0.485221829601804,0.486517465932748,0.606087489541473,FALSE
"ABHD17AP3",-0.0402567601486581,1.92670967195519,0.484924908242585,0.486653034561517,0.606210759004207,FALSE
"PIP4K2C",0.0167387158591649,5.55884169765286,0.484788154509669,0.486714325354898,0.60624129516647,FALSE
"LINC02086",0.0654991409366841,0.6112513350615,0.484688951417717,0.486750788000768,0.60624129516647,FALSE
"ASCC3",0.0229432213534421,4.83235332052654,0.484135971518078,0.487007387559098,0.606515256228156,FALSE
"TMEM109",0.0197725652008418,6.63363977014823,0.483927014746862,0.487101303206413,0.606586586022429,FALSE
"AKAP7",0.0344871590109764,2.99787201283513,0.483835120450707,0.487143135371052,0.606593050475199,FALSE
"SF3A2",-0.0252791227356391,6.45510675914264,0.483703395175008,0.487201879965424,0.606620571813146,FALSE
"COPS5",-0.0171799233604515,5.72817725772417,0.483429746143778,0.487325010504119,0.606704238409586,FALSE
"AC131206.1",0.0381490736450192,0.880854473359185,0.483379235098465,0.487342371632176,0.606704238409586,FALSE
"ATG2A",0.0369780525279755,6.79797870891977,0.482231253655565,0.487864856744323,0.607309023490658,FALSE
"SGCE",-0.0458955311298254,0.847915361024421,0.482127735226705,0.487905885511965,0.607314431176735,FALSE
"GBF1",-0.02350390449233,6.47073068986598,0.482007110755461,0.487965932492254,0.607343508939874,FALSE
"ZNF280D",-0.0371298903289517,4.03848140905516,0.481169673061374,0.488344002266907,0.607664039473402,FALSE
"LINC02785",0.0557065550684592,0.429459673493953,0.481101552917875,0.488364357790288,0.607664039473402,FALSE
"ZSWIM3",-0.0151689286391494,3.37325755742744,0.481121591312597,0.48836591940141,0.607664039473402,FALSE
"SMC3",0.0194212231932914,5.53242294631288,0.481111211878669,0.488370283611816,0.607664039473402,FALSE
"PDIA5",0.0365074432500827,2.97772308938196,0.480197149775362,0.488783900623765,0.608132983227599,FALSE
"AC020558.2",-0.0343082203462273,0.780226341460674,0.479976334553409,0.488876972423986,0.60820307195304,FALSE
"KLHL11",0.0461393300838582,2.19674452786474,0.479886593596024,0.488924409087723,0.608216380556601,FALSE
"PPM1H",-0.0394934371096834,2.00039265963282,0.479774046963043,0.488975073677637,0.608233702361807,FALSE
"LRR1",-0.0243130022823407,3.22674354725425,0.479601199154659,0.489053439957127,0.608285476971468,FALSE
"NAPB",-0.0199461806181401,4.06631471175871,0.479207845077601,0.489231291084268,0.608423717969259,FALSE
"SERAC1",0.0215814709173169,3.0336937507459,0.479191321951862,0.489239137017812,0.608423717969259,FALSE
"PTMAP2",-0.0184654181792941,5.94320464904642,0.479038424564763,0.48930792237203,0.608423717969259,FALSE
"SIGLEC8",0.0901242537255705,3.48367805504141,0.478926035482206,0.489359129543121,0.608423717969259,FALSE
"AC010507.1",0.0776782103257779,0.914056406056301,0.478907884933344,0.489361983619497,0.608423717969259,FALSE
"SMU1",0.0109921217577474,5.83912779298515,0.478868124144453,0.48938509383743,0.608423717969259,FALSE
"UBN2",-0.0183693749058969,5.21013037473952,0.478290322275035,0.48964708382574,0.608703722515215,FALSE
"TAF3",-0.0233133468723397,3.97471375136844,0.477158743444329,0.490160950023689,0.609296780871165,FALSE
"UBA6",-0.0201000816178186,5.6332272890831,0.476740907894867,0.490350742873697,0.609486939580603,FALSE
"LPP",0.0207968393790882,5.90210914088872,0.475723511174439,0.490813710682206,0.609989875540544,FALSE
"ZNF37A",0.0249614845372154,4.02473575290885,0.475690079281783,0.490829062644252,0.609989875540544,FALSE
"UNKL",-0.0217558373687255,5.59194796994167,0.475349613197802,0.490984042605934,0.610111484952734,FALSE
"SKA1",-0.0771757063654501,0.472391221659413,0.475292128729255,0.491000623015722,0.610111484952734,FALSE
"TRAV12-1",-0.0430532556435528,2.50184176378114,0.474307826073237,0.491459763503228,0.610598594733958,FALSE
"FLVCR1",-0.0329382082957624,4.18615597994633,0.474292141363457,0.491466401379039,0.610598594733958,FALSE
"LYRM7",-0.0256874368108208,4.32852882518428,0.474110202393961,0.49154943456912,0.610655927456985,FALSE
"COG8",0.0195274453209813,3.97672381137665,0.473515874453414,0.491820960710805,0.610947400357723,FALSE
"SNUPN",-0.0164398643549592,3.53158918138528,0.473431033367319,0.491859861187473,0.610949880098935,FALSE
"CBX3P9",0.0318347471231007,3.11853028182216,0.471738869026555,0.492634442512544,0.611866096165891,FALSE
"ABCC6",-0.0415274907200279,2.56634246897081,0.471570779064305,0.492711661458947,0.611916095682886,FALSE
"DUSP18",0.025337571957646,3.58695264777559,0.471338177930908,0.49281792048453,0.611977098449724,FALSE
"KIAA1143",-0.0164389539842829,4.83084319013837,0.471301091669825,0.492834713170143,0.611977098449724,FALSE
"OPA1",0.0158336373538483,5.45975743157478,0.470914080261779,0.493012211559451,0.612151590967278,FALSE
"GRK6P1",0.0413748738454211,2.42098207086923,0.470670477755137,0.49312462728419,0.612245253089078,FALSE
"SPDYE5",-0.0334194239856775,0.854523198739221,0.470539255242967,0.493178722798117,0.612266498381915,FALSE
"COPS2",0.0418257518167733,4.9326609037613,0.470420318036987,0.493238872420254,0.612295255917614,FALSE
"GRIN3B",-0.050897610491786,0.68243679835211,0.470219585044883,0.493323718858375,0.612354664894684,FALSE
"NCAPG2",0.0782204457899179,3.98265693781254,0.469975214878775,0.493443441963326,0.612412349306349,FALSE
"AMPH",-0.044188622096161,0.955553245642941,0.469963300183152,0.493444175620501,0.612412349306349,FALSE
"EIF3D",0.0124242911096988,7.80075656409572,0.469789600043681,0.493528605389343,0.612471219057014,FALSE
"HACD2",-0.0208067403573485,5.18206208826329,0.46967672460154,0.493580513508513,0.612489723493998,FALSE
"SNRPGP15",-0.066013095065507,0.104422754301249,0.46926848733851,0.493754429584665,0.612659614883385,FALSE
"ZNF813",-0.0248791658689931,2.84996774425831,0.469197624927837,0.493801388008127,0.612671961213711,FALSE
"PPP6R3",0.0111109561750629,6.75019310594783,0.468661151302855,0.494047751650255,0.612907546154766,FALSE
"KMT5B",0.0129563382755398,6.02647201692163,0.468623029352486,0.494065309781659,0.612907546154766,FALSE
"SHROOM1",0.0539848147236598,2.6263627220757,0.46800409147776,0.494351088481397,0.613216114926534,FALSE
"NBAS",-0.0229754090859769,4.80907915629446,0.467683742565626,0.494498188421772,0.613352626756758,FALSE
"NET1",0.0353292033494778,3.18356826665636,0.466976582145288,0.494824860843307,0.613711834826262,FALSE
"TYK2",-0.0226181650617639,8.51715789416865,0.466841450643103,0.494886841806003,0.613742727252856,FALSE
"TXLNB",0.0399265412851505,1.13952663794417,0.466540559611554,0.495022666771136,0.613865187145779,FALSE
"RABAC1",0.0314185412410045,5.72425074839479,0.465804850114453,0.495365918784687,0.614244834505317,FALSE
"AC015819.1",0.0289155505799022,2.49720702501026,0.465556882111193,0.495481260380103,0.61433792384788,FALSE
"SLC35C1",0.0178243070444755,5.1725227905369,0.465482186308956,0.49551520973366,0.61433792384788,FALSE
"RPL14P1",-0.0233337134688599,8.28596208339853,0.465071187017915,0.495705445083122,0.614527755230724,FALSE
"AL157838.1",0.0506662399354288,1.5972134169747,0.464565879986538,0.495938771189708,0.614770973945759,FALSE
"RN7SL684P",-0.0383709034855401,-0.0278024459871005,0.463944756573635,0.496212254133851,0.615063931355638,FALSE
"ACTR8",0.0139681400073177,4.32759646429897,0.462783265025229,0.496766898227542,0.615705323063334,FALSE
"AP000766.1",-0.0352244018603342,1.67482472423735,0.462549488091444,0.496874981536114,0.615793181563885,FALSE
"AC023494.1",-0.0281149868379314,1.30413805902986,0.462103850251434,0.497080603067905,0.616001900126444,FALSE
"JPX",0.0434029089308628,2.42087697548884,0.461206060368503,0.497501343598765,0.61647715144293,FALSE
"JMJD8",-0.0191402800439837,4.15471915033005,0.461023014041573,0.497586120505329,0.616490954122788,FALSE
"ZNF174",0.0158652684437532,3.67435825604626,0.461021445729442,0.497586960373827,0.616490954122788,FALSE
"KCTD1",-0.0289261433613371,1.09519644185101,0.460785277924339,0.497693365951654,0.616576642470226,FALSE
"EIF1P5",0.0671073441653069,0.110001744948582,0.460623697311138,0.497758372036455,0.616611033303166,FALSE
"GTF3C6",-0.0294792908775163,3.62131393999147,0.460352069680964,0.497899096794148,0.616739210432258,FALSE
"SMARCA4",-0.0235931138659288,6.15878322943678,0.460223961786041,0.497958639070921,0.61676681653592,FALSE
"PHLPP1",0.0394873390780387,3.78460607622971,0.46004135092422,0.498044043843809,0.616826449153456,FALSE
"AC010969.2",-0.030637250418027,2.13575992473298,0.459608042789189,0.498246620565836,0.617031179194152,FALSE
"EFR3B",-0.0704154781061194,0.275538456989842,0.459252242630205,0.498400612092099,0.617175714951358,FALSE
"DLK2",-0.0298279426811888,1.0289037864651,0.458541712429215,0.498740699288219,0.617540894179784,FALSE
"ENY2",0.0232961214313562,4.60509899703056,0.458351793754041,0.498833591077886,0.617540894179784,FALSE
"FP236383.5",-0.105906724853601,2.31007429833307,0.458261624043077,0.498876295017647,0.617540894179784,FALSE
"SFXN4",-0.0297347770399769,3.26091437688792,0.458256617515775,0.49887845845265,0.617540894179784,FALSE
"IGFBP4",0.0427047505259947,2.94853904039664,0.45824930239186,0.498882024691056,0.617540894179784,FALSE
"TMEM106B",-0.0335810039375671,5.28640202409446,0.458099029012666,0.498951878088541,0.617569906804783,FALSE
"SVBP",0.0250857979249058,3.42707675299687,0.457962206920881,0.499016232219275,0.617569906804783,FALSE
"ZFHX3",0.0335858465773921,2.62215400008361,0.457960451406335,0.499017375012237,0.617569906804783,FALSE
"PLVAP",-0.0793135262132772,2.20642189718855,0.457770833233587,0.499106049595218,0.617633476681779,FALSE
"DDX1",-0.0173211238104533,5.53276612866777,0.457529420824196,0.499218687412877,0.617726688849704,FALSE
"DNAJC8P1",-0.0285940126538025,1.39617611962353,0.457319080843157,0.499315647984399,0.617800489714628,FALSE
"LINC00672",0.0269986320905689,3.25474565447118,0.456842393613965,0.499541189940327,0.618033360695174,FALSE
"HEXD",0.0248334347435108,6.37343500751543,0.456585852238384,0.499661197472546,0.618135639228665,FALSE
"PUS7L",-0.0306541938979891,4.6993531052954,0.456457473723387,0.499721497446569,0.618164043206153,FALSE
"TCP11L1",0.0257267071329699,3.04647449817276,0.454941099264557,0.500434619076085,0.618995882641931,FALSE
"FOXK2",0.0144486919140635,5.35781312260501,0.454848495118458,0.500477746631791,0.618995882641931,FALSE
"FLT3",0.0451388517094495,2.60357161427114,0.454649595213645,0.500571982220486,0.618995882641931,FALSE
"ZBTB3",0.0174518170824877,3.40931207738494,0.454573438284859,0.500607522479214,0.618995882641931,FALSE
"PEG10",-0.0620621320601341,0.786184314562538,0.454466906859896,0.500651356012428,0.618995882641931,FALSE
"ACAT2",-0.0237812452251082,3.90243741499785,0.454474753137261,0.50065383869944,0.618995882641931,FALSE
"CHID1",0.0186965731774356,4.88929487421101,0.454470567653119,0.500655685205404,0.618995882641931,FALSE
"LEPROTL1",-0.0175656185480897,6.92113314304918,0.454264650879146,0.5007526422024,0.619069523684619,FALSE
"LINC01003",0.0295522916923995,2.75769283970347,0.453991497679999,0.500881933203579,0.619183124565804,FALSE
"USP50",-0.0373710885464598,0.735596577966563,0.453714868879601,0.501005204032972,0.619289266987669,FALSE
"MORF4L1",0.0181717888273832,6.25353320624928,0.453151954860085,0.501277283291038,0.619464729523932,FALSE
"IGLV2-23",-0.100104339266812,5.95724338685621,0.453144639717889,0.501280737395851,0.619464729523932,FALSE
"TRBV27",-0.0435920455927228,2.65819970534778,0.453124231252243,0.501290963379557,0.619464729523932,FALSE
"IFT81",-0.0348492306489656,0.103810153429438,0.453081660231007,0.501296827631055,0.619464729523932,FALSE
"SLC12A4",0.0185509045997529,5.08818836696058,0.45295545521457,0.501370049264442,0.619508968918706,FALSE
"ZBTB45",0.0216829088027449,3.97747992495102,0.452077359369235,0.50178498080647,0.619975397958885,FALSE
"IGLV3-16",-0.0958147024004214,1.1100926256267,0.451759209329862,0.501931975556079,0.620110735472454,FALSE
"UNC50",0.0171280098451726,4.92330600355537,0.451263108273135,0.502170050628821,0.620358569372445,FALSE
"UBXN2A",0.0183721225188475,3.42698439649329,0.450224706684575,0.502662266208002,0.620904413480574,FALSE
"DICER1",0.027567251402124,7.10542565778592,0.450172094416339,0.502686913553617,0.620904413480574,FALSE
"PI16",-0.0453346682165796,2.95570036096936,0.44963954037218,0.502940051841896,0.621160106926772,FALSE
"CCDC39",-0.0421705556657698,3.46164027065725,0.449578174270993,0.502968966073898,0.621160106926772,FALSE
"GNPTAB",-0.0226706315161913,6.35499489631265,0.449071979805178,0.503209041570974,0.621393005537293,FALSE
"LSM3P3",-0.0743576169921087,0.0106208612106427,0.448992121761834,0.50323262006877,0.621393005537293,FALSE
"JOSD2",0.0325219146440496,3.96673294557737,0.448871478268663,0.503304437856311,0.621435334778582,FALSE
"CNTNAP1",-0.0315266828074613,2.64599863300224,0.448099715709186,0.503671857033076,0.621842612661838,FALSE
"UPF2",0.0158947112878336,5.93307315893086,0.447702695279317,0.503860216317778,0.621978173828128,FALSE
"KCNB1",0.0525503680721751,0.808248098854305,0.447634803123462,0.503886690543555,0.621978173828128,FALSE
"ZNF496",0.026845255464785,4.86218075775453,0.447631019891304,0.503894368310652,0.621978173828128,FALSE
"HEY1",-0.0879193488064643,0.11585258406296,0.447055885093598,0.504154835335443,0.622250666412446,FALSE
"EEF1AKMT4",-0.0317685017900547,1.18570080139299,0.447003894497273,0.504190301374603,0.622250666412446,FALSE
"VDAC3",0.0155586441887325,5.87380131763668,0.446847399074109,0.504267690810558,0.62229978541698,FALSE
"PIGZ",0.036421220417641,0.891527518258359,0.446632033553266,0.504365398269285,0.622373969018188,FALSE
"SEC63",-0.0142764618479155,5.48603134989757,0.445776127717261,0.504778860408874,0.622837745700895,FALSE
"NDUFB4P12",-0.0470529724716483,0.0932147430538511,0.445618560582571,0.504840603491594,0.622867505649377,FALSE
"NUP93",-0.0206418807105928,5.22306933781319,0.445433019723354,0.504942770737282,0.622940074862208,FALSE
"ZNF354A",-0.0340497280038701,4.16917320542481,0.445366429363804,0.504974678625843,0.622940074862208,FALSE
"MPP6",-0.0301072825904045,2.99883001020688,0.445187306134473,0.505060664685219,0.622954795777291,FALSE
"CHRM5",-0.0477538010444325,-0.0827175333422436,0.445151440919623,0.505061870668849,0.622954795777291,FALSE
"AL118516.1",-0.039744359645214,0.835224503823937,0.444990758188873,0.505148678056117,0.623015448500262,FALSE
"FOXJ2",0.0192086397659775,5.67942542980198,0.444820583648769,0.505235551847499,0.623076174078914,FALSE
"PHIP",0.0292916558591538,6.53082189313804,0.444515605971418,0.5053814556976,0.623209683357451,FALSE
"RPS26P6",0.0733717040770819,0.734463226368177,0.443484475339919,0.505868956789003,0.623689222405025,FALSE
"MZT1",-0.0345562579334949,2.98382360514198,0.443478179142467,0.505878816948877,0.623689222405025,FALSE
"ARMC1",-0.0211045032999019,4.53538484426775,0.443394418460943,0.505918545919852,0.623689222405025,FALSE
"GDAP1",-0.0278982133641651,1.86080353910773,0.443389135616162,0.50592102492764,0.623689222405025,FALSE
"THAP8",-0.0233440699866625,2.4512191862698,0.443188919435257,0.506017626573218,0.623709082938389,FALSE
"TAF1B",0.0245183639498847,3.2499234606073,0.443137118668569,0.506042238690994,0.623709082938389,FALSE
"KLHL18",0.0149943292253396,5.2159423594437,0.443088418059372,0.506065245885694,0.623709082938389,FALSE
"AC015911.4",-0.0270303094060694,1.31865697456397,0.44303714019748,0.50608783516227,0.623709082938389,FALSE
"FAM131A",-0.0218296288924637,4.52502232474817,0.442656353755769,0.506272605502212,0.623890351651713,FALSE
"FAM199X",-0.0184894534564564,5.69219735160042,0.44251729153001,0.506339312006286,0.623926111668334,FALSE
"AC020658.5",-0.0400245402507,1.38028989108857,0.442029137005731,0.506572082630826,0.624166480198968,FALSE
"UBAP2L",0.0186571204929674,7.05406423741803,0.441796140268693,0.506685738663519,0.624260058314695,FALSE
"AC018755.4",0.0893936681813897,3.07770173176038,0.441606563903381,0.506777325042014,0.624325877885115,FALSE
"Z99129.4",0.020646684613134,2.87793189584377,0.44152924730108,0.506814586100758,0.624325877885115,FALSE
"SV2A",-0.0335196769709576,1.58225402234908,0.441377837036248,0.506886080526628,0.624367489815351,FALSE
"EEPD1",0.0395533109806677,5.03483526702851,0.440628216953525,0.507247689605928,0.624766423735298,FALSE
"ADH5P4",-0.0282354719883563,2.46959832586797,0.440215339010289,0.507447172522841,0.624965625733941,FALSE
"AC084757.1",0.0387742914054408,0.471693664759769,0.440074032572822,0.507505480681562,0.624990941953676,FALSE
"UCK1",0.0155495794583261,5.16470258514991,0.439403464391274,0.507838108654815,0.625354053018482,FALSE
"ABCE1",-0.025717982587276,5.05616405445575,0.439124353175121,0.50797283096099,0.625473426296704,FALSE
"ARL17A",-0.0480595340472465,0.489465906887233,0.438900824368482,0.508071771557392,0.625548726620007,FALSE
"RELA-DT",0.0216887212992593,2.55365684186756,0.438578768729417,0.508236935343101,0.625680551678236,FALSE
"MDFIC",0.0283754091260791,5.8368881146848,0.438541314708948,0.508254428207122,0.625680551678236,FALSE
"NPEPPS",0.0210146378366751,6.8366932700401,0.438310365175714,0.508366047967775,0.625724241080992,FALSE
"UQCRBP1",0.086560999471146,0.716258849924634,0.438248674251218,0.508389409560152,0.625724241080992,FALSE
"FDFT1",-0.0167734143389662,6.69428746928149,0.438233295650303,0.508403308171575,0.625724241080992,FALSE
"FBXW5",-0.0215106878668647,7.55124094371615,0.438024462787186,0.508504291379709,0.625802002958005,FALSE
"FLT3LG",0.0261854081100589,3.90776456466227,0.437532148709156,0.508742647190574,0.626048801326094,FALSE
"TSKS",-0.0572465959720437,0.993793141760068,0.43685073142415,0.509068379022254,0.626403078245385,FALSE
