"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted"
"FYTTD1",0.0209623838179632,0.781212820754482,0.00148216044281694,0.985486966341753,FALSE,FALSE
"RPS15A",0.048153227339548,0.781327342992562,-0.0277182807068451,0.838013717438511,FALSE,FALSE
"RAPGEF6",-0.0258925358543278,0.78161001919114,-0.0759314033360208,0.324478836430172,FALSE,FALSE
"LINC00294",0.0109933425047401,0.78161001919114,0.000213260976499077,0.996625366463509,FALSE,FALSE
"GJC2",0.030945024757367,0.78161001919114,0.0585636833766099,0.53032907408255,FALSE,FALSE
"GPI",0.0206043481045005,0.78161001919114,0.0290087590910728,0.666000951229319,FALSE,FALSE
"PRKX",0.0178210535782073,0.78161001919114,-0.00532499896808072,0.903793045754712,FALSE,FALSE
"SETD2",-0.0149026281865812,0.782148059987447,-0.0122331561047679,0.765128248015727,FALSE,FALSE
"CLN6",-0.0190271088190231,0.782148059987447,-0.00394405132039867,0.955071687548924,FALSE,FALSE
"RTP5",-0.0422638471282439,0.782170201102684,-0.0592089425089338,0.667239983231176,FALSE,FALSE
"NGDN",0.0231248159375891,0.782206914540892,-0.0382493233549719,0.526366241124399,FALSE,FALSE
"TNFRSF18",-0.0338044148200055,0.782385549341095,0.00625307487488401,0.959345699770561,FALSE,FALSE
"PCCB",0.0114428101232669,0.782385549341095,0.0225849157289174,0.528567294554548,FALSE,FALSE
"ERN1",0.0214277434283058,0.782408826293043,0.0240764732444633,0.721616886412863,FALSE,FALSE
"ZNF35",0.0139965426629006,0.782408826293043,0.0064910588392166,0.8978834038284,FALSE,FALSE
"OTUD4",-0.0234244501765115,0.782409055469793,-0.050939230561582,0.491185579587219,FALSE,FALSE
"SMURF1",0.0103167899946457,0.782475747116229,0.0165888992638638,0.562995153313777,FALSE,FALSE
"BBC3",-0.0205174335428169,0.782605135825648,-0.0162078613748881,0.813972387847719,FALSE,FALSE
"FBXO45",-0.0197162035614918,0.782623074793926,-0.0444433402321914,0.473560167899738,FALSE,FALSE
"TRAV2",-0.0261375663182744,0.782632137436821,-0.0190809432957666,0.835307663017806,FALSE,FALSE
"MAU2",0.0129552702942165,0.782668675101801,0.0294647902548154,0.369335577932353,FALSE,FALSE
"WASH2P",0.0188455312053867,0.782708418644513,0.028011886860863,0.63643480041279,FALSE,FALSE
"SCAMP1-AS1",-0.0150667647482413,0.782708418644513,-0.0215153131405598,0.635162957538767,FALSE,FALSE
"DDX52",0.00962883350413573,0.782776304109233,0.00174846967269673,0.960219682587542,FALSE,FALSE
"OIP5-AS1",0.0149010489951449,0.782952257131311,-0.000134582791697058,0.998472196979075,FALSE,FALSE
"SRSF2",-0.0136035265220007,0.78295442345904,-0.049373200791363,0.173991943630874,FALSE,FALSE
"ZNF85",-0.0395572871647754,0.78295442345904,-0.122511710967603,0.29434452850165,FALSE,FALSE
"KLHL18",0.0114429308776667,0.78295442345904,0.0259985538891229,0.396667954138378,FALSE,FALSE
"CAB39L",0.0157462571731639,0.78295442345904,0.00752882022122818,0.895850381829898,FALSE,FALSE
"PNRC2",-0.0237652609869383,0.783458200097146,-0.0602215719270235,0.416721526220859,FALSE,FALSE
"FBXL6",-0.016627974069862,0.783458200097146,-0.00712031824657179,0.899852070805402,FALSE,FALSE
"SVIP",-0.0304265736147642,0.783643619294274,-0.135805525932153,0.0946031914209465,FALSE,FALSE
"OSTCP3",-0.0287634527286143,0.783643619294274,-0.0209402261612525,0.82785580856636,FALSE,FALSE
"HSDL1",0.0142802711943443,0.783643619294274,-0.00683160400139452,0.893356325938532,FALSE,FALSE
"DNAJC3-DT",-0.0331305229513749,0.783643619294274,-0.0608378540953192,0.558241742779907,FALSE,FALSE
"LINC00943",-0.0353321824413741,0.783649033783506,-0.0764369384644576,0.476988838971142,FALSE,FALSE
"ITIH4",0.024025541243494,0.783800689985125,0.030185240979085,0.703581860709221,FALSE,FALSE
"RANBP9",-0.0144104659816494,0.784089576918321,-0.0149354827193597,0.749697993313716,FALSE,FALSE
"HRAS",-0.0195516027096046,0.784480104361394,-0.0129566462405723,0.839776151513726,FALSE,FALSE
"ACOT1",0.0443355108326104,0.784480104361394,0.0629495399096376,0.664678892598948,FALSE,FALSE
"RPL32P18",-0.029429236117899,0.784839808637217,-0.0473788412930665,0.559446637898494,FALSE,FALSE
"GNL2",-0.0137821610646136,0.785153974064091,-0.0308893330110093,0.47001648025379,FALSE,FALSE
"AP3S2",-0.0140732910282471,0.785372615809375,-0.00592219256143024,0.908183496591769,FALSE,FALSE
"RANP1",-0.0151222066482533,0.786069169722756,-0.0238797601923805,0.576214561728055,FALSE,FALSE
"GGT1",0.0366098969310762,0.786093134012504,0.0448322997809042,0.703152050035438,FALSE,FALSE
"CCDC86",-0.0148926985761896,0.786099087800445,-0.000691212020676859,0.990864718835132,FALSE,FALSE
"LINC00910",-0.0204888825177984,0.786196491008025,-0.0277536615717126,0.693997514169699,FALSE,FALSE
"NSA2P4",-0.0304535357957381,0.786250147274213,-0.0797368490060803,0.367219388840243,FALSE,FALSE
"AP1M1",0.0177526432440941,0.786379227596163,0.0289149591142584,0.587008669634646,FALSE,FALSE
"PTCSC1",0.0405003572850195,0.786518176210965,0.0736225640080419,0.56530995778196,FALSE,FALSE
"DCBLD2",0.0279927569775395,0.787083113880564,-0.0404968039673291,0.655804829616497,FALSE,FALSE
"MAP3K7",-0.0186723396555502,0.787320324883002,-0.0411416472302172,0.492176539656606,FALSE,FALSE
"BGLAP",0.0351130757004385,0.787427659920772,0.0463695407829063,0.692274811486036,FALSE,FALSE
"ATP2B1",0.0230741307251662,0.787427659920772,0.0106543260586749,0.901200819747209,FALSE,FALSE
"YWHAZP6",-0.0225542795081599,0.787427659920772,0.0139990367278846,0.841281267108198,FALSE,FALSE
"COMTD1",-0.0238646887403691,0.78751078256889,-0.00165365168562762,0.985147571717497,FALSE,FALSE
"MIB2",-0.0222024978228028,0.787938498527571,-0.00973728957623504,0.903943851694013,FALSE,FALSE
"KDM5B",0.0168850550221984,0.788037827303499,0.027292061827183,0.53639422418587,FALSE,FALSE
"CERS6",0.022700865960935,0.788037827303499,0.0448633047157963,0.53231932042828,FALSE,FALSE
"RPL37A",0.0275504252426602,0.788037827303499,-0.0023272932910482,0.978286491506483,FALSE,FALSE
"RPL23AP3",-0.0277779109092772,0.788443181420631,-0.0547494424668179,0.507952034724881,FALSE,FALSE
"PIP5K1B",-0.025807575711032,0.788812485705922,-0.0513794645036403,0.533019366411789,FALSE,FALSE
"CNN2P1",0.0304173495444525,0.788920304570088,0.0573077190326909,0.535707955537119,FALSE,FALSE
"SCYL1",0.0195995712210561,0.788920304570088,0.03078335519905,0.617281593732538,FALSE,FALSE
"SPHK2",0.0144871193403697,0.788920304570088,0.0367374982745674,0.374863878762229,FALSE,FALSE
"METTL15",-0.0212882106160309,0.789036147887088,-0.0603849018304519,0.366287608735491,FALSE,FALSE
"EGLN2",-0.0134376100674298,0.789036147887088,-0.00736171936933423,0.882582456328464,FALSE,FALSE
"HCFC2",-0.0241718811609396,0.789252101334035,-0.0611276230173272,0.427496533141538,FALSE,FALSE
"ARPIN",-0.0632898875149609,0.789480124700344,-0.0396303104050527,0.860218611518865,FALSE,FALSE
"MED21",-0.025537767379871,0.789480124700344,-0.0759002892649547,0.316139742484992,FALSE,FALSE
"FASTKD5",-0.00976705082459634,0.789480124700344,-0.00804505922819022,0.802855861987142,FALSE,FALSE
"SLC18B1",0.0163478298374491,0.789522210614698,0.00986229975798817,0.867275408461621,FALSE,FALSE
"FOXP3",0.0275743049410858,0.789522210614698,0.0445458373499646,0.596985813329309,FALSE,FALSE
"RAB6D",-0.0269791764089282,0.789756269126822,0.0102240518389662,0.916081974796264,FALSE,FALSE
"RPLP0P6",-0.0271943487959739,0.789756269126822,-0.0106145246137762,0.899768535609187,FALSE,FALSE
"PPP1R3G",0.0393501232189325,0.78977895085704,0.0802751859436619,0.526338558139015,FALSE,FALSE
"LMBR1L",0.0127251296008377,0.789794261518831,0.0139177879776784,0.755077282136299,FALSE,FALSE
"CLCN3",0.0159549809855164,0.790100564733562,0.0174551706876605,0.755860410322227,FALSE,FALSE
"SPIRE1",-0.028315059168557,0.790198136150042,-0.00723791958478913,0.945871665659095,FALSE,FALSE
"TNFRSF17",0.0558738909966695,0.790209291266427,0.0113552741287003,0.956357718781689,FALSE,FALSE
"MPV17L2",0.0157455861305458,0.790484237826922,0.0266359752180918,0.599887322432386,FALSE,FALSE
"HNRNPA1P10",-0.0131613487408982,0.790484237826922,-0.0302249176903378,0.463534947436922,FALSE,FALSE
"HECW2-AS1",-0.042648185945242,0.790524651040778,-0.113664332494871,0.383432931621014,FALSE,FALSE
"INTS4",0.010952810298597,0.790824955465081,0.0143496670392381,0.698703469689493,FALSE,FALSE
"ARFIP2",-0.0121118734354861,0.790837990418809,-0.00374556341871398,0.930038637469023,FALSE,FALSE
"OGA",0.0171547325217358,0.790872577971274,-0.0144657912645256,0.794094983097153,FALSE,FALSE
"FNTAP1",-0.0156837545073394,0.79123545842601,-0.0144767503356568,0.798493594473907,FALSE,FALSE
"TRAM2-AS1",-0.0192273426469233,0.791440775492255,-0.0202143295123766,0.758848470240422,FALSE,FALSE
"MBTPS2",-0.0213483251936206,0.792034690465272,-0.0141576214082708,0.860318206268632,FALSE,FALSE
"NAP1L1P1",-0.0182084482610878,0.792544998386614,-0.0260321465015268,0.662356093456936,FALSE,FALSE
"SHPK",0.0151176970592587,0.792544998386614,0.0339600479856188,0.476359698327318,FALSE,FALSE
"PPP1R12B",-0.0285665969645022,0.792544998386614,-0.0430483438444466,0.599832090185887,FALSE,FALSE
"E2F3",-0.0304544593638166,0.792709890289429,-0.0227147678489402,0.821143342809874,FALSE,FALSE
"CNOT2",-0.00831712597849154,0.792709890289429,-0.00937616545634558,0.743213890378569,FALSE,FALSE
"ZNF818P",-0.0258493593655487,0.792709890289429,-0.0212912336150156,0.815621261550112,FALSE,FALSE
"PYGB",-0.0154308068566221,0.792910548836387,-0.000101024857972993,0.998829422840863,FALSE,FALSE
"METTL23",0.0120489682171923,0.793142188196382,-0.00663259854500974,0.866860946750635,FALSE,FALSE
"IGLJ2",0.041787980117821,0.793270329928468,0.0879665934221285,0.520880786518487,FALSE,FALSE
"ARID4A",0.028131432247944,0.793270329928468,-0.00418316172798018,0.967729511149651,FALSE,FALSE
"PTPRA",-0.00736959539208121,0.793282484409623,-0.00203303910730697,0.93758906430193,FALSE,FALSE
"MEAF6",-0.00945255529109227,0.793291052821191,-0.0307422191216003,0.259122208952488,FALSE,FALSE
"PHTF2",-0.0363994553807185,0.793552007996639,-0.107776736848218,0.355943985547408,FALSE,FALSE
"HNRNPKP2",0.0154269725717281,0.793702890011988,0.0216691536465068,0.608623418304271,FALSE,FALSE
"MCUB",0.015267294605592,0.793886949661927,-0.00449534972300974,0.927297747907185,FALSE,FALSE
"GMPPB",0.0146546108896454,0.793907965469764,0.0269757583498664,0.578152380993143,FALSE,FALSE
"ATF4P3",-0.015669151751885,0.793972486043468,-0.00557880073923137,0.92235948815312,FALSE,FALSE
"CHAF1B",-0.0177208470315328,0.794008375011354,-0.0145291418335277,0.827429548656666,FALSE,FALSE
"TIAL1",0.00888065834461792,0.794038285015805,-0.0181182108579386,0.479610148651289,FALSE,FALSE
"LILRP2",-0.0376603424151938,0.794038285015805,0.00502748925391016,0.971164691115887,FALSE,FALSE
"NCOA4P3",0.0339901560746468,0.794038285015805,0.0873456085583286,0.394491273234638,FALSE,FALSE
"MOCS3",-0.00914585601949321,0.794058572081216,-0.00138333035937891,0.968303634488701,FALSE,FALSE
"ZFAND1",-0.0271591509115449,0.794182892466768,-0.111034570192437,0.149414650800991,FALSE,FALSE
"PDZD3",-0.0415890362300367,0.794555362051389,-0.0292753414821486,0.84167743388066,FALSE,FALSE
"PRRC1",-0.0179479901874703,0.794555362051389,-0.0369606866458971,0.535558194371919,FALSE,FALSE
"RPP40",0.0195300872541601,0.794555362051389,1.74760095972219e-05,0.999804868042605,FALSE,FALSE
"NFYA",-0.0173675147276714,0.794690653097172,-0.00342160796743912,0.956002491337065,FALSE,FALSE
"RPS23",-0.0284751152490621,0.794758256697525,-0.120644844837034,0.12956609650241,FALSE,FALSE
"TCEANC2",-0.00986893558353425,0.794954284485832,-0.0173176361713061,0.599078383040778,FALSE,FALSE
"DCP1A",0.0125108536228233,0.795116716003235,0.0105438677046113,0.812295654349152,FALSE,FALSE
"PPP1R35",0.014547594927079,0.79530621562864,0.0169739454115887,0.724346381265473,FALSE,FALSE
"PRNP",-0.018685492677337,0.795528911501764,-0.0192242261391374,0.774736643473593,FALSE,FALSE
"TRDJ1",-0.033900959309458,0.795528911501764,-0.0440881909926289,0.713966177413838,FALSE,FALSE
"GEMIN2",-0.0272784160020889,0.795690698763565,-0.117273889356294,0.111441901164719,FALSE,FALSE
"RALY-AS1",0.0176851609486001,0.795714827584385,0.0294584885112346,0.630799563114678,FALSE,FALSE
"SF1",-0.0125601716116023,0.795962201009445,-0.0025215615608253,0.956953043273638,FALSE,FALSE
"MRPL3P1",-0.0286804025949789,0.795962201009445,-0.0804474525264792,0.358762221412412,FALSE,FALSE
"GGCT",0.0161837050922607,0.795962201009445,-0.0231077245978802,0.637963714047025,FALSE,FALSE
"NACC2",0.0202275762907463,0.795962201009445,0.0440313251966157,0.436108269011236,FALSE,FALSE
"CIRBP",0.0127853926080476,0.795962201009445,0.00366497625784167,0.938240808549775,FALSE,FALSE
"EIF4A1",-0.0179938424289782,0.7959700962255,-0.00641164142657086,0.927297747907185,FALSE,FALSE
"FCHSD2",-0.0155186713817909,0.7959700962255,-0.00819452181306982,0.871801658045747,FALSE,FALSE
"RPL41P1",0.0546372779476284,0.796272536143864,0.00317890438638742,0.987893779780417,FALSE,FALSE
"LINC02384",-0.0373052063238993,0.79656535925322,-0.0830083853406299,0.487025636422166,FALSE,FALSE
"RPL18AP3",-0.0252352323875968,0.796799182940783,0.0155329117607521,0.850031345586003,FALSE,FALSE
"TRAV5",-0.0289665589359313,0.796925787128865,-0.0598940805019799,0.549378987835969,FALSE,FALSE
"USP1",-0.0272924106196401,0.7970869991904,-0.075875584577377,0.39857011261866,FALSE,FALSE
"SYNJ1",0.0245721604443751,0.7970869991904,0.0182467435890934,0.830141374946706,FALSE,FALSE
"CDC40",0.017490017203385,0.797204501762684,0.0077026220911847,0.912027274002036,FALSE,FALSE
"APRT",0.0204540223927319,0.797553927099949,0.0321670683429388,0.636555028052009,FALSE,FALSE
"GNL3L",0.0159146999546457,0.797553927099949,0.0332765202730865,0.44932512862014,FALSE,FALSE
"ATPSCKMT",0.0173479649822191,0.797553927099949,-0.0302017704958696,0.576044686959203,FALSE,FALSE
"IKZF5",-0.0261350956149156,0.797553927099949,-0.0812445404431893,0.327922692236264,FALSE,FALSE
"DYNLL2",-0.0118811781150758,0.797553927099949,-0.0260996556276453,0.48543964456837,FALSE,FALSE
"GTF2IP1",-0.021223946287906,0.797553927099949,-0.0285532315184044,0.597652133606592,FALSE,FALSE
"NXF1",0.00835220928662344,0.797553927099949,0.00529600414386338,0.866685396724314,FALSE,FALSE
"TMEM254",-0.0108494375584118,0.797553927099949,-0.0067416339677582,0.870771214395124,FALSE,FALSE
"IGKV4-1",0.0473119895459047,0.797553927099949,0.0936396564479711,0.559763504173044,FALSE,FALSE
"CRLF3",-0.0179410164061427,0.797553927099949,-0.0241663360499535,0.676492328945285,FALSE,FALSE
"MTHFD1P1",-0.0209237274654527,0.797553927099949,-0.00439374612903415,0.956296322712913,FALSE,FALSE
"PGAP1",0.0391265898476413,0.797553927099949,-0.00954165214787285,0.951245851751496,FALSE,FALSE
"LRCH4",0.0156281656142223,0.797553927099949,0.0275220431789634,0.599822714418705,FALSE,FALSE
"ZNF415",-0.0405949449815892,0.797553927099949,-0.0670637449839678,0.635504570030037,FALSE,FALSE
"TOMM20P2",-0.0240017524843244,0.797709220533184,-0.043558612697243,0.597135840281475,FALSE,FALSE
"AP2B1P1",-0.0200001788089152,0.797709220533184,0.022695000894496,0.720348340390997,FALSE,FALSE
"RBM48",-0.00950344776699116,0.797835167673706,-0.0327250500305318,0.23932369043815,FALSE,FALSE
"MTMR10",0.0227535334676942,0.797835167673706,0.0216343663521514,0.768625242879826,FALSE,FALSE
"ABCB7",0.0080192145673399,0.797885330284362,-0.00230141656995333,0.940742709684152,FALSE,FALSE
"TMEM44",-0.0209596433807186,0.798058717120064,-0.0262352141112018,0.730030328035495,FALSE,FALSE
"RPS2",-0.0213080081615678,0.798106845995875,-0.0027158029151784,0.969781045649318,FALSE,FALSE
"EFHD2-AS1",0.0209139095519109,0.798306861328191,-0.00745294138205778,0.927366083018713,FALSE,FALSE
"HCN2",0.0259628607350554,0.798306861328191,0.0302239463003095,0.743874103484184,FALSE,FALSE
"SLC38A11",-0.0525978881663008,0.798306861328191,-0.0894490662234333,0.626314397159006,FALSE,FALSE
"FADS2",0.0369119507990683,0.798306861328191,0.0507776177758491,0.689156109425077,FALSE,FALSE
"MAP2K1P1",0.0175779769352019,0.798306861328191,0.0322426331230869,0.547543852892017,FALSE,FALSE
"PRMT3",-0.0178213230012966,0.798306861328191,-0.0350819963261101,0.563800395087004,FALSE,FALSE
"ACSM3",-0.0280872067829612,0.798306861328191,-0.0486414636945651,0.616501459171598,FALSE,FALSE
"ACTN4P1",0.025818288776614,0.798815146842449,0.0383887938472514,0.61727547571237,FALSE,FALSE
"IFT88",-0.0166880437922589,0.798930461746004,-0.042450998549225,0.439610135009018,FALSE,FALSE
"MDFIC",0.0261696101876721,0.799026951201938,-0.0485388211802849,0.585415692626909,FALSE,FALSE
"B4GALT3",0.0167404989178582,0.799208076655492,0.0337408037751586,0.534387637171846,FALSE,FALSE
"C5orf24",-0.0324560803641443,0.799208076655492,-0.113017907675023,0.276884361323207,FALSE,FALSE
"AKAP10",0.0164006724166716,0.799208076655492,0.00938892823710628,0.879935346506724,FALSE,FALSE
"STARD7-AS1",-0.0109222069531026,0.799208076655492,0.00822088001445134,0.835307663017806,FALSE,FALSE
"HK2P1",-0.0425333256088899,0.799208076655492,-0.033935505587333,0.806885035688003,FALSE,FALSE
"CLDN7",0.02171097583521,0.799808022857145,0.0390587426161136,0.58832120698123,FALSE,FALSE
"HYCC1",-0.0250348272285586,0.799808022857145,-0.0722089340349992,0.378985133199251,FALSE,FALSE
"VPS37C",0.0192880096307088,0.799864563317656,0.0333049821127457,0.592382244806117,FALSE,FALSE
"RNF165",-0.0311929879013952,0.799864563317656,-0.0182342150872573,0.882825134397844,FALSE,FALSE
"MTATP8P1",0.123689265064468,0.799864563317656,0.591547027616128,0.0657197229118657,FALSE,FALSE
"XYLB",-0.0215610271780708,0.800472866572989,-0.0172811861900273,0.834319174908787,FALSE,FALSE
"FAM136A",-0.012040540645642,0.800472866572989,-0.0321687076869163,0.333034583459707,FALSE,FALSE
"IGHV3-48",0.0478295697586489,0.800642997244944,0.149671675091488,0.340652730879066,FALSE,FALSE
"MINDY3",0.0235795051656554,0.800801996752102,-0.0383527966111347,0.633064843467928,FALSE,FALSE
"PUS10",0.0221979876376993,0.800801996752102,-0.0221775068719465,0.782316158053863,FALSE,FALSE
"NOL12",0.0149187795656176,0.800990032857996,0.0184781862878228,0.727323168205948,FALSE,FALSE
"LYAR",-0.0154315356011088,0.80101729661138,-0.0611925668615869,0.146603700425033,FALSE,FALSE
"MKRN9P",0.0312335103552599,0.80101729661138,0.0431407766626754,0.709444583428602,FALSE,FALSE
"GOLIM4",0.0265246567809835,0.801195620541576,0.0238255484529144,0.805460266177931,FALSE,FALSE
"XRCC6P1",-0.0167042683563902,0.801208146787828,-0.0166680682315108,0.788038798535694,FALSE,FALSE
"CNOT4",0.012114375416476,0.801332387723176,0.0157661348136662,0.669351581152407,FALSE,FALSE
"EFHD1",-0.0412100435146693,0.801400366981297,-0.0194767638456608,0.901577075509916,FALSE,FALSE
"ZNF480",-0.0210879528863429,0.801830767662927,-0.0651351640319811,0.333874473936408,FALSE,FALSE
"EVA1C",0.0201613803486248,0.802053781446703,0.0162971930174237,0.82373638126931,FALSE,FALSE
"CHM",-0.0276637255196564,0.802151848678496,-0.054226207050981,0.582974293543647,FALSE,FALSE
"WRAP73",-0.00872673659314512,0.802151848678496,-0.00264167045835038,0.938828741966309,FALSE,FALSE
"RPS4XP2",-0.0249524674408564,0.802151848678496,-0.0735146991279386,0.264234163710348,FALSE,FALSE
"TRAPPC12",0.0108770978206328,0.802151848678496,0.0174450573916669,0.64665302632465,FALSE,FALSE
"ULK2",0.0114209821711862,0.802151848678496,0.02253562478121,0.568444863359625,FALSE,FALSE
"STXBP5-AS1",-0.0209600682654375,0.802151848678496,-0.0341993835019294,0.647292771586747,FALSE,FALSE
"ING1",0.00964735885751207,0.802151848678496,0.00216872575206251,0.952359697353042,FALSE,FALSE
"RNF138P1",-0.027266845245626,0.802215983741965,-0.0125816391358942,0.908312510243253,FALSE,FALSE
"IGHV3-53",0.0486365833800968,0.802215983741965,0.167175791868347,0.284398107276771,FALSE,FALSE
"GPR146",0.0429630597945415,0.802215983741965,0.0491826104098659,0.752217416870126,FALSE,FALSE
"SPRTN",0.0152007697017474,0.802596252210631,-0.0002617148019781,0.99720477049511,FALSE,FALSE
"IGHV3-11",-0.050220191752354,0.802600610073676,0.0673310076657868,0.710597139322554,FALSE,FALSE
"PALLD",0.0266424713338128,0.802731229876821,0.016783813673949,0.870448562094555,FALSE,FALSE
"TIGD2",-0.0170793419492662,0.802731229876821,-0.0324490283989768,0.588425041629585,FALSE,FALSE
"RCC1L",-0.0121019457934489,0.802750945797444,0.000338718445797163,0.995168195116884,FALSE,FALSE
"SOD1",-0.0212816411885951,0.802928821093773,-0.0576444649286061,0.349465112465961,FALSE,FALSE
"RPL12P35",0.0280905516468009,0.803625868471364,-0.033726261654418,0.717496273874244,FALSE,FALSE
"SDHDP6",-0.0213779424028503,0.80366251301103,-0.0160524059537985,0.847129176304183,FALSE,FALSE
"APAF1",0.0278677533535089,0.803664621596189,0.0222462635300194,0.81208791356816,FALSE,FALSE
"PPIAP11",0.0272034675195114,0.803825104534592,-0.0104363760512016,0.918447943266934,FALSE,FALSE
"DOK4",0.0328822118683917,0.803981182634462,0.0284432516719659,0.814153970589958,FALSE,FALSE
"FLNA",0.0207566155633535,0.803982313440101,0.0325477561906605,0.636045054470034,FALSE,FALSE
"CSTF3",0.00919217112895052,0.804074525580543,-0.0102814545584675,0.752601994600712,FALSE,FALSE
"SERBP1P1",-0.0103387154257981,0.804074525580543,-0.0189335231770822,0.605593037193412,FALSE,FALSE
"ELAVL1",-0.0087129905043851,0.804074525580543,-0.0072377568768368,0.8185475362804,FALSE,FALSE
"ST20-AS1",-0.0178867648482878,0.804115411988327,-0.0190214364365124,0.77503892593726,FALSE,FALSE
"KCNT1",0.0351902853911896,0.804256007303698,0.0551971839395904,0.665137175747855,FALSE,FALSE
"IGLV1-47",0.0443437313125602,0.804258791587636,0.124670741370153,0.414995133690614,FALSE,FALSE
"RHOT2",-0.0120716886173649,0.804468758806435,-0.00329749842975187,0.943566532289833,FALSE,FALSE
"C4orf50",-0.0316916080141342,0.804468758806435,-0.0573934362010899,0.605593037193412,FALSE,FALSE
"RHD",0.0351196896072539,0.804692924016827,0.0733917158924985,0.547379733350164,FALSE,FALSE
"NF2",-0.0125981285751474,0.804708608914986,0.00367895654796447,0.939874250512112,FALSE,FALSE
"TUBB8P7",-0.0749920528245952,0.804750846976572,-0.204103041035129,0.407385760308318,FALSE,FALSE
"DOHH",-0.0172351884168641,0.804883795304252,-0.00464433554090132,0.946282644640806,FALSE,FALSE
"IGHV7-4-1",-0.0882168632955968,0.805191509209164,-0.0208852658375568,0.955040579259429,FALSE,FALSE
"SMG8",-0.00947581947999984,0.805250456135176,0.00498822623740092,0.886518632479664,FALSE,FALSE
"RAB43",0.0197815654257042,0.805535388708598,0.0456801200192239,0.453995970899962,FALSE,FALSE
"LSM14A",-0.0112269037401754,0.805847786411196,-0.0212047698218608,0.539912384768259,FALSE,FALSE
"PHKA2",0.0104356543373951,0.805847786411196,0.0134499289698791,0.715436557760337,FALSE,FALSE
"TRDV1",-0.0395250592365136,0.805847786411196,-0.0657231454765449,0.627977165649751,FALSE,FALSE
"MBD4",0.0092268881722265,0.80638639485512,-0.00282751679951912,0.938184356040526,FALSE,FALSE
"TCP11L2",0.0276829178381477,0.806430423679306,0.0384657593944529,0.705307515773535,FALSE,FALSE
"SESN3",-0.0290592115268642,0.806483328751597,-0.0615097682766785,0.532059889915989,FALSE,FALSE
"TTC16",-0.0278875729930746,0.80663594347655,-0.0634198289081571,0.50059477455078,FALSE,FALSE
"CAMK2G",-0.0145464196181772,0.80663594347655,-0.0133716241117094,0.772483216004489,FALSE,FALSE
"MZT2A",0.0233904541313372,0.806734012116835,0.0146048309534394,0.874675633142811,FALSE,FALSE
"CDC42EP3",0.0192371327718729,0.807070124308559,0.0308455726828145,0.634302254643858,FALSE,FALSE
"RPS2P55",-0.0217884261428654,0.807137671692483,0.00429941815636604,0.956002491337065,FALSE,FALSE
"THBD",0.0324594610415569,0.807137671692483,0.0320056732915239,0.792564327072681,FALSE,FALSE
"HNRNPA3P5",0.0155326185983323,0.807386804266297,0.00237358177981556,0.969287080024602,FALSE,FALSE
"LINC02863",-0.0328675735525608,0.807493573714912,-0.0124012807038236,0.920484186784372,FALSE,FALSE
"HADHAP2",0.0129062201843471,0.807652051052133,0.0155727849214985,0.75301015037199,FALSE,FALSE
"PRKAR1B-AS1",0.0189229672635014,0.807660578444525,0.00335566313154899,0.963503060924109,FALSE,FALSE
"SLC10A7",-0.0154624327902814,0.807660578444525,-0.0165639565544965,0.784057147602328,FALSE,FALSE
"CCDC22",0.0142290188584538,0.807682009602959,0.0294230782888679,0.542975216308476,FALSE,FALSE
"IPO13",-0.0126652521303885,0.807682009602959,0.00178054352078527,0.971099525909712,FALSE,FALSE
"MMAA",0.0129755869358965,0.807682009602959,-0.012965018353736,0.78884260324344,FALSE,FALSE
"EXOC5",0.0244885473602786,0.807728315755611,-0.0259589042496233,0.781680601783204,FALSE,FALSE
"TAS2R14",-0.0376813787651581,0.807770693122592,-0.13143213744164,0.293047242002964,FALSE,FALSE
"MPZL1",0.033862137900238,0.807797677232055,0.0371008803321873,0.776984374684431,FALSE,FALSE
"ZFAND4",0.0148220358120834,0.807977912262629,0.0100031536025938,0.868708570739297,FALSE,FALSE
"ST13P5",-0.0130088601713699,0.80811140334481,-0.0100377289807276,0.846529702462006,FALSE,FALSE
"ASNSD1",-0.0244710866228774,0.808255103068755,-0.0852301425421396,0.294223525804205,FALSE,FALSE
"RPL30P14",-0.0341906996111362,0.8083922248452,-0.0662156041043112,0.541796185168973,FALSE,FALSE
"NPC1",-0.0127215452106502,0.808470810479849,-0.0136192811445651,0.765492666954124,FALSE,FALSE
"CC2D1A",0.0168083965133806,0.808470810479849,0.026765633658307,0.649135681689581,FALSE,FALSE
"SEC23B",0.0128785158670594,0.80904440581911,0.027327042285131,0.50835167556601,FALSE,FALSE
"PTMA",0.00943240035171654,0.80904440581911,-0.00574417006463112,0.873043543422621,FALSE,FALSE
"DPEP2",-0.0227947869712313,0.809120666916946,-0.0314639177395551,0.712346325648774,FALSE,FALSE
"SCRN2",0.014827723633578,0.809224169937043,0.0183736632600751,0.740638572487257,FALSE,FALSE
"KLHL6",0.0128230809021685,0.80946720879025,0.0158721350314369,0.723452317345455,FALSE,FALSE
"VMO1",-0.060289854516544,0.809870295266473,-0.0468691187695695,0.830785132279105,FALSE,FALSE
"MCRIP2",0.0192598722229869,0.810054179551151,0.0513905068399866,0.358471097359239,FALSE,FALSE
"PDXK",0.0134406164984314,0.810054179551151,0.0303698431431024,0.51639604280065,FALSE,FALSE
