"gene","logFC","logCPM","F","PValue","FDR","sig"
"DNAJC3",0.17788655761686,5.70175693585134,9.52588026223715,0.0021569479047558,0.0111889807977685,FALSE
"PFDN5",0.280354964447277,6.64292217796527,9.51617459071636,0.00216813406559255,0.0112431203774696,FALSE
"ZNF540",-0.187338252163932,2.39849172207922,9.51251639239955,0.0021723859388879,0.0112612763839655,FALSE
"RBMS2",0.15022824400949,3.42459053755553,9.50662986219676,0.00217919847443885,0.0112906091539948,FALSE
"HMGB3",0.218254449791481,0.922482708913463,9.50646087282186,0.00217954966737561,0.0112906091539948,FALSE
"ARL2BP",-0.128709996156877,2.29266863224892,9.50039617669527,0.00218646852479797,0.0113225408384602,FALSE
"DERL1",0.0617298469551687,6.23277127991997,9.49957283372989,0.00218740546866151,0.0113234840720704,FALSE
"TRGV7",-0.234654599757493,1.63719549235309,9.49842999964276,0.00218879533984228,0.0113267705030403,FALSE
"GCNT4",-0.267097744654475,2.991769755963,9.49356112715529,0.00219443816978647,0.0113514238969558,FALSE
"HSPBAP1",0.112690645600816,5.08915836673283,9.49300919762992,0.00219507270531054,0.0113514238969558,FALSE
"IFT22",-0.161555800404818,0.937140861162851,9.48967134413049,0.00219914112954622,0.0113685441852007,FALSE
"CACNA1C",-0.180619764728754,0.338637258005473,9.48704922839593,0.00220245446177007,0.0113817505461504,FALSE
"TIPARP",0.122145865843188,4.88984096710305,9.48417252671536,0.00220543840264919,0.0113932461833826,FALSE
"FRMD4B",0.188292016330351,3.23702440465075,9.48011048035351,0.0022102288309809,0.0114109601021466,FALSE
"ZNF567-DT",-0.15722493203372,0.895606721802828,9.48011046786632,0.00221038861864005,0.0114109601021466,FALSE
"USP27X",-0.123536366410574,1.48074721697761,9.47683936518802,0.00221414936212879,0.0114264426318046,FALSE
"HMGN2P4",0.113036493329493,1.93630690038744,9.47435113801607,0.00221705425269847,0.0114374992775043,FALSE
"EHBP1L1",0.16578672820906,8.59835411385142,9.47004219661332,0.00222211703174668,0.011459676765302,FALSE
"IL1R2",0.280336747682649,6.00642938420751,9.46571127166167,0.00222725479378263,0.011482225572621,FALSE
"PTCH1",-0.209520628817376,3.74135364831301,9.46219225728813,0.0022314411707436,0.0114988363852879,FALSE
"MAGIX",0.170706529636806,0.725378791282902,9.46189653754967,0.00223200983561914,0.0114988363852879,FALSE
"LATS2",0.172311931952315,3.85168363595076,9.45621137454325,0.00223856899389649,0.0115264100114791,FALSE
"IGHV5-78",-0.259514886940543,1.17556453674102,9.45588566894078,0.00223907016936309,0.0115264100114791,FALSE
"RELA-DT",0.111692387822878,2.56237823808496,9.45530389636332,0.00223966705662321,0.0115264100114791,FALSE
"SMG1P7",-0.139201484645625,2.31291777535519,9.45279781672491,0.00224266857293671,0.0115378991533596,FALSE
"GLIPR1",0.121489731010551,7.11183447638767,9.44928591629367,0.00224685020477452,0.0115554496990152,FALSE
"GTPBP4",-0.0746753978862101,4.67168984901062,9.44496762858037,0.00225203130176402,0.0115781266583495,FALSE
"C1orf74",-0.107411098859815,3.38959705599855,9.4438732050855,0.00225335281427321,0.011580952010869,FALSE
"PRPSAP2",-0.0616070183185851,4.78429381244341,9.44217345665152,0.00225539002412569,0.0115843715299053,FALSE
"LEPR",0.262060687475324,1.16297821360966,9.44212567343675,0.00225556254091811,0.0115843715299053,FALSE
"PMS2",-0.08764871232963,3.04730884565815,9.43861340643474,0.00225968745149485,0.0116015849237939,FALSE
"MFSD5",0.116760447995417,5.77989089764431,9.43757228258376,0.00226093180482863,0.011604002372918,FALSE
"SLFNL1-AS1",-0.187806499288605,0.051498917201073,9.43437582531508,0.00226542145006592,0.0116230686025612,FALSE
"PRKCD",0.186168615902027,8.23364073348346,9.4317640215641,0.00226794747742459,0.0116316594315423,FALSE
"ZMPSTE24",0.143247722998628,5.03966698089378,9.43118637762746,0.0022686465469066,0.0116316594315423,FALSE
"MIEF2",-0.0779871894879083,3.59999853677705,9.4241441766279,0.00227718924443861,0.0116714701213078,FALSE
"DPYD",0.188516653666845,6.09856061376659,9.41998513852031,0.00228224322606721,0.0116933787149796,FALSE
"LMO4",0.0843214699947137,4.99947782185835,9.41917272658449,0.00228323273511184,0.0116944545893301,FALSE
"NCF2",0.20221443999876,10.0525565201809,9.41768818401689,0.00228504162760638,0.0116997250844201,FALSE
"HCG27",0.201577004123829,6.33392162215796,9.39136398367743,0.00231736374231055,0.0118610288355723,FALSE
"MIR4538",-0.318306153082733,1.13059508771448,9.39084930803935,0.00231812668616837,0.0118610288355723,FALSE
"EFHC1",-0.130289715765047,2.83005675872264,9.3895458811654,0.00231962645157075,0.0118646559926575,FALSE
"MARCHF1",0.206364328584114,5.22067413805105,9.38770698115593,0.00232189076888319,0.0118721899505063,FALSE
"LINC01278",-0.116301558839176,5.05065016575149,9.38696959211903,0.00232280468997707,0.0118728163403871,FALSE
"NCEH1",0.148318120031154,2.48005503288682,9.38341984006859,0.00232722784368539,0.0118913733347985,FALSE
"ZNF667",-0.284113816154437,-0.113684074395975,9.38107488118569,0.00233095790449773,0.0119063774202502,FALSE
"FLOT2",0.214039894239645,9.71974501992491,9.37930009652069,0.00233233160651869,0.0119093392651441,FALSE
"SIRPG-AS1",-0.287082875493235,0.338489409398675,9.37899371518274,0.00233313121435738,0.0119093686552533,FALSE
"NSMCE3",-0.0741805935849656,4.88024922182964,9.37205319757351,0.00234137053392495,0.0119473607993001,FALSE
"MACROH2A1",0.0824501582894963,7.98590345347897,9.3641875768874,0.0023512210673799,0.0119927925860215,FALSE
"CCL3L1",-0.425385464515745,3.37625704344465,9.36367404241953,0.00235187280283131,0.0119927925860215,FALSE
"PAPSS2",0.165167271934532,2.35185591009912,9.36288940076985,0.00235287315580011,0.0119938168818597,FALSE
"GRIPAP1",0.101022966264111,6.4247338991675,9.36165662773183,0.00235439977694471,0.0119952509284816,FALSE
"S1PR3",0.215618770555803,3.39149630173871,9.36138048880666,0.00235475363180765,0.0119952509284816,FALSE
"CASP2",-0.0752024341464215,6.38577008952674,9.36052287431195,0.00235582511146959,0.0119966355472732,FALSE
"EXOC6",0.186698689766986,4.19634587913573,9.34910966099029,0.00237022368553888,0.0120658621413146,FALSE
"CCDC30",0.120062608180963,1.73896092344153,9.34821642889031,0.00237140417479336,0.0120677766045624,FALSE
"FAM3C2P",-0.180440260798512,2.39504605043884,9.34355187963159,0.00237728774845264,0.0120936150567265,FALSE
"ANKAR",-0.150571213851481,1.27428001277618,9.34146669446075,0.00238001469100447,0.012103383184559,FALSE
"ZNF506",-0.0853101493992355,4.89871399394375,9.34026169553151,0.00238144606416385,0.012106558405485,FALSE
"OR10AH1P",-0.559073888302125,0.00124576469346484,9.3377506585468,0.00238540524646353,0.0121225777464248,FALSE
"GSE1",-0.118987272065753,5.86500274728803,9.33347634153053,0.0023900894424215,0.0121393969591053,FALSE
"HLCS",-0.103175034230913,3.45702082664805,9.33329025577099,0.00239033319672023,0.0121393969591053,FALSE
"CCNY",0.108481584871747,7.04779280372276,9.33037083035576,0.00239405603638268,0.0121541890550975,FALSE
"CERK",-0.0694752423030547,7.27782925463249,9.32676673758341,0.00239866790592089,0.0121710176108679,FALSE
"MORC2",-0.0987959042749656,5.57746736396679,9.32651267809118,0.00239899340590164,0.0121710176108679,FALSE
"COX20",-0.211333045580364,1.00073484759959,9.32543681983973,0.00240052525726544,0.0121746720451305,FALSE
"DCTN6-DT",0.274177259621584,-0.0796260166547427,9.32502421048183,0.00240171148411124,0.0121765717082247,FALSE
"SHKBP1",0.230114250774376,9.4628149434606,9.32356931282476,0.00240276696905013,0.0121778074559763,FALSE
"SATB1-AS1",-0.184738896737044,3.23871318125936,9.3218689105735,0.00240495912327134,0.012184801339857,FALSE
"LENG9",0.147779896603409,2.48975162467847,9.31880391514895,0.00240890845289985,0.0122000136372236,FALSE
"RGS3",0.118614557403718,6.60688620572711,9.31826090573138,0.00240958808206196,0.0122000136372236,FALSE
"SUSD3",-0.139536832956774,5.77460939968444,9.31566894498032,0.00241292585188719,0.0122127913731483,FALSE
"DBNDD1",-0.268833546812956,3.05175626054417,9.31274717374972,0.00241670535768073,0.0122277955399414,FALSE
"MATN1-AS1",-0.144678234834291,2.25421692143071,9.31101591549408,0.00241895528916422,0.0122350530168718,FALSE
"TMEM255B",0.209498237590468,0.765789451830007,9.30876632587433,0.00242205543894951,0.012246604548406,FALSE
"SLFN12",0.184798841908911,2.90779714090712,9.30655122518012,0.00242471712697725,0.0122559320548897,FALSE
"PRMT5-DT",0.238932660393131,1.95042336410528,9.30057070431473,0.00243250093864884,0.0122911347529842,FALSE
"BCAM",0.563972750687224,1.91701932774426,9.2967092089855,0.00243752806003333,0.0123123892109832,FALSE
"UBFD1",-0.06830590339939,5.02284583351526,9.28940757699332,0.00244701025598269,0.0123561251633296,FALSE
"VPS41",0.0895514858233052,5.5923001837652,9.28762372057459,0.0024493431440385,0.0123626221896152,FALSE
"CLUHP3",-0.148912556878797,5.38718239397466,9.28716377623749,0.00244994505864057,0.0123626221896152,FALSE
"F11R",0.180570993073384,6.2310405441663,9.28406553276052,0.00245400335298373,0.0123789368868399,FALSE
"MAGEH1",-0.100372513053087,3.5269055244035,9.27650455641072,0.00246394152633805,0.0124248910178566,FALSE
"HAX1P1",0.171148873299344,0.214758119217892,9.27304645098171,0.0024690067650733,0.0124462498285046,FALSE
"ZNF789",-0.103245240040559,3.50691137895675,9.26849629279546,0.00247450698688554,0.0124697863007245,FALSE
"TARM1",0.522459417584893,0.118463594708928,9.26728137391265,0.00247673721928851,0.0124768340375306,FALSE
"RIT1",0.146998344264655,5.45805907163064,9.264706182706,0.00247951762055425,0.0124866476480546,FALSE
"EIF4BP2",-0.134016996608466,1.36949931767442,9.26262652597531,0.00248236445362203,0.0124967891051133,FALSE
"POLR1D",0.161082087101493,6.7163544006473,9.25936737636891,0.00248660115795799,0.0125139183400489,FALSE
"LHX4",-0.225167312462231,1.12880979206584,9.25853068567466,0.002487843117729,0.0125159699705468,FALSE
"CLUAP1",-0.108808630226747,3.50389664105014,9.25613936645477,0.00249089991361125,0.0125271473362374,FALSE
"ACTR1A",0.113761442022106,7.41714979808088,9.25425263894003,0.00249340679783523,0.0125355525405912,FALSE
"RABIF",0.0616311554663759,4.6747660704278,9.25305153648435,0.00249500803884982,0.0125394005356198,FALSE
"ANO8",-0.126749506466284,4.16716141034461,9.25156967157659,0.0024969855353293,0.0125451363030845,FALSE
"SATB1",-0.17048670231118,6.49111620828411,9.24241340033546,0.00250923297587836,0.0126024483107222,FALSE
"MALINC1",-0.206737686467723,0.570837528001697,9.24185894338564,0.00251027762785949,0.0126034755599559,FALSE
"SEC11B",0.146203465773819,1.21534318257708,9.23740590723511,0.00251607083920369,0.0126283354733134,FALSE
"CAPNS1",0.16101588955199,9.03379290725033,9.23535465655358,0.0025187174498924,0.0126373910311993,FALSE
"LIPN",0.2955196931532,2.11020042274007,9.23409394812115,0.00252044811414188,0.0126418464086782,FALSE
"ZNF2",-0.0654029374128652,3.01883507973782,9.23313015354484,0.00252172586894177,0.0126440279030295,FALSE
"UBBP4",0.311607190814195,5.52947979319304,9.23137823658622,0.00252407652620355,0.0126482175828947,FALSE
"PEAK3",0.265587887009251,5.58992065830665,9.23125138894823,0.00252424766319068,0.0126482175828947,FALSE
"SLC35A5",0.15095577336544,4.4119677807763,9.2304334971355,0.00252535196715046,0.0126495259469754,FALSE
"NLRC5",0.107122499218598,8.46044514172544,9.22799225831295,0.00252864888400876,0.0126618126027701,FALSE
"ITGAX",0.189535474841002,9.69716468976972,9.22736353625443,0.00252949883892169,0.0126618423695373,FALSE
"GIMAP5",-0.160730124207975,5.21663555740782,9.22478666212579,0.00253298561500482,0.012672239179938,FALSE
"MYO9A",-0.12024210706272,3.69228232891843,9.22458271446291,0.00253326525134209,0.012672239179938,FALSE
"SELENOF",0.124135969799374,6.82880214491709,9.22284512467585,0.00253561576689268,0.0126797692449747,FALSE
"RBBP4",-0.0565986493012932,6.06546478723109,9.2210027940413,0.00253811421689855,0.012688033816032,FALSE
"PSMC1P9",0.125538173386299,0.900100902151136,9.2186381087988,0.00254150755655221,0.0127007649445024,FALSE
"TMEM170B",0.263035816801801,4.50344551245932,9.21615113777676,0.0025447061263924,0.0127125145881248,FALSE
"PIGB",0.141792077245416,4.59331281373406,9.20601663015506,0.00255853108726516,0.0127773246907963,FALSE
"STYXL1",0.168418375317348,4.57049673884448,9.20278649666626,0.00256295364545485,0.012795151610354,FALSE
"NRADDP",0.200690044609902,0.927225038782937,9.20064789075558,0.00256606383337446,0.0128064170420106,FALSE
"RAD54L2",-0.0973471514717694,4.73372210850755,9.19983522093461,0.00256700101162056,0.0128068337799573,FALSE
"ELOB",0.220144618417483,6.74605326918767,9.19832506490591,0.00256907433397296,0.0128129166084649,FALSE
"H3P1",0.262676228046826,0.424939403689466,9.19621103599736,0.00257236674890673,0.0128250734353934,FALSE
"CCDC17",0.192109389825501,2.76907969432911,9.19492814336049,0.00257375988082211,0.0128277560571738,FALSE
"CNBP",0.0984593989044467,7.99983183196697,9.19278415055434,0.00257669724690765,0.0128381308861204,FALSE
"EPPK1",-0.267262636961245,0.613101478094434,9.19124029758589,0.00257911676282006,0.0128409546985134,FALSE
"MRPS25",-0.0923420535128544,5.32957329858045,9.19068206256609,0.00257959532122973,0.0128409546985134,FALSE
"ZNF512B",-0.122322357824483,4.62102559709116,9.190510820155,0.00257983185317421,0.0128409546985134,FALSE
"SYT17",-0.224390206098561,1.38004666447395,9.1891015445747,0.00258186885996446,0.012846831388785,FALSE
"SLAMF1",-0.108080815230265,5.34161879575692,9.18464588552417,0.00258793539637173,0.012870968496769,FALSE
"TMSB4XP1",0.132110452112377,4.43954158468896,9.18428477482881,0.00258843567222717,0.012870968496769,FALSE
"ZNF500",-0.100084691068571,4.17891652201523,9.18216507511793,0.00259137218694494,0.0128813007119112,FALSE
"SEMA4C",-0.118780357408449,5.06844399478695,9.17775451411262,0.00259749073387038,0.0129074382211075,FALSE
"MISP3",0.216936356455741,2.69506875612726,9.16865265544675,0.00261018226640645,0.0129662100531886,FALSE
"USP53",-0.297150606628874,2.86530802408162,9.16781912397633,0.0026113437948445,0.0129676860676124,FALSE
"TMEM116",-0.11710676144779,3.74561693157188,9.16331572164788,0.00261763081248961,0.0129946053768925,FALSE
"DNAAF5",-0.0979247277283956,4.02976720603798,9.16061301194943,0.00262141621542519,0.0130090923135325,FALSE
"NFX1",-0.0628810269726875,5.56395848233525,9.15701247850891,0.00262646832316255,0.0130298537645782,FALSE
"IPO5",-0.0779435514015921,5.77379030325555,9.15272009270329,0.00263250602106891,0.0130554893646532,FALSE
"PPT1",0.184248448053342,8.21639924023565,9.14957128253184,0.00263694411566083,0.0130731776679259,FALSE
"HGF",0.195841228849286,1.98637406426766,9.14645836510334,0.00264137809094994,0.013090833868659,FALSE
"ZNF609",-0.116930942479841,5.65251857811741,9.13983336693193,0.00265071778184204,0.0131327834092452,FALSE
"PPIF",0.14597222187196,6.44218367828534,9.13767314412672,0.0026537831522264,0.0131436298612415,FALSE
"HLA-P",0.56023449291835,0.84390624836053,9.13521233258106,0.00265749947990197,0.0131576921443859,FALSE
"CLTC",0.112690818567367,7.1879237293964,9.13257984402462,0.00266102497734506,0.0131708006301982,FALSE
"FAM111A",0.135217399925146,6.20690644643442,9.13169622112822,0.00266228341514248,0.013172683309356,FALSE
"CCDC102A",-0.131864224124661,3.41891685350761,9.12531823737439,0.0026713918620849,0.0132133929162537,FALSE
"ACTG1P17",-0.173618891454288,0.0939633917084807,9.12412771139752,0.00267374643245118,0.0132188232782667,FALSE
"LPP",0.115571588837962,5.25731299768584,9.12245977319839,0.00267547400537785,0.0132188232782667,FALSE
"TSPYL1",-0.0861412370868686,6.02657266875413,9.1223172228302,0.00267567803122503,0.0132188232782667,FALSE
"MKNK1",0.147392506620537,6.92752263593012,9.1220823736894,0.00267601428450179,0.0132188232782667,FALSE
"MIR570",-0.290503757130163,-0.276502551153734,9.12183400883462,0.00267753174095382,0.0132219654963098,FALSE
"MPC1",0.101475277643521,4.27815681804926,9.11681647040549,0.00268356683272927,0.0132474069182641,FALSE
"UQCR10",0.168477514678772,5.07184896306562,9.11365774157849,0.00268810616459607,0.0132641332290726,FALSE
"NNAT",-0.276359835123002,0.228550277257207,9.11318219625219,0.00268933154887807,0.0132641332290726,FALSE
"NDUFV2P1",0.141004576679491,3.92839665028058,9.11261563625204,0.00268960760450866,0.0132641332290726,FALSE
"SEMA6A",-0.147050658318045,1.02580961175386,9.1097730653023,0.00269385835098824,0.0132803328571017,FALSE
"SEL1L3",-0.122754568595451,6.3458702919613,9.10910553813189,0.0026946629260777,0.0132803328571017,FALSE
"SLC66A2",0.194068375127403,6.7454605559297,9.10240140204715,0.00270434908662984,0.0133236929384634,FALSE
"MT-TI",0.563796876247406,0.0283586018499176,9.1009194867006,0.00270727412567851,0.0133337250273897,FALSE
"RNF24",0.230930477494747,7.92995087479869,9.09971051585935,0.00270824685884075,0.0133341382921985,FALSE
"NBPF12",-0.113092388059569,3.61141428436458,9.0985211082246,0.00270997620686064,0.0133382752806179,FALSE
"AP1S1",0.120393238674387,3.84659211783792,9.09246469001223,0.00271877355362219,0.0133771862418629,FALSE
"RCN1",0.130791949054794,2.61838799336769,9.08212412839427,0.00273388038888325,0.0134471060964021,FALSE
"TRBD1",-0.167850126881307,1.77630071463777,9.07325000051101,0.00274693519268111,0.013506890121469,FALSE
"NOLC1",-0.112159897894232,5.705419271507,9.07250702399416,0.00274797465848808,0.0135075739930007,FALSE
"FOXK2",-0.0588892746524405,5.3430614581405,9.07120995984563,0.00274988369242587,0.0135125303484353,FALSE
"SKI",-0.141382602293459,6.7776737421266,9.06107765359621,0.00276484277018267,0.0135815884866668,FALSE
"STAT5A",0.133691550424119,7.49752926525503,9.0591255515402,0.00276773433118383,0.0135913422050474,FALSE
"SLC12A2-DT",-0.0947913177789849,3.33327980293721,9.05808898212605,0.00276927961812093,0.0135925486013372,FALSE
"SAV1",-0.133716405296166,2.63561215674402,9.05774958390532,0.00276979209933928,0.0135925486013372,FALSE
"AHR",0.198090498678741,4.07799787371975,9.05650450228402,0.00277162307524837,0.0135970861265128,FALSE
"C4orf33",0.193310399445794,2.77969908323567,9.05102697407131,0.00277977873078439,0.0136326382867693,FALSE
"GALNT12",-0.14847852878636,2.28259428474804,9.0496643961171,0.00278181961009922,0.0136377527765709,FALSE
