"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted","change"
"PHF11",0.265154648736197,6.52545149915495e-08,0.246956524913802,3.18066202255495e-07,FALSE,FALSE,"Not significant"
"LIMK1",0.306932235083725,7.38265294648669e-08,0.327745318562517,1.95518074970412e-09,FALSE,FALSE,"Not significant"
"FBXL5",0.33909364812241,7.38265294648669e-08,0.326269286189268,7.04709283317213e-08,FALSE,FALSE,"Not significant"
"CLEC4D",0.744270343394146,7.74649304136144e-08,0.657575691288423,2.64737046380311e-06,FALSE,FALSE,"Not significant"
"VSIG4",0.45253587600749,8.00219736371668e-08,0.46150908790529,1.77693765814381e-08,FALSE,FALSE,"Not significant"
"PSME1",0.305849080076842,8.57806647297057e-08,0.292768109304518,2.70252388540864e-07,FALSE,FALSE,"Not significant"
"GLIPR2",0.319042987060442,8.73529649715296e-08,0.318503363291161,5.68113751154458e-08,FALSE,FALSE,"Not significant"
"AOAH",0.299924235890021,8.96008623612047e-08,0.301098106205643,6.37200949417081e-08,FALSE,FALSE,"Not significant"
"OASL",0.789989700220743,9.48230917363527e-08,0.762377435383179,1.83305611862583e-07,FALSE,FALSE,"Not significant"
"LY96",0.722392841610265,9.76854502459113e-08,0.549888765058016,2.75546518765793e-05,FALSE,FALSE,"Not significant"
"CTSB",0.306845983902771,9.89922861327142e-08,0.32552884805599,6.83524116088104e-09,FALSE,FALSE,"Not significant"
"SESTD1",0.354728092089283,9.89922861327142e-08,0.332485424973302,6.57715880598947e-07,FALSE,FALSE,"Not significant"
"CMTM3",0.188017186944392,9.94775634851959e-08,0.199440255349747,5.20795359647806e-09,FALSE,FALSE,"Not significant"
"CPVL",0.31778323523709,1.00357236405167e-07,0.307334387138534,2.70252388540864e-07,FALSE,FALSE,"Not significant"
"SLAMF8",0.484613216684524,1.03133592904183e-07,0.461706222457226,3.5037641132004e-07,FALSE,FALSE,"Not significant"
"GALM",0.371084614054227,1.06478871202363e-07,0.345300478848387,5.92100873962581e-07,FALSE,FALSE,"Not significant"
"ZBP1",0.523483470477983,1.11404621687669e-07,0.514903025468121,1.56031755821278e-07,FALSE,FALSE,"Not significant"
"CALCOCO2",0.213823711608872,1.19460704906939e-07,0.212293115028984,5.587957102157e-09,FALSE,FALSE,"Not significant"
"LMO2",0.335127196315447,1.21655765041477e-07,0.330530016984697,2.1987317906436e-07,FALSE,FALSE,"Not significant"
"ASXL1",-0.137242997891647,1.22213148286037e-07,-0.127784872329599,5.606922627533e-07,FALSE,FALSE,"Not significant"
"ADM",0.616312403449591,1.24557042578291e-07,0.633510965393533,6.83524116088104e-09,FALSE,FALSE,"Not significant"
"CTSC",0.204540858804341,1.31397412808583e-07,0.199239274114734,1.76858452711983e-07,FALSE,FALSE,"Not significant"
"CXCR2P1",0.508968897696844,1.33459370938389e-07,0.513032825698743,1.13752390083594e-07,FALSE,FALSE,"Not significant"
"IL15RA",0.27898153893573,1.35245102370245e-07,0.278593192562744,1.4141896478598e-07,FALSE,FALSE,"Not significant"
"MMP14",0.44872809575505,1.35245102370245e-07,0.471456556405423,9.77527274634777e-10,FALSE,FALSE,"Not significant"
"IL1RN",0.615262020781477,1.39508237777928e-07,0.616008410569542,6.06542911412613e-08,FALSE,FALSE,"Not significant"
"GIMAP4",0.196083882050062,1.46221171728013e-07,0.185677059601955,1.12141727822068e-07,FALSE,FALSE,"Not significant"
"PLAC8",0.358331063386822,1.51214213162759e-07,0.343024366194445,6.50149119379071e-08,FALSE,FALSE,"Not significant"
"S100A12",0.732309355314474,1.53590067444122e-07,0.654984417680718,3.55516538804849e-06,FALSE,FALSE,"Not significant"
"LYZ",0.374605843843187,1.54127911659663e-07,0.36174781218256,3.59179004270847e-07,FALSE,FALSE,"Not significant"
"CEACAM1",0.56549258753682,1.56152921929197e-07,0.559814923302613,8.52123449186642e-08,FALSE,FALSE,"Not significant"
"IFI30",0.372024125476735,1.58146748304251e-07,0.367538538388011,8.24486735387226e-08,FALSE,FALSE,"Not significant"
"LTA4H",0.313950733176684,1.63283265082857e-07,0.307597130688102,2.85081906359588e-07,FALSE,FALSE,"Not significant"
"DESI1",0.181133366297006,1.66562905294469e-07,0.189043373030576,1.22928558499624e-08,FALSE,FALSE,"Not significant"
"MIR4477B",0.617112735975556,1.69729078034441e-07,0.599416161080927,1.56031755821278e-07,FALSE,FALSE,"Not significant"
"CLEC2B",0.528574276057996,1.70978416695684e-07,0.357796386845308,0.000158777449837542,FALSE,FALSE,"Not significant"
"RAB33B-AS1",0.390519041064581,1.81163413902362e-07,0.350207884383982,9.43694669092181e-07,FALSE,FALSE,"Not significant"
"MRPL44",0.194145648702753,1.82073198604602e-07,0.179454639166899,3.19352324787133e-07,FALSE,FALSE,"Not significant"
"DHX58",0.519310359664188,1.83921672705219e-07,0.503820968622996,2.77257447496081e-07,FALSE,FALSE,"Not significant"
"RAB24",0.362173217586633,1.84905551725179e-07,0.341700251335561,4.90375807616466e-07,FALSE,FALSE,"Not significant"
"IGFBP2",1.34059806777427,1.87663758214795e-07,1.13633900304013,3.12282764517066e-06,TRUE,TRUE,"Stable significant"
"EMC7",0.173149751061992,2.13507682611862e-07,0.152863575545183,1.67880176197133e-06,FALSE,FALSE,"Not significant"
"CTSL",0.462145250668044,2.16818853362942e-07,0.444190697338793,2.49668765352215e-07,FALSE,FALSE,"Not significant"
"MGST1",0.344184505493352,2.18977715336427e-07,0.350418244472156,1.2512173055157e-07,FALSE,FALSE,"Not significant"
"LGALS9",0.430267732068447,2.23577862678949e-07,0.438741426258472,1.24963051166089e-07,FALSE,FALSE,"Not significant"
"HBD",1.04761084020907,2.24728406499987e-07,0.808971036751729,8.08889341185145e-05,TRUE,FALSE,"Lost"
"RNF135",0.277875602429715,2.28410555987311e-07,0.277310367103385,4.59890845724236e-08,FALSE,FALSE,"Not significant"
"BRI3",0.352609080178715,2.35971719844304e-07,0.350763757161658,2.86306749208376e-07,FALSE,FALSE,"Not significant"
"GK3P",0.510273117394088,2.42324190656294e-07,0.513797662985615,5.75885405575498e-08,FALSE,FALSE,"Not significant"
"PARP10",0.362948882229323,2.48277636509773e-07,0.365895488977259,1.24963051166089e-07,FALSE,FALSE,"Not significant"
"FAM151B",0.408059756900219,2.49667498138299e-07,0.368968370833982,2.37641599734574e-06,FALSE,FALSE,"Not significant"
"IFIH1",0.529916744050749,2.55743775893229e-07,0.522252206375226,1.29615647627501e-07,FALSE,FALSE,"Not significant"
"LYSMD1",0.402919294210165,2.6552910738599e-07,0.337093389292974,4.95390348432113e-06,FALSE,FALSE,"Not significant"
"MX1",0.872954414243277,2.67571665358058e-07,0.820374237659763,6.90493763232343e-07,FALSE,FALSE,"Not significant"
"PLA2G4A",0.358703247101416,2.69852090161822e-07,0.341429429796546,1.12906995708914e-06,FALSE,FALSE,"Not significant"
"DDX60",0.589125718846479,2.71571740479086e-07,0.589877054476486,1.67677455354193e-07,FALSE,FALSE,"Not significant"
"GLRX",0.348236389966358,2.71571740479086e-07,0.291913534285768,7.90374369665167e-06,FALSE,FALSE,"Not significant"
"EPB41L3",0.398610928520259,2.71571740479086e-07,0.403663536998527,6.87008630445037e-08,FALSE,FALSE,"Not significant"
"USF1",0.234701825345065,2.75401218735833e-07,0.22847238819826,5.54614791244058e-07,FALSE,FALSE,"Not significant"
"TLR5",0.497494855041492,2.99933474221273e-07,0.516915213640155,4.66795212994077e-08,FALSE,FALSE,"Not significant"
"MTMR11",0.28393885150769,3.12209679297711e-07,0.291658006763831,9.32513245571773e-08,FALSE,FALSE,"Not significant"
"EGR2",0.650028443753713,3.27484713647034e-07,0.565238098394731,4.73304407460036e-06,FALSE,FALSE,"Not significant"
"KLHDC8B",0.465087723052386,3.27484713647034e-07,0.461156188639416,3.68916964302538e-07,FALSE,FALSE,"Not significant"
"TMEM268",0.248752200733848,3.45061952330468e-07,0.25522676632055,1.69638882844452e-07,FALSE,FALSE,"Not significant"
"IFI44",0.941219684951777,3.7054064376786e-07,0.904228377628709,1.26515229901224e-06,FALSE,FALSE,"Not significant"
"GCH1",0.366531817925546,3.72467239596662e-07,0.324563197662737,5.28696443609832e-06,FALSE,FALSE,"Not significant"
"SLC7A7",0.287471258365458,3.763265680235e-07,0.297548339159788,1.13752390083594e-07,FALSE,FALSE,"Not significant"
"SAP30",0.261020021264238,3.83631089994142e-07,0.224404061066396,4.8698522059822e-06,FALSE,FALSE,"Not significant"
"C19orf38",0.360656576725917,3.89346925552971e-07,0.370777494726446,1.92310123046808e-07,FALSE,FALSE,"Not significant"
"NETO2",0.267466517624618,3.95764834662898e-07,0.258405739299132,8.10981814027377e-07,FALSE,FALSE,"Not significant"
"HCCS",0.130228125559325,4.04670597139191e-07,0.117959569249867,2.63802146714619e-06,FALSE,FALSE,"Not significant"
"SP110",0.329197085197705,4.26818026987252e-07,0.328333431182666,5.96941782876864e-08,FALSE,FALSE,"Not significant"
"KPTN",0.342444322222226,4.28534285784465e-07,0.353968203192202,1.25019968763487e-07,FALSE,FALSE,"Not significant"
"EIF2AK2",0.544384715834524,4.29218787794674e-07,0.541580152300641,1.72881075019764e-07,FALSE,FALSE,"Not significant"
"HPSE",0.389190560873805,4.67515036877982e-07,0.394021941526727,1.16726767306479e-07,FALSE,FALSE,"Not significant"
"PSMB10",0.289768903638153,4.67546967798846e-07,0.294804064245379,2.70252388540864e-07,FALSE,FALSE,"Not significant"
"ZNF860",-0.632927200876696,4.84109444485853e-07,-0.627480332933864,5.22714064061715e-07,FALSE,FALSE,"Not significant"
"HERC5",0.845018150664657,4.88902371213494e-07,0.817121972015342,6.46184594285165e-07,FALSE,FALSE,"Not significant"
"FCN1",0.367919096572847,5.03657446924266e-07,0.388787302405016,4.52990576693843e-08,FALSE,FALSE,"Not significant"
"PSME2P6",0.39108353791402,5.19406513008685e-07,0.362539954647783,2.44289454317332e-06,FALSE,FALSE,"Not significant"
"DCUN1D3",0.179287357615561,5.19406513008685e-07,0.182811093611436,1.09265610625022e-07,FALSE,FALSE,"Not significant"
"RBCK1",0.30564881555039,5.36960937635805e-07,0.311933061782097,1.56031755821278e-07,FALSE,FALSE,"Not significant"
"XRN1",0.392383785763241,5.39307503269224e-07,0.35689589786027,4.01803887960099e-06,FALSE,FALSE,"Not significant"
"CCDC71L",0.385046245441507,5.53934238455431e-07,0.392567422319185,9.99358803082179e-08,FALSE,FALSE,"Not significant"
"RIGI",0.540160859482249,5.73320166100169e-07,0.531619991260421,2.1238487255418e-07,FALSE,FALSE,"Not significant"
"PSENEN",0.3451680857539,5.8963475811771e-07,0.342470982761579,7.43936332194909e-07,FALSE,FALSE,"Not significant"
"LBH",-0.212480225905822,5.91566103628541e-07,-0.196697784322037,1.21491837169581e-06,FALSE,FALSE,"Not significant"
"CETP",0.371442085769367,6.09555929582518e-07,0.375324286837685,2.29438849163464e-07,FALSE,FALSE,"Not significant"
"HCAR3",0.543256487751619,6.14450701454618e-07,0.579061276136399,8.81655846774064e-09,FALSE,FALSE,"Not significant"
"TYROBP",0.390205121760763,6.15160635754176e-07,0.382836022220845,1.22066530949158e-06,FALSE,FALSE,"Not significant"
"KIAA0930",0.282465371288018,6.16841392059174e-07,0.299640930884828,4.66795212994077e-08,FALSE,FALSE,"Not significant"
"POLR3E",-0.148676652602748,6.36653582602662e-07,-0.141098576148663,1.97478918458034e-06,FALSE,FALSE,"Not significant"
"NRP1",0.498916928291592,6.36653582602662e-07,0.48081046207861,1.30768194076534e-06,FALSE,FALSE,"Not significant"
"FOS",0.516415811054788,6.36653582602662e-07,0.540297306394638,1.55886060277428e-07,FALSE,FALSE,"Not significant"
"TMEM140",0.445554700713042,6.36653582602662e-07,0.449042168727316,7.05746217376583e-08,FALSE,FALSE,"Not significant"
"IFI44L",1.070942052437,6.4873854465333e-07,1.02251494863404,3.20946614228622e-06,TRUE,TRUE,"Stable significant"
"CD209",0.413421393592596,6.57693810918654e-07,0.421769201027299,9.99358803082179e-08,FALSE,FALSE,"Not significant"
"ITFG1",0.153561122711573,6.58796574987848e-07,0.147730143524636,3.35399919425939e-07,FALSE,FALSE,"Not significant"
"TMEM106A",0.226260046350964,6.6625043081319e-07,0.237765250353105,6.37200949417081e-08,FALSE,FALSE,"Not significant"
"ERI1",0.247145136024067,6.67291937478625e-07,0.219657138454624,6.5720144504826e-06,FALSE,FALSE,"Not significant"
"ID3",-0.326510232748311,6.91075899373573e-07,-0.292105919822437,1.50769344453045e-06,FALSE,FALSE,"Not significant"
"IFIT2",0.765845095106701,6.91075899373573e-07,0.759713507860193,2.72925612473758e-07,FALSE,FALSE,"Not significant"
"ISG20",0.329898011750582,6.95005757457073e-07,0.328123290807826,8.84341748233709e-07,FALSE,FALSE,"Not significant"
"SOCS3",0.555404831846884,6.95005757457073e-07,0.580531486312025,1.07599472876942e-07,FALSE,FALSE,"Not significant"
"PLEKHO1",0.264706288163164,7.14571315224306e-07,0.256608166306157,1.82683240073022e-06,FALSE,FALSE,"Not significant"
"TOR1A",0.164595364667586,7.56296596036258e-07,0.161636475887336,9.08857990299291e-07,FALSE,FALSE,"Not significant"
"AIF1",0.4818369162935,7.57347812141373e-07,0.37053088203197,8.89261277754803e-05,FALSE,FALSE,"Not significant"
"TDRD7",0.338801282280291,7.74051899035694e-07,0.336744604119833,2.4685937571845e-07,FALSE,FALSE,"Not significant"
"RSAD2",1.18896036242805,8.09507965603929e-07,1.1525285457469,1.7851129035131e-06,TRUE,TRUE,"Stable significant"
"ZNF438",0.426740219258372,8.10591118725403e-07,0.436004567232576,1.03413170099936e-07,FALSE,FALSE,"Not significant"
"CATSPER1",0.364890791756455,8.80230648376005e-07,0.366021502173936,3.66497586272825e-07,FALSE,FALSE,"Not significant"
"PLAUR",0.405835060656634,8.80230648376005e-07,0.40527030097587,2.76473148049005e-07,FALSE,FALSE,"Not significant"
"MCTP1",0.354231899197817,8.80230648376005e-07,0.345868691925956,1.00934499087152e-06,FALSE,FALSE,"Not significant"
"RERE-AS1",0.377750665621623,9.10481774980252e-07,0.370211918134404,5.11948934225994e-07,FALSE,FALSE,"Not significant"
"MOB1A",0.200455009341667,9.14052607782479e-07,0.182186956621846,6.34245001243295e-06,FALSE,FALSE,"Not significant"
"P2RY6",0.482010069055164,9.3591758017368e-07,0.489691816476496,1.35766994614389e-07,FALSE,FALSE,"Not significant"
"TLR2",0.373444862983271,9.37748261467316e-07,0.391616613910304,2.08734690539958e-08,FALSE,FALSE,"Not significant"
"IRF9",0.288300359975844,9.43906486434681e-07,0.292761611138198,4.65355573978831e-07,FALSE,FALSE,"Not significant"
"DNAJC1",0.224766447272965,9.75783711454863e-07,0.196793149046718,9.01690878075412e-06,FALSE,FALSE,"Not significant"
"SIL1",0.29045250071373,9.76328298764123e-07,0.305235978355216,1.56031755821278e-07,FALSE,FALSE,"Not significant"
"STX12",0.18290989623114,1.0114658334418e-06,0.174041904054439,4.89599247705801e-07,FALSE,FALSE,"Not significant"
"C4orf3",0.314175684411473,1.0114658334418e-06,0.251220378654254,2.40800856329599e-05,FALSE,FALSE,"Not significant"
"WDFY1",0.387018028034624,1.02666189174235e-06,0.32864076257492,3.09705257526747e-05,FALSE,FALSE,"Not significant"
"SH3GLB1",0.27136742826905,1.03216760257815e-06,0.258427805475843,5.40916909961191e-07,FALSE,FALSE,"Not significant"
"LINC01232",0.276893289742763,1.036992395665e-06,0.267631070832431,2.26177920855006e-06,FALSE,FALSE,"Not significant"
"TRIM5",0.329248706033375,1.09649425694673e-06,0.335719450518811,1.17242075410188e-07,FALSE,FALSE,"Not significant"
"HLA-E",0.253616420627895,1.11359493286083e-06,0.260003569153691,1.08316478039125e-07,FALSE,FALSE,"Not significant"
"CD300A",0.302275828412369,1.11524831257631e-06,0.29981720390456,1.04309086869275e-06,FALSE,FALSE,"Not significant"
"SPPL2A",0.225537994596855,1.12411566443383e-06,0.193686288088192,1.29259807463636e-05,FALSE,FALSE,"Not significant"
"HLA-A",0.272255047760196,1.1268518295137e-06,0.265089666386591,1.44009219182299e-06,FALSE,FALSE,"Not significant"
"CD44",0.193058789693609,1.13276085943419e-06,0.204936837279998,6.71790582318672e-08,FALSE,FALSE,"Not significant"
"CDC42",0.154102371036017,1.15026909879001e-06,0.143752582663522,3.27336697105498e-06,FALSE,FALSE,"Not significant"
"DNAJA3",-0.122478264285091,1.18895801976146e-06,-0.110593749464117,6.62577359712127e-06,FALSE,FALSE,"Not significant"
"LEPROT",0.23358450763678,1.22131671994069e-06,0.227208576832186,1.52175039407834e-06,FALSE,FALSE,"Not significant"
"CTSZ",0.264217277718203,1.27004556313039e-06,0.264198757927326,1.21399008633131e-06,FALSE,FALSE,"Not significant"
"DRAP1",0.319837860272367,1.27763708866846e-06,0.316883210658712,1.85025892122894e-06,FALSE,FALSE,"Not significant"
"HEXB",0.175839549762023,1.31966340977464e-06,0.172397026491263,1.59074773210042e-06,FALSE,FALSE,"Not significant"
"OAS2",0.60492960607389,1.36622753014543e-06,0.593596941304162,1.20036852668399e-06,FALSE,FALSE,"Not significant"
"NAPA",0.328755079972516,1.47362246205872e-06,0.342355196782327,2.76473148049005e-07,FALSE,FALSE,"Not significant"
"GNB4",0.410589919059234,1.48309068796741e-06,0.371072195804846,6.38553655937355e-06,FALSE,FALSE,"Not significant"
"SERPINB1",0.306990567164856,1.50305038401737e-06,0.301673914136911,2.20474690134584e-06,FALSE,FALSE,"Not significant"
"ETV6",0.246406913892214,1.52481893651937e-06,0.253507522529636,7.4087852884472e-08,FALSE,FALSE,"Not significant"
"C5",0.267463417808044,1.59102093971461e-06,0.264262099917203,2.06751097895392e-06,FALSE,FALSE,"Not significant"
"SLC26A8",0.67704099811732,1.59674930535832e-06,0.703380262757234,1.09265610625022e-07,FALSE,FALSE,"Not significant"
"SLC25A42",-0.191208359501861,1.60002774069933e-06,-0.168413742375599,8.61132951785291e-06,FALSE,FALSE,"Not significant"
"BICDL1",-0.220839162621864,1.62915607326812e-06,-0.213626672740089,1.7048763220894e-06,FALSE,FALSE,"Not significant"
"KIAA1958",0.423018107810064,1.6320287379968e-06,0.437266127510014,1.56031755821278e-07,FALSE,FALSE,"Not significant"
"TP53I3",0.278842524669443,1.68927718563235e-06,0.268317054229253,2.74463684795639e-06,FALSE,FALSE,"Not significant"
"RPAP3-DT",0.344840547516473,1.70975067406335e-06,0.303849306988247,1.75309063671783e-05,FALSE,FALSE,"Not significant"
"POMP",0.330786854799169,1.71784490471914e-06,0.277288508307842,7.04370405533666e-06,FALSE,FALSE,"Not significant"
"RNF114",0.122955648519055,1.72834555142884e-06,0.114981283347673,2.96937709098504e-06,FALSE,FALSE,"Not significant"
"PRRG4",0.529711439709253,1.8097027833106e-06,0.512138248055612,2.61248262435685e-07,FALSE,FALSE,"Not significant"
"RNF213",0.332684617467462,1.82399367138413e-06,0.332458968287188,8.30570885022039e-07,FALSE,FALSE,"Not significant"
"IL17RC",0.295952737269095,1.83029371260132e-06,0.319116040728009,5.00924643882472e-08,FALSE,FALSE,"Not significant"
"ATOX1",0.253456042009685,1.86339337099396e-06,0.242156459546621,3.06640423390933e-06,FALSE,FALSE,"Not significant"
"SFRP5",-0.747776693827888,1.86339337099396e-06,-0.639640548355255,2.37718029220513e-05,FALSE,FALSE,"Not significant"
"KCTD7",-0.189997778737685,1.8895886702442e-06,-0.194101845008523,6.6940479588889e-07,FALSE,FALSE,"Not significant"
"FAM114A1",0.320212195999646,1.89934451599488e-06,0.341982835806176,5.1014486100117e-08,FALSE,FALSE,"Not significant"
"TLR7",0.328899091750942,2.01110793997249e-06,0.321935514751279,3.37919062578292e-06,FALSE,FALSE,"Not significant"
"MILR1",0.344612200065936,2.10218257599678e-06,0.361758565984972,3.866270168126e-07,FALSE,FALSE,"Not significant"
"GM2A",0.320719071374176,2.15408794169501e-06,0.333896688556503,5.11902364163055e-07,FALSE,FALSE,"Not significant"
"C17orf100",-0.262464565677993,2.18340742812079e-06,-0.250462707002634,9.43422687646703e-07,FALSE,FALSE,"Not significant"
"IFIT5",0.5289293260973,2.20211911926069e-06,0.515110749381918,3.30485422214031e-06,FALSE,FALSE,"Not significant"
"FUT2",-0.341443901803935,2.22407722061934e-06,-0.330511707491614,3.96096684953013e-06,FALSE,FALSE,"Not significant"
