"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted","change"
"AGPS",0.0352440578372498,0.324932506699066,0.0150418846176152,0.811873680011251,FALSE,FALSE,"Not significant"
"AC092164.1",0.0805448506837228,0.325312279294203,0.0338096754459165,0.816614539572021,FALSE,FALSE,"Not significant"
"RPL12P4",-0.051477099405638,0.325312279294203,-0.0494153796986163,0.56471509348839,FALSE,FALSE,"Not significant"
"PDZD11",-0.0419932634697851,0.325394331287855,-0.0258405079430142,0.719480423449493,FALSE,FALSE,"Not significant"
"MRPL1",-0.09355407693528,0.325394331287855,-0.0859937563871048,0.600142609252327,FALSE,FALSE,"Not significant"
"PMM1",-0.0342488227888805,0.325394331287855,-0.0223626245513302,0.700604493230101,FALSE,FALSE,"Not significant"
"FBXO7",0.118185283633847,0.325404884030029,-0.0228420489916379,0.914073281151232,FALSE,FALSE,"Not significant"
"ZNF815P",-0.0519988882603872,0.325419339823193,-0.0558538036103721,0.480138522471388,FALSE,FALSE,"Not significant"
"AL160272.1",0.101307757740545,0.32574289624763,0.0165607693357402,0.928737414320832,FALSE,FALSE,"Not significant"
"HID1",-0.0780665588738144,0.326084689142217,-0.035927294018562,0.793821241358246,FALSE,FALSE,"Not significant"
"SNAP23P1",0.0853829054242131,0.326160837924894,0.0237751163338209,0.903972197599743,FALSE,FALSE,"Not significant"
"ROMO1",-0.0758199435984136,0.326198740319203,-0.0261815505193007,0.834961034395793,FALSE,FALSE,"Not significant"
"TAF1L",0.0668277434598091,0.326302129126456,0.0533345392977448,0.734492729361714,FALSE,FALSE,"Not significant"
"LINC02288",-0.12714650010736,0.326453277551768,-0.175026388466467,0.379924295689118,FALSE,FALSE,"Not significant"
"AL031595.1",-0.0700248047278882,0.326518924554117,-0.125585582340096,0.331458431473587,FALSE,FALSE,"Not significant"
"HOXA1",0.0824771996622589,0.326765173414484,0.00953127812080428,0.955196003311323,FALSE,FALSE,"Not significant"
"ADGRA3",-0.0932560398781757,0.326910459139383,-0.0830885991765609,0.581062618241462,FALSE,FALSE,"Not significant"
"TCL6",-0.111085508244086,0.326916485932542,-0.215919286849188,0.168856506550816,FALSE,FALSE,"Not significant"
"IGKV1-16",-0.184545844033469,0.327453420499622,-0.0810298885238142,0.789264292270175,FALSE,FALSE,"Not significant"
"ACAA1",0.0436202351399475,0.327510536307977,0.0406097341577996,0.580739819264825,FALSE,FALSE,"Not significant"
"LRRFIP1P1",0.083754898944178,0.327519874000925,0.0377482105082759,0.83603172251754,FALSE,FALSE,"Not significant"
"ARMH2",0.0995729709952049,0.327571161264862,0.0300369457741466,0.883005650005978,FALSE,FALSE,"Not significant"
"ACSF2",-0.0511488411567088,0.327571161264862,-0.0360657155081928,0.674606823468471,FALSE,FALSE,"Not significant"
"AP002907.1",0.0687157025037718,0.327951578949203,0.0707262484748231,0.523336801963708,FALSE,FALSE,"Not significant"
"SMURF2",-0.032619781597687,0.328011774983159,-0.0579528941506772,0.250902276865896,FALSE,FALSE,"Not significant"
"CHRM3-AS2",-0.0804397198358567,0.328011774983159,-0.107074386363659,0.38630581405916,FALSE,FALSE,"Not significant"
"ISY1",0.0355614361049444,0.328064560315042,0.0494698770664585,0.357241579222271,FALSE,FALSE,"Not significant"
"RPS20",-0.0793780864158067,0.328064560315042,-0.064369204602628,0.63594279201944,FALSE,FALSE,"Not significant"
"MAPK6",0.0495093121804537,0.328157095479338,0.0248720639197262,0.786956772892518,FALSE,FALSE,"Not significant"
"PALLD",0.0745405385270343,0.328157095479338,-0.0243938165305656,0.84934958574729,FALSE,FALSE,"Not significant"
"MRPS33",-0.0839638499189256,0.328189253327887,-0.0989147948247972,0.49173084665494,FALSE,FALSE,"Not significant"
"ATXN7L1",-0.0316493477632968,0.328189253327887,-0.023164956298732,0.674606823468471,FALSE,FALSE,"Not significant"
"AP000919.1",-0.0510547284505694,0.328189253327887,-0.0314683120722616,0.734049610667056,FALSE,FALSE,"Not significant"
"FARSA",-0.0378583877673021,0.328289071664627,0.012658585056552,0.855721506474413,FALSE,FALSE,"Not significant"
"GRSF1",0.02399873123277,0.328350537912406,0.0179815018239838,0.653862806309831,FALSE,FALSE,"Not significant"
"MANSC1",0.102493348590905,0.328385337935706,0.0905408115046441,0.60592184957377,FALSE,FALSE,"Not significant"
"A1BG-AS1",0.0546462755391537,0.32861783948595,0.073437006965916,0.402579848823693,FALSE,FALSE,"Not significant"
"RASGRP1",-0.049310740741138,0.328733275172578,-0.0911132501233336,0.245262130460452,FALSE,FALSE,"Not significant"
"ATP13A3",0.044481659330174,0.328733275172578,0.0376477779767085,0.611211166299255,FALSE,FALSE,"Not significant"
"RAB11FIP1",0.0762208325462184,0.32883877379276,0.0737630256498371,0.573893899380571,FALSE,FALSE,"Not significant"
"ATXN3",0.0352957577403561,0.32888567074626,0.00301481000081542,0.964035352074605,FALSE,FALSE,"Not significant"
"AL391903.2",0.176708996385637,0.329514081813488,0.0748293799040253,0.851110659200857,FALSE,FALSE,"Not significant"
"BCAS2P2",-0.067050165595936,0.329514081813488,-0.0971151722231857,0.410551346072475,FALSE,FALSE,"Not significant"
"IGKV2-30",0.19714043978318,0.329514081813488,-0.0966865680345473,0.763614711324135,FALSE,FALSE,"Not significant"
"FBXW9",-0.0511009052385766,0.329514081813488,-0.034281903703947,0.718875448297071,FALSE,FALSE,"Not significant"
"PM20D2",-0.0555567785463283,0.32986453924651,-0.0822418943527347,0.349249089589259,FALSE,FALSE,"Not significant"
"C22orf46",-0.0416959590310609,0.330343575664549,-0.0543501268966547,0.428117576694296,FALSE,FALSE,"Not significant"
"CATSPERG",-0.0871180136360708,0.330379573269256,-0.120183278865537,0.30145398043152,FALSE,FALSE,"Not significant"
"AJ239328.1",-0.119677378782579,0.330379573269256,-0.0918211198103067,0.6774859283059,FALSE,FALSE,"Not significant"
"DMXL1",-0.0481218488784794,0.330379573269256,-0.0530012225310632,0.512195354265529,FALSE,FALSE,"Not significant"
"SCAMP5",-0.10100498623889,0.330390443991599,-0.0833541328824175,0.560470140109309,FALSE,FALSE,"Not significant"
"ANKRD49",-0.0628712456119181,0.330411461091431,-0.0902321627526274,0.399686374264437,FALSE,FALSE,"Not significant"
"PPCDC",0.0634591456330152,0.330411461091431,0.0612907073857811,0.531142071513876,FALSE,FALSE,"Not significant"
"KCTD9",-0.0379170750349408,0.33045244032027,-0.0521716849412494,0.39703829415851,FALSE,FALSE,"Not significant"
"EPHB1",0.0818569341033231,0.33045244032027,0.00920618925563606,0.954733296455925,FALSE,FALSE,"Not significant"
"TESMIN",0.0441830981795621,0.330656084240333,0.0258509970974117,0.739067068762719,FALSE,FALSE,"Not significant"
"STIM2",-0.0264158210398557,0.330836106480603,-0.0202636884562397,0.657753505154379,FALSE,FALSE,"Not significant"
"RPL17P50",-0.131347315662833,0.33083795991892,-0.141076271885342,0.53607824531929,FALSE,FALSE,"Not significant"
"PARD6A",-0.0505456110235129,0.330847895127546,-0.0200310990715718,0.83238544334363,FALSE,FALSE,"Not significant"
"GRWD1",-0.0371180731586126,0.330847895127546,-0.00548921573476393,0.939842955296061,FALSE,FALSE,"Not significant"
"AL356481.1",-0.045091696358757,0.33086968198777,-0.066139272866849,0.407977819385369,FALSE,FALSE,"Not significant"
"N4BP2",-0.0621645325264165,0.33086968198777,-0.0787572261586063,0.449755714107437,FALSE,FALSE,"Not significant"
"RTN4R",-0.0766937442548202,0.331006614356563,-0.0449355872071787,0.746362395317754,FALSE,FALSE,"Not significant"
"C17orf113",-0.0784798180055212,0.331094576444633,-0.114960918682411,0.415121119698741,FALSE,FALSE,"Not significant"
"VSIG1",-0.0681915339388526,0.331123913925385,-0.103044190743608,0.331292546807443,FALSE,FALSE,"Not significant"
"IGKJ5",-0.135706168547979,0.331123913925385,-0.0670567134114783,0.784599034752741,FALSE,FALSE,"Not significant"
"DCXR",-0.0627742579859654,0.331157576785361,-0.00466350126192417,0.967893383858195,FALSE,FALSE,"Not significant"
"SLC35G1",-0.0674477654568204,0.331197432466635,-0.0821949007273512,0.456351801324515,FALSE,FALSE,"Not significant"
"EIF5A",0.0352215900869408,0.331289192574527,0.0604421422323849,0.266276622082888,FALSE,FALSE,"Not significant"
"GAB1",0.0584344106875019,0.331750481473585,0.0624611521304468,0.481966758686866,FALSE,FALSE,"Not significant"
"ZDHHC9",-0.045886913444589,0.331883048809483,-0.0302826218541192,0.702501344686653,FALSE,FALSE,"Not significant"
"AC134050.1",-0.0653826402017071,0.331949640261462,-0.0459368203905323,0.752866237005276,FALSE,FALSE,"Not significant"
"COX18",0.0326928804740222,0.33207423316644,0.0169293089913892,0.767689451591793,FALSE,FALSE,"Not significant"
"TTLL4",0.0513024525724,0.332192231576157,0.0547473486739939,0.506976827325026,FALSE,FALSE,"Not significant"
"GAN",0.0744370435052682,0.332192248409429,0.0630776724978525,0.6621267087525,FALSE,FALSE,"Not significant"
"KANSL1L",0.0386472024612105,0.332817906843948,-0.00213283667440245,0.979669918099176,FALSE,FALSE,"Not significant"
"KDM4B",0.0557023759866129,0.333023546258987,0.0745374988394882,0.406208642349168,FALSE,FALSE,"Not significant"
"SLC26A2",-0.0489628040604471,0.333244236216257,-0.0748158129847921,0.348737472806939,FALSE,FALSE,"Not significant"
"LINC00528",0.0487159780392646,0.333523454011665,0.0209936065797866,0.798248366421887,FALSE,FALSE,"Not significant"
"NAP1L1P3",0.0517447625415236,0.333668693450205,0.0471827266104504,0.576617398496443,FALSE,FALSE,"Not significant"
"TAOK1",0.0356760395338896,0.333800636160858,0.0262875094056671,0.678534792162175,FALSE,FALSE,"Not significant"
"SDAD1P2",-0.056618386476319,0.33395782127176,-0.111433671863372,0.262395173117397,FALSE,FALSE,"Not significant"
"AMD1P3",0.0731763887011547,0.33395782127176,0.0922039293530165,0.523336801963708,FALSE,FALSE,"Not significant"
"AL138921.1",-0.0612681656809261,0.33395782127176,-0.0236023464133405,0.846835592612909,FALSE,FALSE,"Not significant"
"SLC9A3R1",-0.0442562050298204,0.334477268931271,-0.019284373542246,0.810937519442096,FALSE,FALSE,"Not significant"
"NEK1",-0.048240820573033,0.334536292530392,-0.0484335571109848,0.564184902899993,FALSE,FALSE,"Not significant"
"BEGAIN",0.24083853877283,0.334904850958168,0.095948949763367,0.838911016674103,FALSE,FALSE,"Not significant"
"ENKD1",-0.0468081091469229,0.334942014637639,-0.0498885269161411,0.520875517452656,FALSE,FALSE,"Not significant"
"TMEM147",-0.0379087239351677,0.335176512891686,-0.00311211409894986,0.967923285144225,FALSE,FALSE,"Not significant"
"AC084824.2",-0.0516257619088423,0.335537441039836,-0.077251821741706,0.355544202679237,FALSE,FALSE,"Not significant"
"XBP1",0.0519404869815917,0.335540426023914,0.0455986224340958,0.57190554915405,FALSE,FALSE,"Not significant"
"RPL7AP66",-0.0440796538150042,0.335598412279221,-0.0327386902620787,0.671479396405494,FALSE,FALSE,"Not significant"
"ATAD3C",0.123795352879665,0.335866597768389,0.023210661871863,0.918991479481873,FALSE,FALSE,"Not significant"
"ANKRD50",0.0589775070866662,0.336162566326338,0.0500929003085656,0.631504286993427,FALSE,FALSE,"Not significant"
"RAB3A",0.0491945255350767,0.336315526452893,0.0528425032288786,0.543342123698621,FALSE,FALSE,"Not significant"
"SPAG9",0.0455366514795139,0.336335165248437,0.02620584331488,0.740013839336258,FALSE,FALSE,"Not significant"
"FAM174A",0.06691788777404,0.337042462897358,0.0420051134494586,0.706600401890353,FALSE,FALSE,"Not significant"
"PCBD1",-0.0480914139152459,0.337042462897358,-0.0239398204234217,0.777041686950991,FALSE,FALSE,"Not significant"
"CORO2A",-0.0508541915322208,0.337042462897358,-0.0468928031469197,0.541680348600735,FALSE,FALSE,"Not significant"
"AC092447.9",0.119308306702345,0.33715117562374,-0.0575407647028699,0.80095000164066,FALSE,FALSE,"Not significant"
"PSMD10",-0.0472738277506124,0.33732701212402,-0.0502736597399402,0.541680348600735,FALSE,FALSE,"Not significant"
"TMEM242",-0.0346085521651554,0.337340850269669,-0.0316811442793065,0.585846374493875,FALSE,FALSE,"Not significant"
"TTC21B",-0.0403758295108807,0.337510418401884,-0.0511244097366304,0.408918174580535,FALSE,FALSE,"Not significant"
"COA7",0.0389587319178019,0.337519675605557,0.0651098722401866,0.286180844601006,FALSE,FALSE,"Not significant"
"GINS3",-0.054373820168288,0.337627973993693,0.00241808733601444,0.983197969726965,FALSE,FALSE,"Not significant"
"AC021016.1",-0.0467565855590609,0.337816914932832,-0.011666525962533,0.89553341030927,FALSE,FALSE,"Not significant"
"NTN4",-0.125137868919377,0.337875444485226,-0.188414574210248,0.366168494728312,FALSE,FALSE,"Not significant"
"ZNF596",-0.0620455466864413,0.337875444485226,-0.040970296897684,0.732134275206069,FALSE,FALSE,"Not significant"
"AC113191.1",0.0844215411309969,0.33800078188781,0.0556593043871382,0.757708433277122,FALSE,FALSE,"Not significant"
"BTG3",-0.059315842975439,0.338091874374693,-0.0402256906321461,0.693043667782428,FALSE,FALSE,"Not significant"
"AC233755.2",-0.176221253577624,0.338159331750585,-0.180173269976049,0.524225664439626,FALSE,FALSE,"Not significant"
"ACSM1",0.0828434119800633,0.338159331750585,0.0371252659796458,0.82451575594257,FALSE,FALSE,"Not significant"
"RPL5P4",-0.075040648357921,0.338393365480006,-0.0859376463122293,0.519841913976928,FALSE,FALSE,"Not significant"
"LRRC37A",-0.0968053084048215,0.338439503512917,-0.150900787305983,0.299565639257814,FALSE,FALSE,"Not significant"
"POP4",-0.0321990070353274,0.338439503512917,-0.0178055535542405,0.741324446698039,FALSE,FALSE,"Not significant"
"ITM2A",-0.0632117812364759,0.338440096704832,-0.085302741738859,0.412114010111115,FALSE,FALSE,"Not significant"
"AC078883.1",0.0483527781293869,0.33848303145704,0.0325483352332116,0.706791935464083,FALSE,FALSE,"Not significant"
"MIR6891",-0.198056116292311,0.33848303145704,-0.275724338904323,0.438344890151148,FALSE,FALSE,"Not significant"
"CELF2",0.0341868622393217,0.338610728114308,0.0239138494025557,0.674888513774388,FALSE,FALSE,"Not significant"
"ZBTB41",-0.0682260320008338,0.338627713156634,-0.102255290102951,0.382507384002057,FALSE,FALSE,"Not significant"
"LSMEM1",0.0941112178889991,0.338686656290178,0.0403663737802425,0.797677114210188,FALSE,FALSE,"Not significant"
"S1PR4",0.0601452334878078,0.338718846499924,0.0573574249405287,0.581062618241462,FALSE,FALSE,"Not significant"
"TEX22",-0.0587967285678327,0.338861623619814,-0.0425798619581979,0.692517669490599,FALSE,FALSE,"Not significant"
"MOSPD3",-0.0439346979941113,0.33890118205245,-0.0153993660679253,0.854249930561808,FALSE,FALSE,"Not significant"
"CLTB",0.0445496094964984,0.338916093378951,0.0523450363803611,0.48239357405459,FALSE,FALSE,"Not significant"
"DUBR",0.0747682092062036,0.338916093378951,-0.000504920687896267,0.997838347859154,FALSE,FALSE,"Not significant"
"CYFIP2",-0.0339922414612088,0.339100694666682,-0.021039370244714,0.739193292633114,FALSE,FALSE,"Not significant"
"HSPE1P2",-0.105790871475224,0.339152624240059,-0.0426200915155713,0.845335499008314,FALSE,FALSE,"Not significant"
"ZNF184",-0.0500317299331602,0.339153977267677,-0.0479375238499212,0.59866507820135,FALSE,FALSE,"Not significant"
"SF1",-0.0283456450891192,0.339475342870867,-0.0116083999784561,0.830484835856765,FALSE,FALSE,"Not significant"
"AC004846.1",-0.0779468114883793,0.339475429973757,-0.0950073043857865,0.491912915097588,FALSE,FALSE,"Not significant"
"SPRY3",0.0542779343819906,0.339475429973757,0.0455187623343976,0.623627486997897,FALSE,FALSE,"Not significant"
"AC114271.1",0.0703877933099209,0.339475429973757,0.0692985088486856,0.589090879284922,FALSE,FALSE,"Not significant"
"NUCKS1",-0.0340146968717832,0.339481967434459,-0.0469788534157341,0.403761746060227,FALSE,FALSE,"Not significant"
"FCF1",0.0325474413313428,0.339691150868547,0.0130823158850666,0.832936210047982,FALSE,FALSE,"Not significant"
"AC004381.3",-0.116563128458934,0.339954054286094,-0.212130617499851,0.261670674147953,FALSE,FALSE,"Not significant"
"FBXO28",0.0299761924420497,0.340103490078061,0.0268361658138244,0.59450491125502,FALSE,FALSE,"Not significant"
"TPRG1L",0.0422961455852527,0.340150039548974,0.0233574743182746,0.76579016794451,FALSE,FALSE,"Not significant"
"SLC7A1",-0.0463730792088662,0.340175010056397,-0.000585577965165981,0.995109858814165,FALSE,FALSE,"Not significant"
"PSMA3",0.0658276350395144,0.340175010056397,0.034108991962866,0.791152131187805,FALSE,FALSE,"Not significant"
"UPF3B",-0.0452929153971316,0.340248569219759,-0.0284448724677393,0.734126712604423,FALSE,FALSE,"Not significant"
"RAP2C-AS1",0.0712420831285583,0.340253798889351,0.0482832814632198,0.7377338951639,FALSE,FALSE,"Not significant"
"HSPA8P5",0.103334038326359,0.340316078099039,0.203707548447529,0.17198327375593,FALSE,FALSE,"Not significant"
"MRPS36",-0.0562687746647406,0.340344879271616,-0.0228324305687778,0.819734459760038,FALSE,FALSE,"Not significant"
"MT-ND5",0.0997951625610471,0.340344879271616,-0.004215328911264,0.985158869778454,FALSE,FALSE,"Not significant"
"NLGN3",0.0586541477531804,0.340413148279339,0.0197722644622718,0.849816930505168,FALSE,FALSE,"Not significant"
"AC007283.2",0.0807096657573793,0.340464363214439,-0.00148234289733734,0.992739283548691,FALSE,FALSE,"Not significant"
"AC005840.4",0.0647913332052237,0.340582804148683,0.0588471402761584,0.610043854382912,FALSE,FALSE,"Not significant"
"GDPGP1",0.0485115084850673,0.340727565658615,0.025062132708956,0.772361557060053,FALSE,FALSE,"Not significant"
"FOXM1",-0.0820651209223718,0.340727565658615,0.0319628843797316,0.815482997678554,FALSE,FALSE,"Not significant"
"IGHV3OR16-8",-0.187286781934935,0.340805944906304,-0.0798852685385849,0.813853720558324,FALSE,FALSE,"Not significant"
"ADPRHL1",0.0779653179925865,0.340805944906304,0.0666509863258513,0.654549680278738,FALSE,FALSE,"Not significant"
"SNAP47",-0.0299367731386465,0.340805944906304,-0.0130992970702041,0.813327621501147,FALSE,FALSE,"Not significant"
"LSM6",-0.0520004599070929,0.340844888745444,-0.0772748110634708,0.326600853236838,FALSE,FALSE,"Not significant"
"AL049834.1",-0.0556884760221449,0.340844888745444,-0.0501582620254527,0.608623314803925,FALSE,FALSE,"Not significant"
"AC092645.2",-0.0833997984420857,0.340844888745444,-0.17376194340104,0.208459769188923,FALSE,FALSE,"Not significant"
"SFXN3",-0.03487072240502,0.340847178398451,-0.0291387880826595,0.631115925620648,FALSE,FALSE,"Not significant"
"LRRFIP1",0.0401975178233629,0.341017836447631,0.0350047311147287,0.59866507820135,FALSE,FALSE,"Not significant"
"LYRM9",-0.0465146563457261,0.341340757469668,-0.0665292602233996,0.375877963889319,FALSE,FALSE,"Not significant"
"EIF4EBP3",-0.0521185109211905,0.341340757469668,-0.0361100633911358,0.712862069846202,FALSE,FALSE,"Not significant"
