"gene","logFC","logCPM","F","PValue","FDR"
"ATXN1",0.159170914923344,6.38850244941367,20.5908076627509,7.82675594220848e-06,0.000172993250498346
"WDFY3-AS2",0.432935316634515,0.30093412525955,20.5693812875873,7.84380080681993e-06,0.000173138829809205
"GHITM",0.107225315776215,7.54686743415354,20.5803422606778,7.86724421268353e-06,0.000173425070493976
"AC124248.1",0.440889985514605,0.167847486226957,20.5415419580762,7.94149904239633e-06,0.000174829144477222
"FADS2",0.532782734670154,4.06058573376494,20.5496776173245,7.98792059846383e-06,0.000175617563755071
"METAP1D",-0.179552317819475,3.00820524028135,20.5426767209332,8.01742274907889e-06,0.00017603240531963
"ZAP70",-0.200141218880128,8.52716509357387,20.5108952053411,8.14145229060139e-06,0.00017841239848593
"ITGB5",0.476153521928431,3.30721155034313,20.5099685093169,8.14737379978033e-06,0.00017841239848593
"CDK3",-0.214792830417272,0.726181265295654,20.496383137211,8.1587084842105e-06,0.000178424595714802
"DPYSL2",0.258748828292399,6.08245373901837,20.4874207446866,8.23634614446913e-06,0.000179884842244969
"TMEM138",-0.100068845960632,5.00097669617908,20.473077396094,8.29497796456799e-06,0.000180926693285142
"AC114490.1",-0.262095100388594,0.711737038535397,20.4544383900767,8.3302248618729e-06,0.000181456411300403
"GBGT1",0.245444536505562,4.1807219491212,20.451406804993,8.38459977712489e-06,0.000182400853232986
"IFI35",0.423469816626081,6.45588306361038,20.4466504367626,8.40373469594085e-06,0.00018257348368626
"TMEM161B-AS1",-0.194754023809817,4.96700640534312,20.4440723254193,8.41459184854222e-06,0.00018257348368626
"RALGAPA2",0.230079703123722,6.34981835591213,20.440446688421,8.4295103294936e-06,0.000182657779456501
"PLXNB1",-0.358465623058706,1.3943118247357,20.4322303549636,8.45118557907625e-06,0.000182888074851774
"SEMA4C",-0.188822190302006,5.18613276946248,20.4224244907654,8.50493521658213e-06,0.000183810969334879
"NAGA",0.195585509057349,6.50235407110029,20.4096481949575,8.55863707728356e-06,0.000184367532890485
"AC010326.1",-0.213240003203993,2.31105823426219,20.4099966745118,8.56033669333293e-06,0.000184367532890485
"TM9SF1",0.181029964598244,1.90079342693803,20.4083176763458,8.5640974202829e-06,0.000184367532890485
"KCTD20",0.112085323905725,6.55492067125066,20.4011242313305,8.59472648021064e-06,0.000184786619324529
"DTX3",-0.203763583648882,4.56847654292132,20.3890787356101,8.64633850352475e-06,0.000185655167219004
"TBC1D27P",-0.356380047020881,2.22335956330072,20.379167956021,8.69004651377127e-06,0.00018635196895788
"ADAR",0.238864321137967,9.82037848902853,20.3745703125621,8.70812049053852e-06,0.000186497975059334
"SFRP5",-0.581878759977625,0.530727510078181,20.3571311119287,8.72046655633695e-06,0.000186521090232763
"BLOC1S6",0.161360804154051,5.71950164393887,20.3677468971639,8.73756984162164e-06,0.000186645766100705
"KLHL17",-0.173542113519938,4.08926319917866,20.3556497791591,8.79061610863554e-06,0.000187536919688739
"GAS2L1",0.35640368877282,3.90068963785721,20.3473351124243,8.82700687286954e-06,0.000188070912201229
"TMEM33",0.164438279256255,6.3200285648655,20.3414145647231,8.85189110879631e-06,0.000188358685483449
"AL135999.1",-0.194113522007773,2.40673180561308,20.3217118755438,8.94193328086505e-06,0.000190030430635072
"CAPN10",-0.135613880411032,5.72605320668965,20.3121359505954,8.98084388186156e-06,0.000190612654441305
"PTPN1",0.11415919352559,6.8975429740557,20.2906527559773,9.07659565433753e-06,0.000192272851896851
"AC241952.2",-0.227567296435952,2.43725356236116,20.2901564510232,9.08229357797268e-06,0.000192272851896851
"LATS2",0.19597164907056,4.29891636410632,20.264037820777,9.19724318365118e-06,0.000194428276424798
"SEMA6B",0.562536376251419,0.634065005752536,20.247993815622,9.21830281629063e-06,0.000194428276424798
"DCHS1",-0.385946652034728,3.23620861697992,20.2595975831845,9.21934140703514e-06,0.000194428276424798
"SLC37A4",-0.135418062658716,4.06658986022656,20.2461323519631,9.27924652300566e-06,0.000195442654183663
"TRBJ2-2P",-0.41140095782874,0.438627914292239,20.222522186395,9.33058343357403e-06,0.000196079559708932
"PZP",-0.396709330721077,1.1656972205556,20.2297777116382,9.33317384781871e-06,0.000196079559708932
"SCPEP1",0.175531377402425,7.00293851575915,20.2187098053543,9.40498505715268e-06,0.000197337804336074
"BASP1-AS1",0.57662109498436,0.885999440443206,20.2005924107663,9.44697697358155e-06,0.000197967979490687
"PAXIP1-AS1",-0.168701797947701,2.92759707655254,20.2042903456234,9.47558435831887e-06,0.000198200156184304
"SUDS3",0.0935634174856786,5.96249441607542,20.2022119719566,9.48200082742185e-06,0.000198200156184304
"SNTB1",0.167148680895638,4.96029771479526,20.1852440694877,9.56197827787189e-06,0.00019953888401456
"AARSD1",-0.183824419818657,1.8948879149235,20.1831741215599,9.57115724096578e-06,0.00019953888401456
"LINC02207",-0.556297391877633,1.58065010415784,20.1778467884116,9.58220554464361e-06,0.00019953888401456
"RIC3",-0.246870711517845,3.52271054234735,20.1476728477613,9.74277070990926e-06,0.00020262759937506
"SIGLEC5",0.438779427513523,4.09679788549543,20.1381611480899,9.78773201419971e-06,0.000203040517189615
"DLG4",0.203698265423948,3.9016165731416,20.1360261923044,9.79826522244853e-06,0.000203040517189615
"NKD1",0.250973913741557,3.10958168158239,20.136213149302,9.7994184980068e-06,0.000203040517189615
"GLIPR2",0.242257353530856,8.27779168256415,20.1225421568028,9.86275545436613e-06,0.000204097395683789
"ZNF404",-0.323827721369731,1.28690209432315,20.1119383156645,9.89892596321765e-06,0.000204590161449523
"AC012645.3",-0.191677485780674,3.32729488873129,20.1118621227168,9.91725278282453e-06,0.000204713366358678
"TFG",0.088294891740504,5.53948241138733,20.095786246403,9.99415955240667e-06,0.000206043974333864
"SLC25A20",0.202430525866635,5.08941465234723,20.0903183793311,1.00212915857697e-05,0.000206173210865329
"SLC39A9",0.0713480279393113,6.02095689740831,20.0894785937346,1.00253358348891e-05,0.000206173210865329
"ANXA3",0.642778781492025,5.49201101307183,20.0743059414505,1.01008939218196e-05,0.000207469353443827
"AIG1",0.205267462341933,3.69197634421389,20.0538900093218,1.0204721769823e-05,0.000208858780040174
"CD163",0.311995006529306,5.76986617599317,20.0524724599219,1.02104764798003e-05,0.000208858780040174
"PLA2G4A",0.280696934953534,2.50910894529192,20.0530362916727,1.02120700284508e-05,0.000208858780040174
"NR2C2AP",-0.13269289232828,3.75187977938844,20.0510393997702,1.02190040370003e-05,0.000208858780040174
"TMEM51",0.503094702321067,0.5297562395738,20.0187442333737,1.03245797937195e-05,0.000210756372977837
"STAG3L5P",-0.253543384294991,3.39790420136596,20.0083235011385,1.04380040800023e-05,0.000212809307320737
"ZDHHC5",0.113987989648429,6.80779303929352,20.0013102159599,1.04720723392433e-05,0.000213241276231454
"PDE6B",-0.164447559673403,3.26480426476219,19.9869095255566,1.05496185318354e-05,0.000214556430951518
"HTATIP2",0.201825250949734,5.57621369200716,19.9631477231815,1.06716980109813e-05,0.000216772957756804
"AC105345.1",-0.297806259055498,0.304144277882418,19.9412482931369,1.0696234774558e-05,0.000217005106241186
"CU639417.1",0.438435689575903,0.1632419884538,19.9300032876772,1.07524335501195e-05,0.000217878258778738
"P3H3",-0.525243309384937,0.718790377743208,19.9357468985518,1.0768531588264e-05,0.000217937702253924
"MXRA8",-0.344438038372751,1.99622189070123,19.9377825266483,1.08063184342475e-05,0.000218252255904217
"TNFRSF1A",0.261691943413794,8.77873081233165,19.9370215883199,1.08104409448178e-05,0.000218252255904217
"ARF3",0.185099240607201,7.36781299073064,19.9291619253917,1.085257066938e-05,0.00021883594084237
"CA2",0.387601939673834,3.11369204933656,19.9232758525116,1.08875486539088e-05,0.000219274170274281
"IFIT3",0.661828594565415,8.41167560186546,19.9158034672974,1.09245322335212e-05,0.00021975167816032
"CEP19",0.294492808009763,4.75393977841237,19.9058737650774,1.09786570890503e-05,0.000220572412753916
"ZNF329",-0.174892049637619,3.48418834635498,19.9004259113257,1.10101206857812e-05,0.000220936421761343
"IFITM1",0.353356600472089,8.20931038302347,19.8940299616399,1.10428720846982e-05,0.000221325360002637
"HRH2",0.360071489287583,7.63470865395323,19.8827524076647,1.11046787331247e-05,0.000222207028895119
"ATF3",0.614044765666067,1.94153246848639,19.8810343413465,1.11137070326281e-05,0.000222207028895119
"OTOF",0.99565621023691,2.22419686637555,19.8626984854799,1.12139659596046e-05,0.000223941141690294
"AL162253.2",0.363099865631363,0.821586457054022,19.8410796645729,1.12907418537416e-05,0.000224975947941304
"LIG1",-0.163941014698532,5.38622023344586,19.846620520326,1.13051617989585e-05,0.000224975947941304
"PROS1",0.534507262095949,0.392631908650547,19.8297499477506,1.13065532278565e-05,0.000224975947941304
"AC130689.1",0.162709677862746,3.11110016002792,19.8366419656273,1.1364445140853e-05,0.000225856409732079
"LRRC14",-0.136665788270264,5.06204322989879,19.8331610298087,1.1380803944032e-05,0.000225910322893824
"A2MP1",-0.418613669919316,1.40090865658845,19.8277482242763,1.13953753507879e-05,0.000225928669379992
"RAB5A",0.145143491187819,5.65045463310659,19.8232734420216,1.14365290385271e-05,0.000226473371091885
"USP25",0.160692320977011,6.10677297921589,19.8189513931477,1.14609840336954e-05,0.000226686488265027
"AMFR",0.121564321081655,6.33722815859201,19.7848114897266,1.16563344173829e-05,0.000230275198424552
"ZNF263",-0.080368168016468,5.43963985566838,19.7776688178586,1.16977044467108e-05,0.000230817040661856
"ZNF558",-0.172792849368286,4.28360251065955,19.7632984338517,1.17818346458445e-05,0.000232200324478519
"PARP2",-0.17203482253264,3.11579020971302,19.7555312257749,1.18298551871266e-05,0.000232869503713295
"TNRC6C-AS1",-0.162752170757496,6.12700661616717,19.7485624620241,1.18674526101427e-05,0.000233332159098471
"STXBP5-AS1",0.240270295317599,0.884464344810035,19.7368690089094,1.18965580606002e-05,0.000233497343651318
"APCDD1",0.366400475458448,0.795409680307613,19.7344369921134,1.19040627026103e-05,0.000233497343651318
"HIP1R",-0.198052046397542,5.95010944504216,19.7343667360291,1.19511857779702e-05,0.000234144237342364
"AKAP8",-0.058204078750954,5.74191809429954,19.7078975948215,1.21089030458632e-05,0.000236953770596057
"NRG1",0.61835375130198,2.85314963389824,19.7047025636988,1.21330021407675e-05,0.000237145041842274
"C1orf74",-0.142752255090286,3.61376657037757,19.6815979246809,1.22695849154073e-05,0.000239531814003028
"C10orf143",-0.2043225630318,2.62046372190755,19.6715135561482,1.23335874381339e-05,0.000240497691446769
"TRAF5",-0.176766660562882,6.28847910053742,19.6311670889506,1.25780010092881e-05,0.000244975066716193
"GPR108",0.16072543404235,6.73320197456402,19.6283979484779,1.25952480033455e-05,0.000245022715270722
"PIGG",-0.0908367264064579,6.26585683027278,19.6238631000889,1.26236024592822e-05,0.000245286078302133
"NCSTN",0.183558355624385,7.23307022656658,19.6171544671793,1.26656018692772e-05,0.000245813644719676
"ANKRD36B",-0.292371576699532,0.600638280379204,19.6013034225727,1.27038966472496e-05,0.000246268160415946
"SIAH2",0.304783101046678,6.17935831324953,19.5873604112058,1.28540247367153e-05,0.000248791907951386
"IRF7",0.40537038635938,7.55880785506382,19.5857666942979,1.2864142144753e-05,0.000248791907951386
"ZMYND10",-0.236218329508749,1.8250331864045,19.5797664313846,1.28996455738656e-05,0.000249187435793868
"LCN12",-0.44137515124231,0.439803390956902,19.5622910517945,1.29154531115485e-05,0.000249202011960006
"RAB21",0.121115215978502,6.13274126837388,19.5716669535722,1.29543919376152e-05,0.000249662349857066
"FEZ2",0.131004779981192,4.83690935852546,19.5599254135124,1.30302476186558e-05,0.000250832266659124
"RPARP-AS1",-0.132932235100793,4.87029412376027,19.5014687617865,1.34133592636477e-05,0.000257319845982446
"AP006621.2",-0.294495417094626,0.502779277999579,19.4881577642685,1.34156623355951e-05,0.000257319845982446
"IFT172",-0.175011612006697,3.54823560141647,19.4995431436067,1.34282124819756e-05,0.000257319845982446
"BMX",0.601703562699943,2.65485281384872,19.4995684377325,1.34294380506695e-05,0.000257319845982446
"KYNU",0.237071969212574,4.2657118142567,19.4925296323464,1.34734225987689e-05,0.000257864174708231
"SESTD1",0.236567574613966,4.84072424291247,19.4876076292069,1.35058514820386e-05,0.000258186340975923
"NBPF15",-0.253534661668624,3.72869828857093,19.482752246818,1.35398510326034e-05,0.000258537755299595
"TIMP2",0.265309097068014,7.76749462469704,19.4772940486264,1.35748000653745e-05,0.000258906468988795
"MFSD2A",0.21906076091018,2.71283262896361,19.4568694716721,1.37178034997586e-05,0.000261272713346151
"NFE2",0.357707743122968,8.38307514837876,19.4543043933214,1.37304295144157e-05,0.000261272713346151
"C9orf64",0.117992973712724,3.29922638796514,19.4462618070064,1.37884196662006e-05,0.000262074957030943
"DIS3L2",-0.118294483950176,4.40110158022501,19.4298080116004,1.38989189838582e-05,0.00026387225203873
"AC040162.1",0.144479717643623,4.53276157445386,19.3742689023027,1.42870016055835e-05,0.000270929337434634
"PRPS2",0.141359042709538,4.7341702999561,19.3685812966115,1.43272011622879e-05,0.000271380795471025
"PHF19",-0.134506746483036,5.90168223877506,19.3560620745484,1.44161566902843e-05,0.000272753684580179
"KPTN",0.254134792103936,3.04406741443451,19.3429257919906,1.45147882869913e-05,0.000274306301473906
"NFE2L2",0.157571213127668,6.85212330660453,19.3357388707592,1.45622071580606e-05,0.000274888642533287
"YWHAE",0.131287587494674,6.89849436523018,19.3264940367791,1.46291594044645e-05,0.000275837965764135
"GPR19",-0.253795136503962,1.08021830692315,19.3159479420888,1.46676754087528e-05,0.000276249563585782
"BISPR",0.255504266028033,4.2738599629929,19.3129196888757,1.47288284343512e-05,0.000277086084921231
"MGST1",0.275099530048457,3.5355823916177,19.304021138773,1.47956310591312e-05,0.000278026869675274
"LRRK2",0.313047257391361,8.86054702730889,19.2916697165627,1.48841482266406e-05,0.000279373099650833
"MTSS1",-0.192096202512829,6.15394593153564,19.2787225931162,1.49801593422539e-05,0.000280856781326177
"KLF3-AS1",-0.259232731169433,2.51550051178161,19.2708452521398,1.50436385862163e-05,0.000281687940738139
"HLX",0.333602010612605,4.86329828440305,19.2682467261447,1.50585217489129e-05,0.000281687940738139
"MICU1",0.206308284963856,5.94523770234759,19.2645840522802,1.50856632861591e-05,0.000281877150905603
"SEMA4A",0.330109748490525,7.49945790192799,19.2570990466151,1.51417554103348e-05,0.000282606269242494
"CRYBB2P1",-0.26752594976157,3.34322033795745,19.2539384265268,1.51687805257396e-05,0.000282640348601459
"IL13RA1",0.266579970448915,7.56376162526025,19.2523186415555,1.51777269650678e-05,0.000282640348601459
"DIDO1",-0.0845966216443122,7.16179979772012,19.2109217251609,1.54928763480722e-05,0.000288184907800376
"ATP6V1E1",0.170193672502424,6.1982950678882,19.2002319690004,1.55753618331112e-05,0.00028939406862756
"NKIRAS2",0.135553577969975,5.47227140626292,19.186738482223,1.56801440193689e-05,0.00029047148578312
"AL355922.1",0.434103985383837,-0.121257314356871,19.1667026110284,1.5686306445485e-05,0.00029047148578312
"RTN4",0.142266739817425,7.4950326544852,19.1851133041634,1.5692680758221e-05,0.00029047148578312
"IGLV3-12",-0.71190013675834,2.21179446485423,19.1836474667187,1.57035324539953e-05,0.00029047148578312
"ZFHX2-AS1",-0.211603952509691,1.20995419403578,19.1751175211556,1.57416384501481e-05,0.000290851366676565
"TMEM42",-0.15872883866676,4.15526006988339,19.1755454249239,1.57685125290628e-05,0.000291023104703049
"TRIM5",0.253098080658559,5.43872699974603,19.17108685746,1.58024918789438e-05,0.000291325448837322
"CTSC",0.143661732970512,7.8620548081479,19.1553937546333,1.59259913940178e-05,0.000293275625726323
"TMEM92",0.551190432544667,-0.00117783023574973,19.1320956180352,1.5969840694486e-05,0.000293544639694471
"TMEM59",0.166507546033399,7.54900783766322,19.1490734091613,1.59760628429308e-05,0.000293544639694471
"DHRS7B",0.160242586493649,3.9670575142173,19.1450587086383,1.60093242354568e-05,0.000293829670419055
"AARS2",-0.127238096884833,4.27870312070247,19.1271331976743,1.61520375477353e-05,0.000295874687992107
"SEPTIN1",-0.163686271517773,7.450577119575,19.1264620836999,1.61564915702123e-05,0.000295874687992107
"CCDC85C",-0.128374716650451,4.15648421639746,19.1136559041358,1.62606685433177e-05,0.000297453445010635
"KLF10",0.169048652750567,5.32941534255178,19.1062659450102,1.63195423325666e-05,0.000298200908736909
"OSGEP",-0.136985614109684,5.83433680786394,19.0993199258265,1.63758692560672e-05,0.000298900237634171
"H2BC21",0.342291370654139,5.46726760975158,19.0862500088853,1.6482599099501e-05,0.000300516991291012
"GSTO1",0.246437543694262,6.01731381146816,19.0769142708753,1.65591425067456e-05,0.000301557496913232
"IL17RA",0.248637999410601,8.79233178149577,19.074845520101,1.65760991960762e-05,0.000301557496913232
"DUX4L50",0.315586414237807,4.02240578032019,19.0712643444597,1.66071041301416e-05,0.000301789910948951
"EIF1P7",0.17400385518138,3.79224870927668,19.0600982766084,1.66999641345291e-05,0.000303144634042905
"ATAT1",-0.139375390615877,3.2696217976002,19.055871156549,1.67369223462279e-05,0.000303482748567144
"ALOX5AP",0.340208248148086,8.3464147974195,19.0485654455232,1.67939591561961e-05,0.000303857123211968
"CYP2D7",-0.250774157526985,2.38136787765275,19.0491838108516,1.67942777250952e-05,0.000303857123211968
"ALG13",-0.147310293688666,5.252587620048,19.0422593527873,1.68468640118884e-05,0.000304205672404694
"RABL2A",-0.138319822364681,3.77380120967187,19.0403428330319,1.68647411871503e-05,0.000304205672404694
"ATG16L1",-0.0840876009999318,5.85355660753717,19.0396429857553,1.68686685151017e-05,0.000304205672404694
"RAB27A",0.159995534510969,7.17849499160559,19.0300777892942,1.69489658581674e-05,0.000305321142308989
"RBM19",-0.120622759417451,5.2327600768802,19.0239320707063,1.70010023041984e-05,0.000305925644723917
