"gene","logFC","logCPM","t","PValue","FDR","B","sig"
"MEGF6",-0.149577941102645,5.82904217931067,-2.30288211427909,0.0218673888769266,0.100475887554127,-3.89631341530163,FALSE
"AL513320.1",-0.15069731784592,1.36583132844278,-2.22750505083874,0.0265444997465453,0.1130647178162,-3.5920433599556,FALSE
"TPRG1L",0.0233574743182746,6.62747235464086,0.503936045461469,0.614621199726893,0.76579016794451,-6.31341038942301,FALSE
"WRAP73",-0.0346943618410845,5.46086964795757,-1.25309134458069,0.211003232213718,0.405187343088556,-5.70480874225934,FALSE
"TP73-AS1",-0.0415532432731342,4.84343247175837,-1.13479011343794,0.257234509616257,0.45482402079431,-5.81086984548262,FALSE
"SMIM1",0.346837102461131,2.42072726710931,1.51485301535475,0.130705989302301,0.30145398043152,-4.99962464952802,FALSE
"LRRC47",0.00191982724096154,5.68376550131554,0.069124745941839,0.944929528289853,0.972056691781428,-6.47208580972498,FALSE
"AL365330.1",-0.18717863653656,1.47065341714764,-3.05978965031635,0.0023846682352038,0.0251345568082456,-1.60620617778498,FALSE
"CEP104",-0.00400570824695034,4.95041243788144,-0.124339412388182,0.901117432665602,0.947054285029141,-6.44124334733029,FALSE
"DFFB",-0.081968988312658,4.21645334204711,-2.53770132050891,0.0115885208464941,0.0684315818560521,-3.26200771174602,FALSE
"C1orf174",-0.0528481089703771,5.27779810836374,-1.83314408727832,0.0676245161153213,0.200172649126154,-4.82939541229996,FALSE
"LINC01134",0.0990161797005613,-0.191288407882938,1.09318222393018,0.275060483682461,0.474893620861561,-5.10845256785477,FALSE
"AJAP1",-0.53981589217066,-0.244627428703168,-3.32327338459998,0.00098303646109168,0.0145434929520757,-0.899208184027303,FALSE
"Z98886.1",-0.220643790013405,1.12803021304917,-1.30620798076015,0.192333721393808,0.382105455139145,-5.03844735903222,FALSE
"NPHP4",-0.00511108811708671,3.77360572826648,-0.141696680982216,0.887400562549241,0.938656719251337,-6.29869488967026,FALSE
"KCNAB2",-0.0178159778325761,8.43765207460197,-0.447944981633833,0.654468145525803,0.793636108202436,-6.18363724281697,FALSE
"RPL22",-0.0589768851884247,6.43594384496281,-1.38681204337744,0.166375638288166,0.351096072894913,-5.51304852868015,FALSE
"RNF207",-0.119623829174388,0.855430763492081,-1.23270407667619,0.21850788370891,0.413700596386209,-5.09518518306102,FALSE
"ICMT",0.0152511028271069,5.20577250897656,0.469490134826634,0.639009678041667,0.78210395015825,-6.35608328784994,FALSE
"GPR153",-0.124803682218925,2.68142423999659,-1.39366608302842,0.164296688972346,0.348307297469226,-5.17799507665965,FALSE
"ACOT7",0.0292780495467993,2.93224500827699,0.456475957033026,0.648328954370082,0.789661995261676,-6.06083552660979,FALSE
"ESPN",-0.0868435841211665,2.38830518519114,-0.526003250879892,0.599216789713872,0.755754529461615,-5.9183294667904,FALSE
"TNFRSF25",-0.25220146610452,6.28920365874321,-4.15053132450596,4.16352056072818e-05,0.0020698823688545,1.76534434721967,FALSE
"PLEKHG5",-0.278591279786848,1.34886220964678,-2.45998731156532,0.0143735665636416,0.0782230093560441,-3.09120094345479,FALSE
"NOL9",-0.060244088648826,5.11591895052401,-1.47136822834129,0.142083919871915,0.316709208762562,-5.40233479937496,FALSE
"ZBTB48",0.00988466691867901,5.9963259295694,0.287748866614277,0.773708119726551,0.868265627275991,-6.42974837892718,FALSE
"KLHL21",0.0416072526037936,7.28847400165103,0.788940291200073,0.430677325208605,0.623471512330887,-6.07814849671224,FALSE
"PHF13",0.0437810179527767,4.03962389440001,1.26076302501344,0.208228283473425,0.402101858497907,-5.57817874916813,FALSE
"THAP3",-0.0450618776403559,3.9765870953102,-1.33350612550116,0.183227024376007,0.371296224054537,-5.47503572772783,FALSE
"DNAJC11",-0.0639335814719804,4.46214098864189,-1.16445576886894,0.245027025428058,0.442547200736505,-5.73795255570843,FALSE
"CAMTA1",-0.0419357402374624,3.59281303788982,-1.10985062978799,0.267820122431139,0.466711802826053,-5.68113562351908,FALSE
"VAMP3",0.211185447170035,6.65211883339803,4.23901814091357,2.87094250686458e-05,0.001661834028012,2.1286194570413,FALSE
"Z98884.2",0.0816369949345347,0.843795162341591,1.03682935417694,0.300526282140373,0.502039616633085,-5.31000933910371,FALSE
"PER3",-0.0932458443397311,2.47557482010685,-1.42364987512156,0.155432584310851,0.33557465222563,-5.10400079129669,FALSE
"TNFRSF9",0.0407257238703472,3.34773409627943,0.424073047995265,0.67177127738211,0.804018246883118,-6.15540154179155,FALSE
"PARK7",0.0654727003792536,6.36408051730497,1.70057350972493,0.0899052915592834,0.239713657877909,-5.04407536078351,FALSE
"AL034417.5",-0.115668282968642,0.0514235384642708,-1.43735903179112,0.151503272985433,0.330278731139563,-4.74365223018323,FALSE
"ERRFI1",-0.0629504561760905,0.0655041539971541,-0.79323627345892,0.428173901558183,0.621491967202973,-5.38728834448921,FALSE
"SLC45A1",-0.0785353502326819,-0.296676764569186,-0.857631639371631,0.39167876039774,0.589262257214157,-5.28057593758344,FALSE
"RERE",0.214462180130088,7.99731015536307,3.47714435120792,0.000570162601426053,0.0103309991036433,-0.546575798769434,FALSE
"RERE-AS1",0.304297940646845,3.02520329276866,3.90522385748296,0.000112828620678172,0.00377349053601443,0.977567494388056,FALSE
"ENO1",0.140257560823047,9.11039754133471,2.84729122014711,0.00466771683995912,0.0382734285713339,-2.35599580516702,FALSE
"HMGN2P17",-0.0601464041179393,0.896121507452445,-0.875588068451011,0.381850391143193,0.58102392851296,-5.44487470538671,FALSE
"AL139415.1",-0.0555351114162086,0.242490186768996,-0.443786511926752,0.657469290132174,0.79523665508425,-5.60434444582356,FALSE
"CA6",-0.0593460418021828,1.54112993867224,-0.560931870577449,0.575200447905843,0.738631974486598,-5.75692672167133,FALSE
"SLC2A5",0.0389591608907683,1.95245285669547,0.404976506448334,0.685740488822893,0.812804023230686,-5.90208406753657,FALSE
"GPR157",-0.116793695085654,3.43251116285814,-1.80210216877085,0.0723837273387603,0.209715191825897,-4.68513498669537,FALSE
"H6PD",0.12789104083901,6.47062426762705,3.22194553100412,0.00139189188749877,0.0177662067829931,-1.44309637803109,FALSE
"SPSB1",0.215978647396119,2.36839412857117,3.62213166377269,0.00033508699149539,0.00747623334798676,0.0474527315384057,FALSE
"SLC25A33",-0.0762830007101568,1.59244911979271,-1.49831878690944,0.134945615071538,0.306745108771207,-4.86920972857673,FALSE
"TMEM201",-0.013388232020814,2.97470448349835,-0.277542206047281,0.781526541428297,0.87343193318093,-6.12807487616819,FALSE
"PIK3CD",0.0803971991797858,9.27870072202023,1.48679236137314,0.137963759801779,0.310916150764832,-5.1420208910075,FALSE
"PIK3CD-AS1",0.117406232825431,1.35509841829669,1.48254113349512,0.139090022870407,0.312264514239042,-4.86582013611161,FALSE
"CLSTN1",-0.00196419663540734,6.68060038253789,-0.0399109832012625,0.968186694759136,0.983831088729575,-6.43321152989834,FALSE
"CTNNBIP1",-0.0118343931023192,4.31324563729524,-0.324628530691061,0.745654839099425,0.852260092959726,-6.33327229933906,FALSE
"LZIC",0.0660334931925505,5.2040379453368,2.84232686067407,0.00473934491297712,0.0385802755290034,-2.55653762474881,FALSE
"NMNAT1",0.125413044557579,3.52731682576126,2.94510743710148,0.00344287776033081,0.0315533655552625,-2.13210959962269,FALSE
"RBP7",0.0257963448962384,3.70124560799106,0.287657185339694,0.773778247459355,0.868265627275991,-6.26341745725033,FALSE
"UBE4B",0.0357615493625543,6.06922838595588,0.883666389911024,0.377478751068356,0.576810109279734,-6.08624153017874,FALSE
"KIF1B",0.212260930614116,5.44319314202172,2.94347599967638,0.00346063141181466,0.0316174133678762,-2.2836587145785,FALSE
"AL139424.2",0.190663284047381,0.212702149178847,1.93167667082166,0.0542008887850699,0.174824047097047,-4.04494533253065,FALSE
"PGD",0.236140180136579,8.18908167463386,2.74011108374994,0.0064544735335046,0.0472595353149795,-2.69468253561035,FALSE
"DFFA",-0.0010760522269677,4.86819933309134,-0.0406871469029723,0.967568348632205,0.983622731065898,-6.44142149807103,FALSE
"PEX14",-0.00126536266363477,4.13882242263566,-0.033725308030345,0.97311529052812,0.986221220366882,-6.36040248192689,FALSE
"CASZ1",0.0898911811092586,3.1688544440023,1.77572852736179,0.0766405377105255,0.217653236588467,-4.6977860244717,FALSE
"AL139423.1",0.0104944876228615,0.527470371565268,0.151082873691054,0.879996785044682,0.933868383103508,-5.72594979167925,FALSE
"C1orf127",-0.0689619575757015,-0.219621695773547,-0.707376622785958,0.479799964891653,0.664380585191231,-5.3938796235327,FALSE
"TARDBP",-0.0510270886896985,6.60968898850845,-2.24303743651976,0.0255153304303995,0.110606518794256,-3.99818570919692,FALSE
"MASP2",-0.0656831480853611,2.49069709801818,-0.841143546051925,0.400837890482079,0.598149565254265,-5.73525667253877,FALSE
"AL109811.2",0.0141916612356468,2.64162715421817,0.317883341371622,0.75076170338946,0.854981082727695,-6.05682025154354,FALSE
"SRM",0.0422260142346566,5.46407061656784,0.875962026559547,0.381647335148593,0.580927880965883,-6.09685845603723,FALSE
"EXOSC10",-0.07764087034543,6.02074046896465,-2.06537609840243,0.0396181781319305,0.144657904493628,-4.39456048578364,FALSE
"MTOR",-0.0303089090266863,5.94356186110573,-0.822956787594725,0.411089076389399,0.605840643511614,-6.14068863224235,FALSE
"UBIAD1",-0.0122610707650317,5.05625427727152,-0.377959387833827,0.705688308939306,0.826681995081391,-6.38533021041277,FALSE
"FBXO2",0.0597019970153965,1.651232170113,0.730844350951996,0.465359838599755,0.652798039312013,-5.68253745013448,FALSE
"FBXO44",-0.101590595105302,5.16538966448205,-2.26025426724139,0.024415230729904,0.107584281270578,-3.97669754491419,FALSE
"FBXO6",0.462756148119969,4.78831830276126,4.93649680990606,1.22970282538068e-06,0.000203577302741772,5.06664819672561,FALSE
"MAD2L2",0.0258115937055808,4.85100137196528,0.608096166434792,0.543515382093947,0.715197293582807,-6.26072132583701,FALSE
"DRAXIN",-0.328676563393762,2.31576217346323,-2.6532830963749,0.00833216558216098,0.055778002916569,-2.72509996592603,FALSE
"AGTRAP",0.264074063369368,7.59089265494501,3.88861359818793,0.000120491491560497,0.00394216727822931,0.849289043894093,FALSE
"MTHFR",0.0133633547065282,5.73637019397376,0.368011826739198,0.713085352221164,0.831561108563034,-6.40869630911164,FALSE
"CLCN6",-0.037585800940732,4.96842767772085,-1.20000928315585,0.230941809853645,0.428278443164232,-5.74482622461084,FALSE
"KIAA2013",0.110993668598376,6.57345012080606,2.43527516375035,0.0153757852371839,0.0816638192497851,-3.56407694925787,FALSE
"PLOD1",0.0756241229339095,6.24535984389967,1.23608881347005,0.217248788359072,0.41224179702259,-5.71389222553886,FALSE
"MFN2",0.154914554298343,7.09282177344445,2.75576064341756,0.00615991825851785,0.0456274929618626,-2.73132371766824,FALSE
"MIIP",0.156813374711912,6.06169306851535,2.7135281632611,0.0069840999259405,0.0496017907653132,-2.89995494170237,FALSE
"TNFRSF8",-0.127413967633148,4.06786548100927,-1.73761830657286,0.0831516707504599,0.228515257183576,-4.88324914575712,FALSE
"TNFRSF1B",0.17706031396964,9.87932295834946,3.11777418254594,0.0019721169615201,0.0222097933999763,-1.55758674886132,FALSE
"VPS13D",-0.0871223585950006,5.96848942234793,-2.43668341739746,0.0153170546191142,0.0814398625308638,-3.58902354649889,FALSE
"DHRS3",-0.112888967870779,4.53325909591765,-1.82455970029048,0.0689140295275752,0.202785595241558,-4.78923464339116,FALSE
"PRDM2",-0.0117370649647176,6.77502708789704,-0.429363145750194,0.667921343029589,0.801509326447255,-6.33681270360622,FALSE
"KAZN",0.218111249578939,2.87901244500909,1.40324853691172,0.161423187247748,0.344606534957588,-5.22769943195863,FALSE
"TMEM51",0.491603057759732,0.133697829718442,3.41543368773445,0.00071108193665559,0.0119288774302572,-0.58551078465562,FALSE
"FHAD1",0.0030044254027816,0.167263872191145,0.0243468540473082,0.980589719851756,0.98973678893707,-5.68699318831156,FALSE
"AL031283.1",-0.0952349327868969,1.72090275825987,-1.42536084677776,0.154937985239274,0.334768773901878,-4.98767805272293,FALSE
"EFHD2",0.13374193798841,9.72615281232808,2.25460484667358,0.0247715713225913,0.108576479546068,-3.742093821876,FALSE
"CASP9",0.11382736754868,4.64768022455321,2.70481371025958,0.00716606945984313,0.0501844125645785,-2.89024258968068,FALSE
"DNAJC16",0.00177415962052914,4.84103845274764,0.0529917676334935,0.957768492261256,0.978512735419582,-6.4389294691796,FALSE
"AGMAT",-0.0182679203619596,3.25562354324576,-0.316504673260486,0.751806869172474,0.855641600381569,-6.17205061075447,FALSE
"CHCHD2P6",0.117447399829654,3.98853823186765,2.09897791874549,0.0365298941327228,0.137537502244081,-4.22031007183294,FALSE
"DDI2",-0.0335497622188284,5.09467596033154,-1.04226823232763,0.298001796801498,0.49953622377975,-5.92616717143708,FALSE
"PLEKHM2",0.0888736685832017,6.87335206561268,2.15552975679529,0.0317969903003295,0.126784432723344,-4.16272743506343,FALSE
"AL450998.3",-0.103924718631322,0.00793892495535671,-1.26828728979634,0.205532559856443,0.398616627041169,-4.94236946789973,FALSE
"SLC25A34",0.0215521179722721,0.99643047973877,0.303992502559862,0.761313011135678,0.861603561618208,-5.77626794436601,FALSE
"UQCRHL",0.0645486038867718,2.8949494501347,0.756959337891778,0.449579992892944,0.639580371431012,-5.8832543061404,FALSE
"AL450998.1",0.0118162804975707,5.08874851746173,0.175476143043578,0.860806294072504,0.921477413409008,-6.44314082329386,FALSE
"AL450998.2",-0.00809335813078846,2.71936183312661,-0.182740916800722,0.855106388754136,0.918166186653569,-6.10167010098693,FALSE
"SPEN",0.0121275906504412,7.01612416470064,0.25491388986318,0.798938300258236,0.884048986831354,-6.37503115984274,FALSE
"ZBTB17",-0.00279577942402132,5.55626190490576,-0.0803831217934651,0.93597817808717,0.967175503291499,-6.47078245902215,FALSE
"EPHA2",-0.129415086829168,0.271696738965294,-1.06649629350827,0.28692942723325,0.488409923700875,-5.1908870550381,FALSE
"ARHGEF19",-0.120956768695198,3.35080322506276,-2.55821726244951,0.0109385601333378,0.06606245592262,-3.10195584850086,FALSE
"ANO7L1",0.0406288831819172,-0.0981127249329068,0.286906641222723,0.774352414273732,0.868699886040633,-5.60493654975451,FALSE
"AL109627.1",-0.0672101725115811,2.38802751358666,-1.25182383375483,0.211464281220142,0.405653670405498,-5.3087073030685,FALSE
"CPLANE2",-0.0617021828893324,1.53756545134271,-1.12771608119154,0.26020703033865,0.458317628179205,-5.31039572528894,FALSE
"FBXO42",0.0382207185206934,5.46576269831736,1.33831104459134,0.181657864284206,0.369543615535148,-5.59779886596069,FALSE
"SZRD1",0.0827819310988156,7.04117912800043,2.67906468866655,0.00772898067774109,0.0529169872291165,-2.93644965049615,FALSE
"RPL22P3",-0.105774191144541,0.340552031962413,-0.927689131078129,0.354203757982547,0.555130475565755,-5.31738541696157,FALSE
"NECAP2",0.0428117722291592,7.27922871662317,1.65368110595601,0.0990827488066637,0.254272966438431,-5.05481849006936,FALSE
"LINC01772",0.00122746471972924,1.72902013432709,0.0206524130262163,0.983534617658416,0.991128820883702,-5.93813601688958,FALSE
"CROCCP3",-0.136724914105418,3.46819212790893,-3.27126313117254,0.00117643155627744,0.0161357285950067,-1.15900409574492,FALSE
"NBPF1",-0.0621037869025276,2.3696392812215,-0.885445942433996,0.376519913754252,0.575770106429119,-5.68079357969037,FALSE
"CROCCP2",0.00405882621373401,6.22417042686404,0.0654406907858626,0.94786023295101,0.973861239775583,-6.45837988781588,FALSE
"MST1P2",-0.216012362906938,0.394468995508393,-2.12105172333698,0.03461522354518,0.133021129477821,-3.70530980088776,FALSE
"EIF1AXP1",0.0258307818591073,3.2923742005286,0.393755733323028,0.693999515992282,0.819133180325982,-6.15372444485082,FALSE
"CROCC",-0.172223336074893,5.11768292072958,-2.98500925202479,0.00303376044225603,0.0294741221370591,-2.15019215594047,FALSE
"MST1L",-0.187438155620292,-0.449587753168961,-1.6403751639156,0.101819389968141,0.2583325671912,-4.41656745207642,FALSE
"BX284668.5",-0.232836438261396,0.704911529551597,-2.29947669007647,0.0220620287328078,0.101069652261129,-3.38387737053959,FALSE
"ATP13A2",0.00932941358290405,5.8000296335002,0.216242368444773,0.828923941747704,0.901809545615643,-6.45063717367244,FALSE
"SDHB",0.096952774517995,5.91489756636133,2.54190145081085,0.0114527224056453,0.0679727644465704,-3.33720736023335,FALSE
"PADI2",0.280861609749755,7.65941745419838,2.14070261678598,0.0329837889802745,0.129500236161009,-4.1276512866818,FALSE
"PADI4",0.168496023492589,6.98457311156273,1.43573389523893,0.151965059930723,0.330936801782836,-5.40122406818318,FALSE
"PADI6",0.518550089877234,-0.353161348791441,2.49223487091737,0.0131529786282948,0.0738469380820989,-2.93477107177775,FALSE
"RCC2",0.0520677827315798,6.77718631942595,1.51463424867844,0.130761398996491,0.30145398043152,-5.30750534301098,FALSE
"ARHGEF10L",0.186092482038498,4.78595422071404,2.64541895380935,0.00852439403064215,0.0566967054159952,-3.05391506240261,FALSE
"ALDH4A1",-0.0145773198828728,2.80740113890774,-0.300808445427116,0.76373795473796,0.863108870276942,-6.08815780758058,FALSE
"IFFO2",-0.103351359525208,5.42847600836652,-2.23881775860935,0.0257914364227321,0.111076282512573,-4.0324170620362,FALSE
"AL137127.1",-0.0468867811646403,0.200547126634986,-0.590865821724706,0.554989072416392,0.723794240889662,-5.52796929881315,FALSE
"UBR4",-0.0481305549367362,7.27738526234082,-0.984386563666532,0.325600812316007,0.526231556091038,-5.91545472280292,FALSE
"EMC1",-0.0226791049837328,4.88081405305286,-0.670312448397041,0.503097640505892,0.682351420496071,-6.22248173398411,FALSE
"MRTO4",-0.0183779342936752,3.91343663692081,-0.434762309269565,0.664001062817494,0.798934340791018,-6.23680145911698,FALSE
"AKR7A2",-0.0521023975478676,4.60611039764676,-1.11386495369101,0.266096229229442,0.465209936455296,-5.81001490928969,FALSE
"SLC66A1",0.00785960487452034,3.61187362367212,0.186769054746194,0.851949180980381,0.916629531267856,-6.26364760705732,FALSE
"CAPZB",0.101193055217289,8.73018710963487,2.22090550881896,0.0269925690246378,0.114219498205387,-3.88484643143634,FALSE
"MICOS10",-0.0541103394101956,3.52910469543813,-1.40255377198503,0.161630237202707,0.344735543196255,-5.3155542857308,FALSE
"NBL1",0.00444096669408259,1.78441766476212,0.040253746761849,0.967913623015234,0.983702627982616,-5.94913186396553,FALSE
"AL031727.1",-0.0267954186941141,4.30847160001534,-0.33383200596374,0.738704881546217,0.84807623536738,-6.33144618786117,FALSE
"HTR6",-0.461402826667436,-0.5510757168066,-2.25238351004672,0.0249129176648592,0.108907671492407,-3.39731232254498,FALSE
"TMCO4",0.0401410100488654,4.61423333300624,0.859340612276308,0.390736776600856,0.588326269816023,-6.06043248062459,FALSE
"OTUD3",-0.119883471078617,4.21226555890184,-2.75480515412098,0.00617754788147248,0.0457376141224405,-2.71172918161324,FALSE
"UBXN10",-0.176446597371643,1.27122135809372,-2.18439136441777,0.0295919908352814,0.120961829204465,-3.66620015582978,FALSE
"CAMK2N1",-0.136451959530353,1.28765176101218,-1.61812167116494,0.10653099476488,0.265937082646507,-4.6530217558859,FALSE
"MUL1",0.117419067565837,5.2716372659131,3.49714832220067,0.000530403060976898,0.00992183353047745,-0.584541455240636,FALSE
"CDA",0.206981919469863,6.70375878755938,1.77205273413819,0.0772497815964561,0.218516155733233,-4.89880873318934,FALSE
"PINK1",0.144132869453473,5.37129537163288,1.67119299945407,0.0955712677633995,0.249280343126371,-5.11074227875369,FALSE
"PINK1-AS",0.0354571695774602,2.61654893600928,0.808703416179891,0.419231362538274,0.612674365008927,-5.79221954866388,FALSE
"DDOST",0.0593086940787724,7.40922377016173,1.95203293556456,0.0517259166475826,0.169669615633194,-4.52522139856322,FALSE
"HP1BP3",-0.097241499410731,7.84583193942598,-3.6304056252794,0.000324902469747253,0.00737827213534399,-0.0509265725943973,FALSE
"EIF4G3",0.123480247639058,5.64076072192244,2.24351407812174,0.0254843043795271,0.11052990804377,-4.02798590015911,FALSE
"ECE1",0.209192652978487,7.83502844923072,2.87437856961788,0.00429393938164989,0.0363240503133438,-2.36124922437771,FALSE
"ECE1-AS1",-0.00788128764813695,1.3335784756088,-0.141943814033358,0.887205495883486,0.938549074278434,-5.86010491922828,FALSE
"NBPF3",-0.115452015821705,3.06499548327592,-1.59555704662978,0.111484056969387,0.272518720361459,-4.95599987827525,FALSE
"ALPL",0.214930397241432,8.27517377263031,1.3802132113776,0.168395888431347,0.353332564382884,-5.36624559820536,FALSE
"RAP1GAP",0.280937662920381,0.401573527753138,1.29176490482398,0.197285082829454,0.388399874686836,-4.99057079818117,FALSE
"USP48",-0.00683411733984929,6.34281514721185,-0.264220814442772,0.791764219620058,0.879885658576227,-6.42161426138006,FALSE
"HSPG2",-0.160862588201752,1.10557742296548,-1.54867398283114,0.122357631902701,0.289371664070762,-4.72282738189862,FALSE
"LINC00339",-0.0593190720098919,2.57930880306811,-0.950327954329949,0.3425969041317,0.543473720573044,-5.65783506116556,FALSE
"CDC42",0.0618306040552656,8.28768665873011,1.8107043421828,0.0710380822331084,0.207413659853458,-4.70945345579427,FALSE
"CDC42-AS1",-0.0659643314378732,1.72252498908837,-1.27991984774216,0.20141522305169,0.393428496392841,-5.17088122114552,FALSE
"WNT4",-0.0221959632017613,0.133613498528753,-0.254216862151583,0.799476286876505,0.884182639404138,-5.64780294925321,FALSE
"ZBTB40",-0.160901402503701,6.38348528564702,-3.81259338266377,0.000162290795643079,0.00478916955770263,0.509849283182527,FALSE
"C1QA",0.229727552794198,2.54633579487573,1.51466974386315,0.130752407456415,0.30145398043152,-5.01574638843609,FALSE
"C1QC",0.45655997650993,0.108918426488317,2.12772794352584,0.03405335898762,0.131872130535684,-3.69747575111865,FALSE
"C1QB",0.414515295225411,1.89640151004894,2.27202468429934,0.0236871089939062,0.105612736168628,-3.5848011449503,FALSE
"EPHB2",0.275964112680584,1.6801202199747,2.43484747695634,0.0153936610984138,0.0816846664221974,-3.19661510098018,FALSE
"KDM1A",-0.0536673297182603,5.72247214523394,-1.75892010612204,0.0794588962382887,0.222353283844637,-4.96569101172589,FALSE
"LUZP1",0.00861345597123825,4.11524133160277,0.192022109542383,0.847835482081999,0.914073281151232,-6.34060146883863,FALSE
"LINC01355",-0.183354472417347,3.4042478090222,-3.97477316381442,8.54779609359206e-05,0.00323184433660364,1.21817810037303,FALSE
"HNRNPR",0.0196426859149771,6.63568900844538,0.685576451911223,0.493430958733124,0.674824413203376,-6.20758528694525,FALSE
"ZNF436",0.0388207870884843,3.46995559084628,1.30398119687701,0.193091065534375,0.383058428990004,-5.44002054774403,FALSE
"ZNF436-AS1",-0.139811165137831,1.08265831566565,-2.28092742350162,0.0231490202258577,0.103969622853791,-3.45462050184202,FALSE
"TCEA3",0.0713398713007854,2.99329155381726,0.950932788359559,0.342290194297648,0.543247451500101,-5.7432285821793,FALSE
"ASAP3",-0.196400128391303,0.34335866337624,-1.95317964012679,0.0515893696006707,0.169486317819981,-4.0039045582955,FALSE
"E2F2",0.158356651336841,4.08197303864447,2.11957039757156,0.0347409629800754,0.133349557647843,-4.18780196280458,FALSE
"ID3",-0.138404861509342,4.17563644031964,-1.92991538743826,0.0544196191039304,0.175234464510781,-4.55572456693293,FALSE
"MDS2",-0.245176901720639,1.79703519893082,-2.49763286050445,0.0129579097690356,0.0730399033797697,-3.04873668700802,FALSE
"RPL11",-0.0607271720883208,8.35616363613896,-0.605266397111167,0.545391561095277,0.716413337612657,-6.11090475924732,FALSE
"ELOA-AS1",-0.0456308729547684,0.341801605706413,-0.633704446769061,0.526684787109019,0.700736691359786,-5.52729425030461,FALSE
"ELOA",0.0518850814421778,5.38882329053094,1.88255592014777,0.0605841764300277,0.186700776188849,-4.74457878469048,FALSE
"PITHD1",-0.0329715220347472,5.47246426705796,-1.11382054434663,0.266115258123325,0.465209936455296,-5.86622913087853,FALSE
"LYPLA2",0.0383249384310981,6.06441478066784,0.884773419139548,0.376882097223225,0.576246143025697,-6.08504633760221,FALSE
"GALE",-0.0262458737579609,3.07640377244901,-0.577712529827487,0.56382713915464,0.731287863420955,-6.02216080879611,FALSE
"HMGCL",0.0294618339860027,4.91657893756765,0.858646755912605,0.391119062615244,0.588687706300151,-6.08604354248258,FALSE
"FUCA1",0.0156030162713549,4.97364869685444,0.397088897631039,0.691542280076706,0.8173002727539,-6.37333207048022,FALSE
"CNR2",-0.181933847407601,4.45348542093766,-2.46170435582321,0.0143061304759819,0.0780032656794582,-3.463254558974,FALSE
"BTBD6P1",-0.207740981500944,0.0593156546185862,-2.13604598422055,0.0333642895726011,0.130374463855674,-3.65395424926495,FALSE
"H3P1",-0.140208303198343,-0.250577793267946,-0.823387193934346,0.41084468089899,0.605819336624457,-5.31350246670344,FALSE
"PNRC2",-0.0151052976820316,6.35712249812538,-0.376341828897805,0.706889253805257,0.827554035686774,-6.38516398681335,FALSE
"SRSF10",-0.0637670968660823,6.66954555269501,-1.31995409962893,0.187707074649923,0.376391790313648,-5.58575384888142,FALSE
"IFNLR1",-0.0807456298439157,3.39508639827271,-1.27850381144483,0.201913174301657,0.393997241933514,-5.45150580996556,FALSE
"STPG1",-0.0653544783803194,1.9447805813656,-1.31781757785837,0.1884207166632,0.377502718668676,-5.15527900982787,FALSE
"NIPAL3",-0.0293715929796188,5.59380904377736,-0.789293670296433,0.430471077089265,0.623268207207694,-6.16945319357836,FALSE
"RCAN3AS",-0.0658753492019731,0.301701449086432,-0.713649135950298,0.475916506243059,0.661028421919108,-5.47031454001511,FALSE
"RCAN3",-0.0870614911637493,6.43014228947846,-1.44656117586568,0.148908682587233,0.326600853236838,-5.43200000667171,FALSE
"SRRM1",-0.0179420098918928,6.47278620060529,-0.638626572553625,0.523480697080269,0.69880108401932,-6.24973182906718,FALSE
"CLIC4",0.153929874179663,4.67731366517288,2.83041278619391,0.00491534045464624,0.0395977913511769,-2.56125565272912,FALSE
"RUNX3",-0.12517871583256,7.93232860038372,-2.34363402469703,0.0196520743337265,0.0946846917639117,-3.68230242588635,FALSE
"SYF2",0.0823479046963058,5.83155955705206,2.1415981907326,0.0329110395574428,0.129325240269093,-4.2424195035204,FALSE
"AL031432.4",-0.0496116089947417,1.21963969686037,-0.837615077106097,0.402814607508644,0.599693869362014,-5.52975808874783,FALSE
"RSRP1",-0.0269715005710102,8.4021800476173,-0.584819538115646,0.559043287817821,0.727134006114395,-6.11618542034712,FALSE
"AL031432.2",0.0143472072652835,1.2853766993745,0.106512571933714,0.915236285906441,0.955419545608623,-5.8569544718832,FALSE
"RHD",-0.0299733342803469,3.10360030195596,-0.237318365681625,0.812547714414927,0.891713858378339,-6.16332804789087,FALSE
"SDHDP6",-0.00584464326335919,1.02615516853861,-0.0858395203584452,0.931642736464694,0.96478292897577,-5.81920181697837,FALSE
"TMEM50A",0.105384111745358,7.38003257585114,2.96326515387948,0.00325082556781069,0.0305480606397677,-2.14819379909058,FALSE
"AL031284.1",0.135015844735002,2.14897098040277,2.87359953566408,0.00430429696087058,0.0363930726185968,-2.16629244097682,FALSE
"MACO1",-0.00999106225419526,4.88974694314681,-0.378577782654168,0.705229380470808,0.826563440578412,-6.37310677587377,FALSE
"LDLRAP1",-0.0846653069789163,7.70830946038812,-1.43607460968453,0.151868155939235,0.33085633919911,-5.3471382462617,FALSE
"MAN1C1",-0.00259943815099145,4.7846523032099,-0.045838688974967,0.963464785064651,0.981789949325699,-6.43304881343328,FALSE
"SELENON",0.154226188105322,5.7012735371465,3.48995479543894,0.000544392142768499,0.0101307892580345,-0.61310750530912,FALSE
"MTFR1L",-0.0388535296914601,5.57416603518002,-1.19124835096825,0.234357776497334,0.431730011334187,-5.78063501946859,FALSE
